"OTU","Genus","Phylum","p_value","p_adj_BH","control","Stroke","in_top_panel"
"RSV_genus562","Ezakiella","Firmicutes",0.00992829574187228,0.0105748403873143,-0.0132447456049625,-0.0375140147291842,FALSE
"RSV_genus563","Finegoldia","Firmicutes",0.000234642855146083,0.000267332178531252,-0.111962267233347,-0.0896281819533154,FALSE
"RSV_genus564","Gallicola","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus565","Helcococcus","Firmicutes",7.62596096981395e-05,0.000121708086062777,-0.25286995810806,-0.224222078869373,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.00668317290900732,0.00713413922255759,-0.125790047379371,-0.224222078869373,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.03752234964617,0.0392297588391702,4.71975050259849,4.21004945070891,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",0.00525420526514275,0.0056274229532328,0.0992439397744063,0.0621865793972124,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",7.88293767531554e-05,0.000121708086062777,-0.253425696019019,-0.224222078869373,FALSE
"RSV_genus572","Tissierella","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus574","Fusibacter","Firmicutes",0.000101169393323688,0.000129652675374979,-0.25016915525907,-0.224222078869373,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",7.89122822588745e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.000465928701771494,0.00051740068723762,-0.109998769908336,-0.0718897166088676,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",0.171772314938798,0.177473537383233,1.0686027779746,0.681722225395168,FALSE
"RSV_genus579","Incertae Sedis","Firmicutes",0.10790528366748,0.112086758599697,1.28064767964868,0.560895844624631,FALSE
"RSV_genus580","Mogibacterium","Firmicutes",0.00316757326891547,0.00341531642961277,4.39895298324162,3.87911711635566,FALSE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.000318460698836701,0.000358175494612373,3.08126231055073,2.21897887144338,TRUE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",0.0269623506217974,0.0283427759804297,3.82591335915362,3.26538576638827,TRUE
"RSV_genus584","Lutispora","Firmicutes",7.89537659164469e-05,0.000121708086062777,-0.253425696019019,-0.224222078869373,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",2.7121483155314e-05,0.000121708086062777,-0.25401179868196,-0.209930384424838,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",7.65008938623797e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",0.000129129912945166,0.000155533467388334,-0.204775002104929,-0.181841935939751,FALSE
"RSV_genus589","Blautia","Firmicutes",0.000584243878091751,0.000643601988993767,-0.157375826015403,-0.155066572850269,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",3.48650245834744e-05,0.000121708086062777,-0.250739878182891,-0.156380438278806,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.61664533025982,0.622450568724609,1.27923854673921,0.978899699147018,FALSE
"RSV_genus592","Catonella","Firmicutes",0.000196756878522684,0.000226305587335388,3.0957710544097,2.30860022296229,TRUE
"RSV_genus593","Cellulosilyticum","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",2.96527819614635e-05,0.000121708086062777,-0.230593564815343,-0.145184035569578,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",4.67312947623297e-05,0.000121708086062777,-0.237670935740723,-0.182541137963862,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",6.06266852944388e-05,0.000121708086062777,-0.241574365289213,-0.175670221123885,FALSE
"RSV_genus597","Dorea","Firmicutes",4.61788260522756e-05,0.000121708086062777,-0.233042305618096,-0.191897396230928,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",2.3214286059346e-05,0.000121708086062777,-0.244461471384582,-0.151258181409896,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",0.000153822266931116,0.000180802055528048,-0.216264353442292,-0.205750331763929,FALSE
"RSV_genus600","Howardella","Firmicutes",0.0282669890404611,0.0296818764135418,0.258791585329979,0.226536709110922,FALSE
"RSV_genus601","Hungatella","Firmicutes",2.02191426612568e-05,0.000121708086062777,-0.242299690590156,-0.12065745969625,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",8.39522564461127e-05,0.000121708086062777,-0.201493671223087,-0.118491840330057,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.332387958614872,0.341228063897182,1.29292846804255,0.880611764372767,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.346900157900746,0.355370119293227,4.31008730878055,4.03237397227636,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",0.00032499649376852,0.000365100834093855,-0.0776012739164102,0.0574444532872437,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",7.89122822588745e-05,0.000121708086062777,-0.253425696019019,-0.224222078869373,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus608","Lachnospira","Firmicutes",4.64794001436792e-05,0.000121708086062777,-0.211956720462888,-0.181029761941265,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.140918324494638,0.146064643541704,0.104846497327204,-0.176954372903697,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",8.17806178924506e-05,0.000121708086062777,-0.251772735209302,-0.224222078869373,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",4.81919924019256e-05,0.000121708086062777,-0.236084965903449,-0.162480208592158,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",8.70842555883796e-05,0.000121708086062777,-0.251359414039295,-0.224222078869373,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",1.53048514234596e-05,0.000121708086062777,-0.191958843885353,-0.0586731218943314,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",0.000111438288548573,0.000138758643160481,-0.232702898121048,-0.224222078869373,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",7.89122822588745e-05,0.000121708086062777,-0.252687113263268,-0.224222078869373,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",9.45641826972434e-05,0.000124414364933548,-0.249006657898322,-0.224222078869373,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",4.14777794446072e-05,0.000121708086062777,-0.219513799115782,-0.106669761950495,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",8.0503235422502e-05,0.000121708086062777,-0.252316984279135,-0.224222078869373,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",8.77696101569965e-05,0.000121708086062777,-0.251464178086073,-0.224222078869373,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",8.14808597139033e-05,0.000121708086062777,-0.207796818766659,-0.196304035559041,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",5.50366958985358e-05,0.000121708086062777,-0.240765513183796,-0.20157027910302,FALSE
"RSV_genus625","Moryella","Firmicutes",0.021296738625399,0.0224850686799891,-0.00480693106777464,-0.133742947020442,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.0267629998345586,0.0281638984082323,4.61259073823341,4.05248589163026,TRUE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",7.81279970680239e-05,0.000121708086062777,-0.252920854663914,-0.224222078869373,FALSE
"RSV_genus629","Roseburia","Firmicutes",1.68512955637027e-05,0.000121708086062777,-0.226130239424578,-0.167217655286781,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.879006827260766,0.882665544543849,1.18769183666653,0.897315670756935,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.453290718598061,0.461419349627773,4.41896292312355,4.08995237985314,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",7.89122822588745e-05,0.000121708086062777,-0.252886145931283,-0.224222078869373,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",1.07676002977168e-05,0.000121708086062777,-0.248592563141068,-0.152214694125886,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",0.000118294300668653,0.000145049555457751,-0.240708021461744,-0.224222078869373,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",8.46586132867074e-05,0.000121708086062777,-0.247973155783009,-0.224222078869373,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",9.97109565990957e-05,0.000128123932247839,-0.246549835158793,-0.224222078869373,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",9.1178370637619e-05,0.000122843089110349,-0.245077415368094,-0.224222078869373,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",7.89122822588745e-05,0.000121708086062777,-0.252290244487236,-0.224222078869373,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus644","Peptococcus","Firmicutes",0.000146368955418971,0.000173520936092514,2.45267295783434,1.55669895611986,TRUE
"RSV_genus645","Acetoanaerobium","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus646","Filifactor","Firmicutes",0.001906564204265,0.00206490960394582,2.5345874401746,1.55806213025984,TRUE
"RSV_genus647","Intestinibacter","Firmicutes",1.68417217482466e-05,0.000121708086062777,-0.25401179868196,-0.191458637319394,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.00581257016705159,0.006218547905992,1.68801906205684,1.03254972214187,TRUE
"RSV_genus650","Peptostreptococcus","Firmicutes",3.61492250628725e-05,0.000121708086062777,4.22674507774573,3.19865295591487,TRUE
"RSV_genus651","Romboutsia","Firmicutes",0.000159121954941941,0.000185450104491513,-0.217990210207472,-0.18118715856117,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",8.3864354476651e-05,0.000121708086062777,-0.25013116374951,-0.224222078869373,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",7.11299323472219e-05,0.000121708086062777,-0.244190036798504,-0.164500289092217,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",6.05620801274784e-05,0.000121708086062777,-0.239560906460654,-0.145222719586264,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",5.31797171214467e-05,0.000121708086062777,-0.221201239291912,-0.148828054260194,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",2.09372864655968e-05,0.000121708086062777,-0.25010706964394,-0.185446819944697,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.000751737252505909,0.000824348237122957,0.0202519531600351,0.0779973659783422,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.00017335035872654,0.00020057925200373,-0.200964549472256,-0.151478003775554,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",5.76905485201311e-05,0.000121708086062777,-0.244654983817894,-0.175305252803772,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",4.21596317264909e-05,0.000121708086062777,-0.253359300696079,-0.197779301988326,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",0.000173002246969013,0.000200416768697596,-0.223375938005578,-0.175039763153232,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",8.64491558926545e-05,0.000121708086062777,-0.250017917476863,-0.224222078869373,FALSE
"RSV_genus665","Oscillospira","Firmicutes",1.37990024931522e-05,0.000121708086062777,-0.244772540785444,-0.139131889762893,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",0.000152195669313752,0.000179546235804121,-0.229881018950102,-0.224222078869373,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",8.28162925654092e-05,0.000121708086062777,-0.252798322895297,-0.224222078869373,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",0.000139256669521838,0.000165904550726634,-0.22407509256214,-0.182012341114506,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",0.000513596899076038,0.000569025267058986,-0.194846289014514,-0.224222078869373,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",2.06050485480867e-06,0.000121708086062777,-0.239042294086442,-0.0512375479319376,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",7.01959161028727e-05,0.000121708086062777,-0.229392655113441,-0.154140218941796,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",0.000114640879993806,0.000141180367251807,-0.106318322394895,0.0272961209500263,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",0.000115946061854735,0.000142532419987031,-0.219907264003293,-0.121745737266576,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",8.27728930943722e-05,0.000121708086062777,-0.251096515700417,-0.224222078869373,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",2.29172846519391e-05,0.000121708086062777,-0.231486569297524,-0.144842260236414,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",1.78757942312891e-05,0.000121708086062777,-0.242860501285933,-0.16613146440371,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",4.53371773489889e-05,0.000121708086062777,-0.249429296964153,-0.187569006070513,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",7.71884584474344e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",0.000158881026011775,0.000185393216567549,-0.237172591560994,-0.224222078869373,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.0238593833652274,0.0251357040910965,3.66913505446238,2.94298413918383,TRUE
"RSV_genus684","Ruminococcus 1","Firmicutes",7.67142721805774e-06,0.000121708086062777,-0.198242944973328,-0.0364330252818707,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.000484523543351558,0.000537431286591096,-0.0376334924349526,0.0892981010111185,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.000114699904585924,0.000141180367251807,-0.15623956586244,-0.174866493892238,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",0.000119393163536206,0.000146025859077869,-0.228560921261375,-0.189507688869512,FALSE
"RSV_genus689","Pelospora","Firmicutes",0.000258772767526425,0.000293093568853286,-0.176787292270145,-0.195638689980303,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",0.000103985301038295,0.000131787377972703,-0.246606941774408,-0.224222078869373,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",7.52619831694386e-05,0.000121708086062777,-0.25265944177493,-0.224222078869373,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus697","Allobaculum","Firmicutes",7.91199068018175e-05,0.000121708086062777,-0.252539456632493,-0.224222078869373,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.00775585542596973,0.00827005578570253,1.44722834947627,0.649820503540358,TRUE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",0.000121869636581667,0.000148302899497237,-0.242091786403859,-0.224222078869373,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus702","Dielma","Firmicutes",4.04525592966609e-05,0.000121708086062777,-0.251821807729286,-0.209930384424838,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.463512754956621,0.471327511626069,0.702832627083965,0.301000404517917,FALSE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",3.05678310832047e-05,0.000121708086062777,-0.239029993290561,-0.189869455053134,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",2.8795684346019e-05,0.000121708086062777,-0.233026227803242,-0.192835249614492,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",4.15906901470559e-05,0.000121708086062777,-0.204190926233242,-0.130734286375076,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",0.000538219037744066,0.000594257862040072,-0.221850767764194,-0.224222078869373,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.477287696062497,0.484314013354689,0.646772693848223,0.296536120984801,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",7.83336703650171e-05,0.000121708086062777,-0.252143663680167,-0.224222078869373,FALSE
"RSV_genus711","Holdemanella","Firmicutes",0.000141902787432721,0.000168640627921891,-0.240947688355507,-0.224222078869373,FALSE
"RSV_genus712","Holdemania","Firmicutes",4.22283988078827e-05,0.000121708086062777,-0.25305074357285,-0.183891944792794,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",0.000241567258321832,0.000274572914346959,-0.205804711254606,-0.115665784025784,FALSE
"RSV_genus715","Sharpea","Firmicutes",7.86638127113403e-05,0.000121708086062777,-0.252903086942075,-0.224222078869373,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.179110562220464,0.18485742517941,4.43608211916567,4.1118315096039,FALSE
"RSV_genus717","Turicibacter","Firmicutes",0.000193737016058481,0.000223364660091319,-0.21983064360783,-0.224222078869373,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",0.000285771298581138,0.000322537196644208,-0.220358719529134,-0.224222078869373,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",9.92615457471441e-06,0.000121708086062777,-0.173459995911847,0.0361387609008798,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",9.5901594268947e-05,0.000125125902655544,-0.249607199502522,-0.224222078869373,FALSE
"RSV_genus725","Allisonella","Firmicutes",0.000104092996539353,0.000131787377972703,-0.247619671917129,-0.224222078869373,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.386499127851189,0.394679003572907,2.29697846935469,2.00178449063444,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.0113088727745159,0.0120055690070493,0.0905494137160619,-0.0570186339678388,FALSE
"RSV_genus729","Dialister","Firmicutes",0.000610301377136897,0.000671540283850748,3.93311656875776,3.15698719951227,TRUE
"RSV_genus730","Megamonas","Firmicutes",8.11821402629294e-05,0.000121708086062777,-0.247088025006501,-0.20278453720257,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.0932418282289914,0.0970640390949047,4.76103532279399,4.41428867244771,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",8.93419935695489e-05,0.000122428694876232,-0.251444699322435,-0.224222078869373,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.400312497461482,0.408352600476036,2.43891137317463,2.13722856453033,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.220740890808506,0.227337203447394,3.60313992733978,3.2606301765267,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",0.259149787451748,0.266325393920061,0.784101364818547,0.727929751716983,FALSE
"RSV_genus738","Sporomusa","Firmicutes",8.25562179718676e-05,0.000121708086062777,-0.252373120724811,-0.224222078869373,FALSE
"RSV_genus739","Thermosinus","Firmicutes",7.89122822588745e-05,0.000121708086062777,-0.253025618710692,-0.224222078869373,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.489937549488064,0.496106752629572,7.75847788336771,7.78326252353555,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",0.000152581479253413,0.000179781596434119,-0.234521269873077,-0.224222078869373,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.00231217998679769,0.00249860435303446,6.85932394234698,6.31181762389989,TRUE
"RSV_genus744","Psychrilyobacter","Fusobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.552176136672822,0.55795808574793,6.37410316011363,6.1049444586926,FALSE
"RSV_genus748","Sebaldella","Fusobacteria",7.99555805772786e-05,0.000121708086062777,-0.252201961355093,-0.224222078869373,FALSE
"RSV_genus749","Sneathia","Fusobacteria",0.000372773430127541,0.000418286465201252,-0.0204582372785899,0.0922932015757677,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",0.891429354143714,0.894209279364537,0.75474388649384,0.180800674206678,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",2.42490178269876e-05,0.000121708086062777,-0.241012249575656,-0.164851957489195,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",8.99502017277186e-05,0.000122428694876232,-0.249996926384737,-0.224222078869373,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",7.67833043860522e-05,0.000121708086062777,-0.253611721373632,-0.224222078869373,FALSE
"RSV_genus776","AKYG587","Planctomycetes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus778","SM1A02","Planctomycetes",7.89537659164469e-05,0.000121708086062777,-0.253611721373632,-0.224222078869373,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",7.65814822025611e-05,0.000121708086062777,-0.252064563601582,-0.224222078869373,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",7.56196984231315e-05,0.000121708086062777,-0.252539456632493,-0.224222078869373,FALSE
"RSV_genus783","Gemmata","Planctomycetes",8.6227567042499e-06,0.000121708086062777,-0.251061442619522,-0.0907816680614759,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",8.28597135418643e-05,0.000121708086062777,-0.252054304724318,-0.224222078869373,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",2.3253294330037e-05,0.000121708086062777,-0.241104288003657,-0.185209814602174,FALSE
"RSV_genus787","Pirellula","Planctomycetes",0.000126385063932241,0.000153218073736951,-0.244534727304535,-0.224222078869373,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",1.51397067153735e-05,0.000121708086062777,-0.236286260722004,-0.106547995602563,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",2.07613477072787e-05,0.000121708086062777,-0.249326489320258,-0.166855889103159,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",4.22283988078827e-05,0.000121708086062777,-0.250270074279614,-0.161756891286055,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",5.59580978780215e-05,0.000121708086062777,-0.196307504854202,-0.104839432328027,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",0.000104958357920939,0.000132571747897522,-0.239839073193036,-0.224222078869373,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",2.47274493550029e-05,0.000121708086062777,-0.230134526382573,-0.192835249614492,FALSE
"RSV_genus799","Hirschia","Proteobacteria",9.02322304241146e-05,0.000122639580787705,-0.249097567616471,-0.224222078869373,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",7.73917926728549e-05,0.000121708086062777,-0.25014955601924,-0.224222078869373,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",7.62596096981395e-05,0.000121708086062777,-0.253611721373632,-0.224222078869373,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",9.431845471261e-05,0.000124340585789165,-0.245176490747696,-0.224222078869373,FALSE
"RSV_genus809","Martelella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus812","Bartonella","Proteobacteria",8.25995100651889e-05,0.000121708086062777,-0.251763515322928,-0.224222078869373,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.252189531272657,-0.224222078869373,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",7.80869237217426e-05,0.000121708086062777,-0.252277576564408,-0.224222078869373,FALSE
"RSV_genus815","Methylovirgula","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus817","Afipia","Proteobacteria",8.27728930943722e-05,0.000121708086062777,-0.25233841199218,-0.224222078869373,FALSE
"RSV_genus818","Bosea","Proteobacteria",4.30152331912299e-05,0.000121708086062777,-0.220408666882878,-0.135032652344813,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",9.51313314573788e-07,0.000121708086062777,-0.169874721715881,0.0790939029714058,FALSE
"RSV_genus821","Nitrobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus822","Oligotropha","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
