"OTU","Genus","Phylum","p_value","p_adj_BH","control","Denture","in_top_panel"
"RSV_genus299","Rhodocytophaga","Bacteroidetes",0.0201818793278801,0.0277190580245246,-0.22240521071146,-0.211244755905151,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",0.0218975289410535,0.0277513745339729,-0.220031334210439,-0.211244755905151,FALSE
"RSV_genus301","Runella","Bacteroidetes",0.0224855106151433,0.0277829932696714,-0.219751545919487,-0.211244755905151,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",0.0201714712520125,0.0277190580245246,-0.2229041858771,-0.211244755905151,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",0.0201818793278801,0.0277190580245246,-0.224237194926574,-0.211244755905151,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",0.0203385637237462,0.0277190580245246,-0.222208218790431,-0.211244755905151,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",0.0202235585064327,0.0277190580245246,-0.224031973439843,-0.211244755905151,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",0.026074658569062,0.0303032302661195,-0.215824084210906,-0.211244755905151,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",0.0238107361887269,0.0287936847395006,-0.213408789425093,-0.20025863301847,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",0.0201818793278801,0.0277190580245246,-0.224031973439843,-0.211244755905151,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",3.45993275377168e-07,2.56833469799206e-05,4.5196458325788,3.43127470024557,TRUE
"RSV_genus319","Capnocytophaga","Bacteroidetes",4.35560293957493e-05,0.00144936442644476,4.35008611248428,3.21486287613127,TRUE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.0215093457278409,0.0277190580245246,-0.160557767205447,-0.11935154585763,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.202010567133325,0.20826944154237,0.471437671564409,0.562537141541563,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",0.0180302557839112,0.0277190580245246,-0.222144222452623,-0.184164253894129,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",0.0197079298474941,0.0277190580245246,-0.22326384854529,-0.211244755905151,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",0.0061997655006489,0.0277190580245246,-0.183804201589223,-0.115696948122685,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus328","Gramella","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",0.0244307044330032,0.0292365330256634,-0.212163176181704,-0.211244755905151,FALSE
"RSV_genus331","Myroides","Bacteroidetes",0.0198203724754035,0.0277190580245246,-0.224559183297077,-0.211244755905151,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",0.0194040949586963,0.0277190580245246,-0.222857508348439,-0.211244755905151,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",0.00485255728235169,0.0277190580245246,-0.215279932429134,-0.0685557298989155,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",0.0229703910798776,0.0282015615675343,-0.220258067510791,-0.211244755905151,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",0.00473960222981517,0.0277190580245246,-0.217998130018042,-0.0720971353902838,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",0.0137392273115658,0.0277190580245246,-0.222668196833705,-0.181287433169611,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",0.00851737485286565,0.0277190580245246,-0.220945606864995,-0.155004580843277,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",0.0172801930909127,0.0277190580245246,-0.224325889218764,-0.20025863301847,FALSE
"RSV_genus350","Niabella","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",0.00838716484880325,0.0277190580245246,-0.219653171588109,-0.168340161493667,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",0.0208043086627017,0.0277190580245246,-0.222280234407781,-0.211244755905151,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",0.0169914993559459,0.0277190580245246,-0.200285243366441,-0.186395689407271,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",0.0198511356954218,0.0277190580245246,-0.222547383779548,-0.211244755905151,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",0.0147510904427518,0.0277190580245246,-0.219968966605097,-0.156070226940504,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",0.00745522453491187,0.0277190580245246,-0.225356821019241,-0.165395081118445,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",0.0244429992144095,0.0292365330256634,-0.214520879238056,-0.211244755905151,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",0.0203490469786979,0.0277190580245246,-0.222440305367791,-0.211244755905151,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",0.00923238759429822,0.0277190580245246,-0.220092542728022,-0.150219169959015,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",0.00827292044976522,0.0277190580245246,-0.223761545574914,-0.144461334758607,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",0.0202653127676489,0.0277190580245246,-0.22388101586535,-0.211244755905151,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",0.0212248726525984,0.0277190580245246,-0.215195191056036,-0.174355961364011,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",0.0203490469786979,0.0277190580245246,-0.222857508348439,-0.211244755905151,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",0.0273628029493138,0.0312856692489192,-0.209963399748487,-0.183518868682753,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",0.0202235585064327,0.0277190580245246,-0.224325889218764,-0.211244755905151,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",0.0198819405946374,0.0277190580245246,-0.224325889218764,-0.211244755905151,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",0.0200572911885274,0.0277190580245246,-0.224724708079846,-0.211244755905151,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus388","Simkania","Chlamydiae",0.0098281112442379,0.0277190580245246,-0.211898430900795,-0.186395689407271,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",0.0213666969049035,0.0277190580245246,-0.221986318628859,-0.211244755905151,FALSE
"RSV_genus395","Longilinea","Chloroflexi",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",0.0203176113469505,0.0277190580245246,-0.222780677857861,-0.211244755905151,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",0.0212793231066048,0.0277190580245246,-0.221072585404555,-0.211244755905151,FALSE
"RSV_genus402","Chloronema","Chloroflexi",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",0.0203490469786979,0.0277190580245246,-0.223633154578761,-0.211244755905151,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",0.0200572911885274,0.0277190580245246,-0.224430792300924,-0.211244755905151,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",0.0212684232928404,0.0277190580245246,-0.222767747561053,-0.211244755905151,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",0.0203385637237462,0.0277190580245246,-0.224724708079846,-0.211244755905151,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",0.0203490469786979,0.0277190580245246,-0.223761545574914,-0.211244755905151,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",0.0199849251999033,0.0277190580245246,-0.224724708079846,-0.211244755905151,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",0.0209221874535525,0.0277190580245246,-0.223927070357683,-0.211244755905151,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",0.0202131316770944,0.0277190580245246,-0.223977134441106,-0.211244755905151,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",0.0253043903696337,0.0298517563651547,-0.216386786273063,-0.211244755905151,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",0.0105280349238499,0.0277190580245246,-0.225356821019241,-0.180334331371567,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",0.023858863074424,0.0288157733001491,-0.213151009835356,-0.211244755905151,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",0.0252917212177504,0.0298517563651547,-0.217351590359688,-0.211244755905151,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",0.0203490469786979,0.0277190580245246,-0.224092595140451,-0.211244755905151,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",0.0199127872190956,0.0277190580245246,-0.224724708079846,-0.211244755905151,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",0.0177585001037909,0.0277190580245246,-0.219032281603044,-0.20025863301847,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",0.0278822049891466,0.0316917877674046,-0.205894480874915,-0.211244755905151,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",0.0210946864770919,0.0277190580245246,-0.22003964180485,-0.211244755905151,FALSE
"RSV_genus463","Bacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus465","Geobacillus","Firmicutes",0.0290891690695085,0.0327168393380836,-0.199669746955818,-0.211244755905151,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus467","Marinococcus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus472","Terribacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus474","Thermicanus","Firmicutes",0.0356331936029606,0.039164045360885,-0.196401388401124,-0.211244755905151,FALSE
"RSV_genus475","Gemella","Firmicutes",0.0008918851089962,0.0220684392354188,7.45753883176317,6.8977626432929,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",0.0204541390464617,0.0277190580245246,-0.222707125860444,-0.211244755905151,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus479","Cohnella","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",0.0340321991691192,0.037575597480778,-0.204352091601456,-0.211244755905151,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",0.0205491263252849,0.0277190580245246,-0.223399860500448,-0.211244755905151,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",0.0212684232928404,0.0277190580245246,-0.222285740421024,-0.211244755905151,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",0.0197181288345945,0.0277190580245246,-0.224430792300924,-0.211244755905151,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",0.0243938522393739,0.0292365330256634,-0.215618445729172,-0.211244755905151,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",0.0205385532215422,0.0277190580245246,-0.221359711702707,-0.191785654414598,FALSE
"RSV_genus491","Macrococcus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",0.0218082679610155,0.0277190580245246,-0.219814248922096,-0.211244755905151,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",1.74929883961173e-05,0.000649258992394354,0.465064766911457,1.16857312004775,TRUE
"RSV_genus495","Kroppenstedtia","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus496","Laceyella","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus497","Planifilum","Firmicutes",0.0224626446711932,0.0277829932696714,-0.220623310725565,-0.211244755905151,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",0.0218194082396394,0.0277190580245246,-0.221648121468386,-0.211244755905151,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",3.7940605904724e-06,0.000191208596204954,3.16743575385522,1.91037036426173,TRUE
"RSV_genus500","Aerococcus","Firmicutes",0.00126689913289453,0.0277190580245246,-0.216265819560475,-0.0595065870797107,FALSE
"RSV_genus501","Eremococcus","Firmicutes",0.0140770740471715,0.0277190580245246,-0.225356821019241,-0.181287433169611,FALSE
"RSV_genus502","Facklamia","Firmicutes",0.0223258730463713,0.0277829932696714,-0.222114709625012,-0.211244755905151,FALSE
"RSV_genus503","Globicatella","Firmicutes",0.0200987457787871,0.0277190580245246,-0.224430792300924,-0.211244755905151,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus508","Atopostipes","Firmicutes",0.0162021198023885,0.0277190580245246,-0.201736027226909,-0.190450340488352,FALSE
"RSV_genus509","Desemzia","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",0.0280479828837108,0.0318052919891668,-0.187495727155864,-0.156355378643584,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.206847778890192,0.213028929166526,6.87200628350604,6.67026397409439,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",0.00810416373283851,0.0277190580245246,-0.223927070357683,-0.19332716121287,FALSE
"RSV_genus514","Trichococcus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",0.0207509190496885,0.0277190580245246,-0.218558123470887,-0.211244755905151,FALSE
"RSV_genus516","Enterococcus","Firmicutes",0.0201298857720842,0.0277190580245246,-0.223578315580024,-0.211244755905151,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",0.0203490469786979,0.0277190580245246,-0.224430792300924,-0.211244755905151,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",1.89242753175984e-13,9.13096284074123e-11,1.6180506303003,3.94245450045691,TRUE
"RSV_genus521","Pediococcus","Firmicutes",0.0203280851804052,0.0277190580245246,-0.220544368768423,-0.211244755905151,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",0.0181342844105858,0.0277190580245246,-0.225356821019241,-0.19332716121287,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",0.0137021344181913,0.0277190580245246,-0.203083920907838,-0.182341038326189,FALSE
"RSV_genus524","Oenococcus","Firmicutes",0.0217082279917918,0.0277190580245246,-0.221516451979071,-0.211244755905151,FALSE
"RSV_genus525","Weissella","Firmicutes",0.0154698746686285,0.0277190580245246,-0.191293647865494,-0.153406504081853,FALSE
"RSV_genus528","Lactococcus","Firmicutes",0.00179487253107098,0.0277190580245246,-0.0721132282041445,0.214058609549337,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.566604489001705,0.571938631680591,9.58877355924852,9.56111729017313,FALSE
"RSV_genus533","Catabacter","Firmicutes",0.028410085041167,0.0321403658437587,-0.213415073840301,-0.211244755905151,FALSE
"RSV_genus534","Christensenella","Firmicutes",0.0209007117503483,0.0277190580245246,-0.22197010983889,-0.211244755905151,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",0.0959279194694838,0.100510795101034,-0.0507210772269628,-0.131383107301823,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",0.0459265179405139,0.0495314457033476,-0.175767721684841,-0.179464217601671,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",0.0228425287165217,0.0281088277213611,-0.218803187353546,-0.211244755905151,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",0.0193739377652638,0.0277190580245246,-0.224559183297077,-0.211244755905151,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",0.0283401388849411,0.0320988662253147,-0.214669477620953,-0.211244755905151,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",0.0200365918914587,0.0277190580245246,-0.224559183297077,-0.211244755905151,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",0.0196468326165786,0.0277190580245246,-0.224559183297077,-0.211244755905151,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",0.022474075115216,0.0277829932696714,-0.222513528486094,-0.211244755905151,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus548","Fonticella","Firmicutes",0.0203176113469505,0.0277190580245246,-0.22188278711825,-0.211244755905151,FALSE
"RSV_genus550","Oxobacter","Firmicutes",0.0195656270114062,0.0277190580245246,-0.224031973439843,-0.211244755905151,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus552","Sarcina","Firmicutes",0.0261267228822917,0.0303032302661195,-0.211639872318511,-0.211244755905151,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",0.0256741925295615,0.0301040046063509,0.323896170644238,0.420877475206616,FALSE
"RSV_genus556","Acetobacterium","Firmicutes",0.0203385637237462,0.0277190580245246,-0.224160364435996,-0.211244755905151,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus558","Eubacterium","Firmicutes",0.0213995425360755,0.0277190580245246,-0.222280234407781,-0.211244755905151,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",2.67455330767708e-09,2.86771549100931e-07,-0.0328356265760569,0.411125050601958,FALSE
"RSV_genus561","Anaerococcus","Firmicutes",0.00387501290178934,0.0277190580245246,-0.00775788007356651,0.196939452814175,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.00137739079368671,0.0277190580245246,-0.156379421977417,0.0174608271716333,FALSE
"RSV_genus563","Finegoldia","Firmicutes",0.00437473166995303,0.0277190580245246,-0.0823654987022954,0.048205173946,FALSE
"RSV_genus564","Gallicola","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus565","Helcococcus","Firmicutes",0.0196773605225772,0.0277190580245246,-0.223552739191894,-0.211244755905151,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.00613073112670908,0.0277190580245246,-0.206970256737574,-0.174355961364011,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.141248066922162,0.146879724762809,4.08020645189358,3.51018880307603,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",0.0089391780904967,0.0277190580245246,0.0812759586644168,0.224891467088301,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",0.0203385637237462,0.0277190580245246,-0.224724708079846,-0.211244755905151,FALSE
"RSV_genus572","Tissierella","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus574","Fusibacter","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.0117158495251758,0.0277190580245246,-0.183184855127427,-0.169655925071554,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",0.138131518089835,0.143793867267196,0.507488588391237,0.481377343301872,FALSE
"RSV_genus579","Incertae Sedis","Firmicutes",6.89312084008275e-07,4.75132972191418e-05,0.30075984517542,0.747661296337233,FALSE
"RSV_genus580","Mogibacterium","Firmicutes",0.100537475635759,0.105226316690355,4.0281273839489,3.55164756184278,FALSE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",5.93286904504837e-06,0.000248922549063986,2.38184504905995,1.44396265739801,TRUE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",0.00102618504076215,0.024756714108387,3.41618631233054,2.56549929784783,TRUE
"RSV_genus584","Lutispora","Firmicutes",0.0203490469786979,0.0277190580245246,-0.224430792300924,-0.211244755905151,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",0.0197283324305904,0.0277190580245246,-0.224559183297077,-0.211244755905151,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",0.0747876973671045,0.078874456786072,-0.160966953499013,-0.211244755905151,FALSE
"RSV_genus589","Blautia","Firmicutes",0.0692126173670856,0.0730745905462118,-0.101862117523248,-0.182912622464588,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",0.021290227785373,0.0277190580245246,-0.219489359229203,-0.211244755905151,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.0790895264727772,0.0832294362554307,1.23524809575498,0.836668224814122,FALSE
"RSV_genus592","Catonella","Firmicutes",0.000374784587953592,0.0109596099204611,2.84425059656213,2.1520258014454,TRUE
"RSV_genus593","Cellulosilyticum","Firmicutes",0.0193337918852584,0.0277190580245246,-0.225356821019241,-0.211244755905151,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",0.029390633569268,0.0330174172227516,-0.209330771239277,-0.211244755905151,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",0.0126573092959969,0.0277190580245246,-0.206115961346407,-0.168069874769788,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",0.0262180516711077,0.0303664860523125,-0.210612534381729,-0.211244755905151,FALSE
