"OTU","Genus","Phylum","p_value","p_adj_BH","control","Diabetes","in_top_panel"
"RSV_genus876","Aquabacter","Proteobacteria",1.65243786095216e-05,2.38120546405837e-05,-0.25125640501307,-0.238283304872835,FALSE
"RSV_genus877","Labrys","Proteobacteria",1.16231489294731e-05,2.33627662037503e-05,-0.253611721373632,-0.2329728507166,FALSE
"RSV_genus879","Pseudolabrys","Proteobacteria",1.11602887913187e-05,2.33627662037503e-05,-0.235813032464124,-0.207353676379792,FALSE
"RSV_genus880","Pseudoxanthobacter","Proteobacteria",1.37869641936307e-05,2.33627662037503e-05,-0.252179883925444,-0.238283304872835,FALSE
"RSV_genus881","Starkeya","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus882","Variibacter","Proteobacteria",5.3825529307161e-06,2.33627662037503e-05,-0.245769671929782,-0.213032573786929,FALSE
"RSV_genus883","Xanthobacter","Proteobacteria",1.41915976425396e-05,2.33627662037503e-05,-0.25265944177493,-0.238283304872835,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",1.42532609749053e-05,2.33627662037503e-05,-0.252006943789049,-0.238283304872835,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",1.42635630076108e-05,2.33627662037503e-05,-0.251799363856363,-0.238283304872835,FALSE
"RSV_genus887","Gemmobacter","Proteobacteria",1.57592003646348e-05,2.35386188683286e-05,-0.252212220232357,-0.238283304872835,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus889","Maribius","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus890","Marivita","Proteobacteria",1.42498285412245e-05,2.33627662037503e-05,-0.253506957326854,-0.238283304872835,FALSE
"RSV_genus892","Nesiotobacter","Proteobacteria",1.36908419039598e-05,2.33627662037503e-05,-0.253506957326854,-0.238283304872835,FALSE
"RSV_genus893","Paenirhodobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus894","Palleronia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",0.000126616187696377,0.000143915925944645,-0.177008849374243,-0.16563135357942,FALSE
"RSV_genus896","Profundibacterium","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus897","Rhodobacter","Proteobacteria",9.78585513534908e-06,2.33627662037503e-05,-0.238494509427078,-0.21294611653325,FALSE
"RSV_genus898","Rubellimicrobium","Proteobacteria",2.80604226278075e-05,3.48050229252368e-05,-0.238763616341889,-0.238283304872835,FALSE
"RSV_genus899","Ruegeria","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus900","Tabrizicola","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus902","Acetobacter","Proteobacteria",1.26717563579448e-05,2.33627662037503e-05,-0.250456250396414,-0.23425450539239,FALSE
"RSV_genus903","Acidicaldus","Proteobacteria",1.2919519179727e-05,2.33627662037503e-05,-0.252480592338409,-0.238283304872835,FALSE
"RSV_genus904","Acidiphilium","Proteobacteria",1.42635630076108e-05,2.33627662037503e-05,-0.253025618710692,-0.238283304872835,FALSE
"RSV_genus905","Acidisoma","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus906","Acidocella","Proteobacteria",6.08861242652324e-05,7.09602776762672e-05,-0.218179110295036,-0.214782280860777,FALSE
"RSV_genus907","Asaia","Proteobacteria",8.7662190336486e-06,2.33627662037503e-05,-0.252839593356079,-0.232080960621171,FALSE
"RSV_genus908","Belnapia","Proteobacteria",1.37437955570927e-05,2.33627662037503e-05,-0.253211644065304,-0.238283304872835,FALSE
"RSV_genus909","Craurococcus","Proteobacteria",1.0683726561821e-05,2.33627662037503e-05,-0.252854459340974,-0.235413130212132,FALSE
"RSV_genus910","Gluconacetobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus911","Gluconobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus913","Paracraurococcus","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus914","Roseococcus","Proteobacteria",4.54170032108646e-06,2.33627662037503e-05,-0.252854459340974,-0.218327725230902,FALSE
"RSV_genus915","Roseomonas","Proteobacteria",2.12308080122007e-05,2.75003083647969e-05,-0.245897982339653,-0.238283304872835,FALSE
"RSV_genus916","Saccharibacter","Proteobacteria",1.42463968958684e-05,2.33627662037503e-05,-0.253173275341467,-0.238283304872835,FALSE
"RSV_genus917","Stella","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus925","AEGEAN-169 marine group","Proteobacteria",1.27888730204732e-05,2.33627662037503e-05,-0.252854459340974,-0.238283304872835,FALSE
"RSV_genus926","Azospirillum","Proteobacteria",2.0897112980056e-05,2.71537769411516e-05,-0.249391078072064,-0.238283304872835,FALSE
"RSV_genus927","Defluviicoccus","Proteobacteria",1.42635630076108e-05,2.33627662037503e-05,-0.253506957326854,-0.238283304872835,FALSE
"RSV_genus928","Dongia","Proteobacteria",1.42738721414138e-05,2.33627662037503e-05,-0.251672670144621,-0.238283304872835,FALSE
"RSV_genus929","Magnetospirillum","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus930","Marispirillum","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus932","Skermanella","Proteobacteria",7.83694191840694e-06,2.33627662037503e-05,-0.251714603328169,-0.231459626061232,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",1.36446671519823e-05,2.33627662037503e-05,-0.253611721373632,-0.238283304872835,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",1.40588654186623e-05,2.33627662037503e-05,-0.249186438186932,-0.235413130212132,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",1.42738721414138e-05,2.33627662037503e-05,-0.252091551209795,-0.238283304872835,FALSE
"RSV_genus938","Reyranella","Proteobacteria",1.6835428597373e-05,2.38914538183308e-05,-0.240260072216942,-0.212889145967188,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",7.77480578973324e-05,8.99602828188559e-05,-0.21101117371936,-0.209219014338167,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",1.82272468557017e-05,2.47800718304713e-05,-0.251868279369706,-0.238283304872835,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",1.40758159625995e-05,2.33627662037503e-05,-0.237133717117168,-0.220402932413544,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",1.89929258478281e-05,2.53852817772218e-05,-0.250810348595749,-0.238283304872835,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",8.40654788925633e-06,2.33627662037503e-05,-0.238969043229624,-0.218210614493079,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",7.87386795394934e-06,2.33627662037503e-05,-0.245382822723983,-0.216481037935793,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",0.000306228140895653,0.000341235745917211,-0.206651084522728,-0.2247678640496,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",3.73227367762425e-05,4.50205512363425e-05,-0.0572626850806632,0.0141188861809624,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",1.34649051433466e-06,2.33627662037503e-05,-0.213363782847853,-0.152584350157594,FALSE
"RSV_genus967","Polymorphobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",2.30526466477734e-05,2.93867952643347e-05,-0.193178297214732,-0.187786699453501,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",1.60180990087256e-05,2.35386188683286e-05,-0.2477811149094,-0.238283304872835,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",3.71002961671661e-05,4.48082425548377e-05,-0.137865626440926,-0.130824403664894,FALSE
"RSV_genus972","Sphingopyxis","Proteobacteria",1.22787847835876e-05,2.33627662037503e-05,-0.242086776896629,-0.223799316971583,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",1.55489897953241e-05,2.35386188683286e-05,-0.252520777355586,-0.238283304872835,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",1.18024756591479e-05,2.33627662037503e-05,-0.25401179868196,-0.231537763386248,FALSE
"RSV_genus977","Advenella","Proteobacteria",7.00577218605878e-06,2.33627662037503e-05,-0.25401179868196,-0.230752070587688,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",1.37007558668263e-05,2.33627662037503e-05,-0.252650666264522,-0.238283304872835,FALSE
"RSV_genus979","Bordetella","Proteobacteria",4.31160506149661e-05,5.15576069931131e-05,-0.241377025798503,-0.238283304872835,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",0.000229635074799429,0.000257074068655974,-0.207232318574269,-0.227154364070177,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus982","Kerstersia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus983","MWH-UniP1 aquatic group","Proteobacteria",1.38269269315277e-05,2.33627662037503e-05,-0.252886145931283,-0.238283304872835,FALSE
"RSV_genus985","Oligella","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus986","Parapusillimonas","Proteobacteria",1.86439889468857e-05,2.50926768950414e-05,-0.248492020998348,-0.238283304872835,FALSE
"RSV_genus987","Parasutterella","Proteobacteria",5.24958334294967e-05,6.19296812462889e-05,-0.215920349716714,-0.213988340618348,FALSE
"RSV_genus988","Pelistega","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus989","Pusillimonas","Proteobacteria",1.2919519179727e-05,2.33627662037503e-05,-0.252095305532322,-0.238283304872835,FALSE
"RSV_genus990","Sutterella","Proteobacteria",7.43230904483758e-06,2.33627662037503e-05,-0.22798126646511,-0.199431897030522,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",0.0121249533237084,0.0129862152690107,-0.0786034774906798,-0.137851606299237,FALSE
"RSV_genus992","Cupriavidus","Proteobacteria",1.47629472596533e-05,2.34313225420484e-05,-0.22040577064449,-0.197679309018208,FALSE
"RSV_genus993","Lautropia","Proteobacteria",0.113607708425682,0.117883267344928,2.80816986980185,2.55196210349537,FALSE
"RSV_genus994","Limnobacter","Proteobacteria",1.41267846231559e-05,2.33627662037503e-05,-0.253025618710692,-0.238283304872835,FALSE
"RSV_genus996","Pandoraea","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus997","Polynucleobacter","Proteobacteria",1.08491951896281e-05,2.33627662037503e-05,-0.247699209432475,-0.219742004412489,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",0.010694653258318,0.011492583957992,0.845971687885667,0.597854820722631,TRUE
"RSV_genus999","Thiomonas","Proteobacteria",1.40081305187952e-05,2.33627662037503e-05,-0.252717061587462,-0.238283304872835,FALSE
"RSV_genus1000","Acidovorax","Proteobacteria",1.36347919072932e-05,2.33627662037503e-05,-0.253611721373632,-0.238283304872835,FALSE
"RSV_genus1001","Albidiferax","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1002","Aquabacterium","Proteobacteria",2.21264945078786e-05,2.84315142478067e-05,-0.217438683625875,-0.185719250657222,FALSE
"RSV_genus1003","Azohydromonas","Proteobacteria",1.28384936514827e-05,2.33627662037503e-05,-0.252310113017553,-0.238283304872835,FALSE
"RSV_genus1004","Brachymonas","Proteobacteria",1.93067779698881e-05,2.56625905522617e-05,-0.245611856308237,-0.238283304872835,FALSE
"RSV_genus1005","Caenimonas","Proteobacteria",7.07050970075466e-06,2.33627662037503e-05,-0.251605880915682,-0.227711989191882,FALSE
"RSV_genus1006","Comamonas","Proteobacteria",1.85510929021235e-05,2.5072555532982e-05,-0.226461548187797,-0.222959844698067,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",0.899321449611784,0.902125986356935,0.376830856477089,0.201867515441018,FALSE
"RSV_genus1008","Delftia","Proteobacteria",1.37570644636016e-05,2.33627662037503e-05,-0.245482240918977,-0.221619808509132,FALSE
"RSV_genus1009","Diaphorobacter","Proteobacteria",1.36446671519823e-05,2.33627662037503e-05,-0.2518381979682,-0.238283304872835,FALSE
"RSV_genus1010","Extensimonas","Proteobacteria",1.84410772374943e-05,2.49588212260617e-05,-0.224825955996119,-0.221302074332061,FALSE
"RSV_genus1011","Hydrogenophaga","Proteobacteria",1.88759281324613e-05,2.52989870108683e-05,-0.248729241527987,-0.238283304872835,FALSE
"RSV_genus1012","Inhella","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1013","Kinneretia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1014","Lampropedia","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1015","Limnohabitans","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",0.000805485207900436,0.000886309265249625,0.357526717081754,0.35215349749866,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",2.91735795796205e-05,3.60257885659193e-05,-0.110762466713683,-0.0840863748033503,FALSE
"RSV_genus1019","Piscinibacter","Proteobacteria",1.76966266235777e-05,2.44309652242525e-05,-0.245835325509458,-0.238283304872835,FALSE
"RSV_genus1020","Pseudacidovorax","Proteobacteria",1.42498285412245e-05,2.33627662037503e-05,-0.252839593356079,-0.238283304872835,FALSE
"RSV_genus1021","Pseudorhodoferax","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.253211644065304,-0.238283304872835,FALSE
"RSV_genus1022","Ramlibacter","Proteobacteria",1.49450491819709e-05,2.35268718770015e-05,-0.251169161376705,-0.238283304872835,FALSE
"RSV_genus1023","Rhizobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1024","Rhodoferax","Proteobacteria",7.32431341033917e-06,2.33627662037503e-05,-0.251388562876758,-0.234951135281875,FALSE
"RSV_genus1025","Roseateles","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1026","Rubrivivax","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1027","Schlegelella","Proteobacteria",1.14436404223928e-05,2.33627662037503e-05,-0.244600341453225,-0.218226742523025,FALSE
"RSV_genus1028","Simplicispira","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1029","Tepidicella","Proteobacteria",8.53395278858836e-06,2.33627662037503e-05,-0.24978497680614,-0.232417438736073,FALSE
"RSV_genus1030","Tepidimonas","Proteobacteria",2.76704383878284e-05,3.43654736734291e-05,-0.227902041767076,-0.229210785960467,FALSE
"RSV_genus1031","Variovorax","Proteobacteria",1.15414786217177e-05,2.33627662037503e-05,-0.251047159766953,-0.230982351405721,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",5.2766259388694e-06,2.33627662037503e-05,-0.203891951507726,-0.185110249098542,FALSE
"RSV_genus1033","Xylophilus","Proteobacteria",1.473457493441e-05,2.34313225420484e-05,-0.250317326369883,-0.238283304872835,FALSE
"RSV_genus1035","Actimicrobium","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1036","Duganella","Proteobacteria",1.74243913648743e-05,2.4356863136585e-05,-0.250331380474919,-0.238283304872835,FALSE
"RSV_genus1037","Herbaspirillum","Proteobacteria",1.33159238215238e-05,2.33627662037503e-05,-0.244356365118593,-0.226184869226808,FALSE
"RSV_genus1038","Herminiimonas","Proteobacteria",1.39643015682947e-05,2.33627662037503e-05,-0.251145751359866,-0.238283304872835,FALSE
"RSV_genus1039","Janthinobacterium","Proteobacteria",1.66155244161109e-05,2.38120546405837e-05,-0.233760134427282,-0.212013376652622,FALSE
"RSV_genus1040","Massilia","Proteobacteria",1.62188106524152e-05,2.36428537701759e-05,-0.21037275987402,-0.201988535724907,FALSE
"RSV_genus1042","Noviherbaspirillum","Proteobacteria",1.37869641936307e-05,2.33627662037503e-05,-0.251963722386917,-0.238283304872835,FALSE
"RSV_genus1043","Oxalicibacterium","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1044","Pseudoduganella","Proteobacteria",1.43220754610411e-05,2.33627662037503e-05,-0.25054841741305,-0.238283304872835,FALSE
"RSV_genus1045","Undibacterium","Proteobacteria",1.88624726561728e-05,2.52989870108683e-05,-0.247668736954991,-0.238283304872835,FALSE
"RSV_genus1047","Hydrogenophilus","Proteobacteria",1.12969912004407e-05,2.33627662037503e-05,-0.251088939907398,-0.230594749869307,FALSE
"RSV_genus1049","Tepidiphilus","Proteobacteria",1.46286411028801e-05,2.34313225420484e-05,-0.241776812893869,-0.230311984786479,FALSE
"RSV_genus1050","Methylobacillus","Proteobacteria",0.000121825778308566,0.000138797964660881,-0.20862648178126,-0.202322183499827,FALSE
"RSV_genus1051","Methylophilus","Proteobacteria",1.27703125031618e-05,2.33627662037503e-05,-0.237681820325559,-0.215926302664987,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",0.741986763483454,0.746629016435384,0.491283226058657,0.303218421331242,FALSE
"RSV_genus1055","Aquaspirillum","Proteobacteria",1.41267846231559e-05,2.33627662037503e-05,-0.25286995810806,-0.238283304872835,FALSE
"RSV_genus1056","Aquitalea","Proteobacteria",1.20164863767426e-05,2.33627662037503e-05,-0.253106880018526,-0.232417438736073,FALSE
"RSV_genus1057","Bergeriella","Proteobacteria",1.68837749160125e-05,2.39248792862732e-05,-0.249321020228995,-0.23425450539239,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",7.94428971977722e-06,2.33627662037503e-05,-0.205834661553284,-0.157426324893326,FALSE
"RSV_genus1059","Deefgea","Proteobacteria",1.55154562820049e-05,2.35386188683286e-05,-0.245879009261955,-0.228459428830675,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.00232972372548989,0.00254607406013335,1.00794292942497,1.0873905058414,FALSE
"RSV_genus1061","Kingella","Proteobacteria",0.00676220035877925,0.00730741696105484,2.52793432849566,2.24029279687025,TRUE
"RSV_genus1063","Neisseria","Proteobacteria",0.111819182549911,0.116152326330102,6.07733672418102,6.10839492358651,FALSE
"RSV_genus1064","Simonsiella","Proteobacteria",0.0649896468170846,0.0680206173302458,0.060471329813369,-0.0959210110243533,FALSE
"RSV_genus1065","Snodgrassella","Proteobacteria",1.41915976425396e-05,2.33627662037503e-05,-0.252854459340974,-0.238283304872835,FALSE
"RSV_genus1066","Vitreoscilla","Proteobacteria",7.15712418581917e-06,2.33627662037503e-05,-0.25401179868196,-0.22998654879575,FALSE
"RSV_genus1067","Vogesella","Proteobacteria",6.52577781666993e-06,2.33627662037503e-05,-0.25401179868196,-0.231459626061232,FALSE
"RSV_genus1068","Gallionella","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1070","Nitrosomonas","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1071","12up","Proteobacteria",1.97751049408265e-05,2.60696397102425e-05,-0.249936543056414,-0.238283304872835,FALSE
"RSV_genus1072","Azonexus","Proteobacteria",7.16423937999189e-06,2.33627662037503e-05,-0.252039438739424,-0.231618965690914,FALSE
"RSV_genus1073","Azospira","Proteobacteria",1.38436106601878e-05,2.33627662037503e-05,-0.234697314558131,-0.207357956760169,FALSE
"RSV_genus1074","Azovibrio","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1075","Candidatus Accumulibacter","Proteobacteria",1.46709271898708e-05,2.34313225420484e-05,-0.249937721148465,-0.238283304872835,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",0.000176190837991927,0.000198626353577348,0.0202397222855543,0.00527591356151475,FALSE
"RSV_genus1077","Methyloversatilis","Proteobacteria",1.98455744012201e-05,2.60912524484706e-05,-0.248385055353059,-0.227543375668196,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",0.00016560405074926,0.000187128699031657,-0.190342263749964,-0.194366521048424,FALSE
"RSV_genus1080","Sulfuritalea","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1081","Thauera","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",0.000185138496334446,0.000208469835429102,-0.191748502250392,-0.215068356896605,FALSE
"RSV_genus1087","Peredibacter","Proteobacteria",3.9736779414068e-06,2.33627662037503e-05,-0.236257617178413,-0.20623304149518,FALSE
"RSV_genus1088","Bdellovibrio","Proteobacteria",1.97657270369338e-05,2.60696397102425e-05,-0.23510939608694,-0.22391030962294,FALSE
"RSV_genus1089","OM27 clade","Proteobacteria",1.42635630076108e-05,2.33627662037503e-05,-0.253506957326854,-0.238283304872835,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",0.227679120256153,0.234482765258472,0.602245709038099,0.532462757768979,FALSE
"RSV_genus1093","Desulfovermiculus","Proteobacteria",1.09581924654309e-05,2.33627662037503e-05,-0.252559146079424,-0.234951135281875,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",5.50054734200987e-05,6.4653205664306e-05,-0.00114105907986494,0.0388772090938311,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",5.06193174097543e-05,5.97890346394283e-05,-0.183222131574753,-0.168627720492996,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.0018891470873083,0.00207162152187785,0.0321666513478535,0.0144912830794419,FALSE
"RSV_genus1109","Haliangium","Proteobacteria",1.12120486247732e-05,2.33627662037503e-05,-0.251031784814737,-0.22356983460839,FALSE
"RSV_genus1111","Corallococcus","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1115","Nannocystis","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1117","Phaselicystis","Proteobacteria",1.60796028808333e-05,2.35817884194592e-05,-0.248562896856306,-0.228687592681884,FALSE
"RSV_genus1118","Byssovorax","Proteobacteria",1.39811433558148e-05,2.33627662037503e-05,-0.252717061587462,-0.238283304872835,FALSE
"RSV_genus1120","Sorangium","Proteobacteria",1.72835856409927e-05,2.43239255840937e-05,-0.247987312925116,-0.238283304872835,FALSE
"RSV_genus1122","Sandaracinus","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1128","Desulfomonile","Proteobacteria",1.42498285412245e-05,2.33627662037503e-05,-0.253303164250403,-0.238283304872835,FALSE
"RSV_genus1130","Desulfovirga","Proteobacteria",1.42635630076108e-05,2.33627662037503e-05,-0.253359300696079,-0.238283304872835,FALSE
"RSV_genus1131","Syntrophobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1132","Arcobacter","Proteobacteria",1.76502729235974e-05,2.44309652242525e-05,-0.245918787939473,-0.230698291112733,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.037622609519122,0.039721901735178,5.23548804694351,5.15430016071938,FALSE
"RSV_genus1134","Sulfurospirillum","Proteobacteria",1.7688190060037e-05,2.44309652242525e-05,-0.251134115671662,-0.238283304872835,FALSE
"RSV_genus1135","Helicobacter","Proteobacteria",1.55639157470074e-05,2.35386188683286e-05,-0.252668433986361,-0.238283304872835,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",0.000463147981372502,0.000513721611522372,-0.180286746871481,-0.204543040419473,FALSE
"RSV_genus1138","Sulfuricurvum","Proteobacteria",1.36710345029048e-05,2.33627662037503e-05,-0.253211644065304,-0.238283304872835,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",0.482197750394897,0.489296350295558,-0.0158898391605269,-0.158095769905393,FALSE
"RSV_genus1143","Aeromonas","Proteobacteria",2.38693302068697e-05,3.03077679600385e-05,-0.245647624931414,-0.228081951487417,FALSE
"RSV_genus1145","Tolumonas","Proteobacteria",1.54115701465607e-05,2.35386188683286e-05,-0.246823096342503,-0.219060120022123,FALSE
"RSV_genus1147","Anaerobiospirillum","Proteobacteria",1.39239601907205e-05,2.33627662037503e-05,-0.253173275341467,-0.238283304872835,FALSE
"RSV_genus1149","Ruminobacter","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1150","Succinivibrio","Proteobacteria",1.79130589059048e-05,2.45546702359129e-05,-0.248730009195668,-0.238283304872835,FALSE
"RSV_genus1151","Succinivibrionaceae UCG-001","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1152","Alishewanella","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1154","Idiomarina","Proteobacteria",1.27024769237911e-05,2.33627662037503e-05,-0.25401179868196,-0.238283304872835,FALSE
"RSV_genus1155","Moritella","Proteobacteria",7.11103989030208e-06,2.33627662037503e-05,-0.25401179868196,-0.231703483277912,FALSE
"RSV_genus1156","Paramoritella","Proteobacteria",2.04276746849101e-05,2.66217472461476e-05,-0.249270284569563,-0.238283304872835,FALSE
"RSV_genus1158","Pseudoalteromonas","Proteobacteria",1.62732566173594e-05,2.36428537701759e-05,-0.250994220585535,-0.238283304872835,FALSE
"RSV_genus1159","Psychromonas","Proteobacteria",1.50857466602313e-05,2.35386188683286e-05,-0.249744719356976,-0.238283304872835,FALSE
