"OTU","Genus","Phylum","p_value","p_adj_BH","control","Breast.cancer","in_top_panel"
"RSV_genus929","Magnetospirillum","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus930","Marispirillum","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus932","Skermanella","Proteobacteria",0.017111222888113,0.025388785348732,-0.251714603328169,-0.218365819475552,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",0.0167791596907291,0.025388785348732,-0.253611721373632,-0.218365819475552,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",0.00543219578174041,0.025388785348732,-0.249186438186932,-0.14570232636045,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",0.0168691566110663,0.025388785348732,-0.252091551209795,-0.218365819475552,FALSE
"RSV_genus938","Reyranella","Proteobacteria",0.0231977200550433,0.0277897979038941,-0.240260072216942,-0.218365819475552,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",0.03101430796483,0.0356295323643582,-0.21101117371936,-0.218365819475552,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",0.0176774833027518,0.025388785348732,-0.251868279369706,-0.218365819475552,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",0.0217681809024975,0.0267160018435282,-0.237133717117168,-0.218365819475552,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",0.0177612019920692,0.025388785348732,-0.250810348595749,-0.218365819475552,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",0.0194532343817842,0.0253930480115712,-0.238969043229624,-0.218365819475552,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",0.0173871853513189,0.025388785348732,-0.245382822723983,-0.218365819475552,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",0.0210643461740187,0.0261609962135496,-0.206651084522728,-0.169594973644216,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",0.0448015966903497,0.0497509100186277,-0.0572626850806632,-0.00359085870106832,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",0.0176774833027518,0.025388785348732,-0.213363782847853,-0.155352439424648,FALSE
"RSV_genus967","Polymorphobacter","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",0.0364129323191635,0.0410017265904233,-0.193178297214732,-0.169594973644216,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",0.0172538310951634,0.025388785348732,-0.2477811149094,-0.218365819475552,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",0.000954545182098587,0.025388785348732,-0.137865626440926,0.332241726922618,TRUE
"RSV_genus972","Sphingopyxis","Proteobacteria",0.0197619547960453,0.0255098918649272,-0.242086776896629,-0.218365819475552,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",0.0171925861368717,0.025388785348732,-0.252520777355586,-0.218365819475552,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus977","Advenella","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",0.0167791596907291,0.025388785348732,-0.252650666264522,-0.218365819475552,FALSE
"RSV_genus979","Bordetella","Proteobacteria",0.00651561534707954,0.025388785348732,-0.241377025798503,-0.106581593593312,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",0.034301268365577,0.0389420282032727,-0.207232318574269,-0.218365819475552,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus982","Kerstersia","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus983","MWH-UniP1 aquatic group","Proteobacteria",0.0168191061534344,0.025388785348732,-0.252886145931283,-0.218365819475552,FALSE
"RSV_genus985","Oligella","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus986","Parapusillimonas","Proteobacteria",0.0177507181907319,0.025388785348732,-0.248492020998348,-0.218365819475552,FALSE
"RSV_genus987","Parasutterella","Proteobacteria",0.00278414438273737,0.025388785348732,-0.215920349716714,-0.0220473454692321,TRUE
"RSV_genus988","Pelistega","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus989","Pusillimonas","Proteobacteria",0.01661031496457,0.025388785348732,-0.252095305532322,-0.218365819475552,FALSE
"RSV_genus990","Sutterella","Proteobacteria",0.0257471796897608,0.030337031014187,-0.22798126646511,-0.218365819475552,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",0.0257182153040932,0.030337031014187,-0.0786034774906798,-0.0175160808034453,FALSE
"RSV_genus992","Cupriavidus","Proteobacteria",0.0164233734833334,0.025388785348732,-0.22040577064449,-0.164070077983793,FALSE
"RSV_genus993","Lautropia","Proteobacteria",0.0365693145205409,0.041081942389199,2.80816986980185,1.99190546633595,TRUE
"RSV_genus994","Limnobacter","Proteobacteria",0.0168491207617245,0.025388785348732,-0.253025618710692,-0.218365819475552,FALSE
"RSV_genus996","Pandoraea","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus997","Polynucleobacter","Proteobacteria",0.0184002422239835,0.025388785348732,-0.247699209432475,-0.218365819475552,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",0.139433797145139,0.149836986909865,0.845971687885667,0.905006733778079,FALSE
"RSV_genus999","Thiomonas","Proteobacteria",0.0168291058037639,0.025388785348732,-0.252717061587462,-0.218365819475552,FALSE
"RSV_genus1000","Acidovorax","Proteobacteria",0.0167791596907291,0.025388785348732,-0.253611721373632,-0.218365819475552,FALSE
"RSV_genus1001","Albidiferax","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1002","Aquabacterium","Proteobacteria",0.00290382140610979,0.025388785348732,-0.217438683625875,0.0626152642485579,TRUE
"RSV_genus1003","Azohydromonas","Proteobacteria",0.0166004295510066,0.025388785348732,-0.252310113017553,-0.218365819475552,FALSE
"RSV_genus1004","Brachymonas","Proteobacteria",0.0178874314607288,0.025388785348732,-0.245611856308237,-0.218365819475552,FALSE
"RSV_genus1005","Caenimonas","Proteobacteria",0.0168191061534344,0.025388785348732,-0.251605880915682,-0.218365819475552,FALSE
"RSV_genus1006","Comamonas","Proteobacteria",0.0223254045356009,0.027056646348225,-0.226461548187797,-0.218365819475552,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",0.141254085805371,0.151455769780204,0.376830856477089,0.28068960898974,FALSE
"RSV_genus1008","Delftia","Proteobacteria",0.0177612019920692,0.025388785348732,-0.245482240918977,-0.218365819475552,FALSE
"RSV_genus1009","Diaphorobacter","Proteobacteria",0.0167791596907291,0.025388785348732,-0.2518381979682,-0.218365819475552,FALSE
"RSV_genus1010","Extensimonas","Proteobacteria",0.00756536329754105,0.025388785348732,-0.224825955996119,-0.112411044885659,FALSE
"RSV_genus1011","Hydrogenophaga","Proteobacteria",0.0177716912189458,0.025388785348732,-0.248729241527987,-0.218365819475552,FALSE
"RSV_genus1012","Inhella","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1013","Kinneretia","Proteobacteria",0.0161030756248928,0.025388785348732,-0.25401179868196,-0.0953220918832366,TRUE
"RSV_genus1014","Lampropedia","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1015","Limnohabitans","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",0.164081599730117,0.175153477588013,0.357526717081754,0.27342444508016,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",0.0605658419363944,0.0667192208545897,-0.110762466713683,-0.0273773656651007,FALSE
