"OTU","Genus","Phylum","p_value","p_adj_BH","Negative","Positive","in_top_panel"
"RSV_genus600","Howardella","Firmicutes",0.000491094762972024,0.0707409232675998,0.157979937272327,0.32231703499395,FALSE
"RSV_genus601","Hungatella","Firmicutes",0.549599486649186,0.912369000572833,-0.218231185531973,-0.238070069367811,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",0.631127222973064,0.912369000572833,-0.192140809161279,-0.186603297010111,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.90190456127718,0.939610427723335,1.1129476337437,1.08103439372984,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.466464956568823,0.912369000572833,4.17008462983943,4.12658523453145,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",0.214688957608759,0.912369000572833,-0.0382870698379325,-0.0937175501292101,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",0.773817735066236,0.912369000572833,-0.243527952515364,-0.245224188189009,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus608","Lachnospira","Firmicutes",0.786999881748845,0.912369000572833,-0.212769325786387,-0.217644163464829,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.482843690349648,0.912369000572833,0.085487040179341,0.158501762587191,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",0.594954751168703,0.912369000572833,-0.238837981653712,-0.246685108785642,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",0.783983610920157,0.912369000572833,-0.222827483355989,-0.235481547745072,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",0.649405310898816,0.912369000572833,-0.241298960362953,-0.246685108785642,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",0.705875455356064,0.912369000572833,-0.188083379799381,-0.201729947538896,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",0.756423741396311,0.912369000572833,-0.215416807111512,-0.242352533602103,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",0.681375021877419,0.912369000572833,-0.241475536170315,-0.246685108785642,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",0.615307087407294,0.912369000572833,-0.238311598687643,-0.238472519330714,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",0.63429683787155,0.912369000572833,-0.194031413852573,-0.216737404217616,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",0.692294035362472,0.912369000572833,-0.241684381023458,-0.246685108785642,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",0.756423741396311,0.912369000572833,-0.243527952515364,-0.244841632241599,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",0.898463268523412,0.939346754198367,-0.197703749630009,-0.199886846271678,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",0.783657721010942,0.912369000572833,-0.235318287135167,-0.235635988768892,FALSE
"RSV_genus625","Moryella","Firmicutes",0.155003012291737,0.912369000572833,-0.0970662321789168,-0.0262475837367266,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.574265060716442,0.912369000572833,4.43560487344576,4.36947870645995,FALSE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus629","Roseburia","Firmicutes",0.665275585093553,0.912369000572833,-0.206326813660227,-0.217297772508342,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.0348875035563628,0.912369000572833,0.984174293829553,1.12398503936937,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.817908013323706,0.914347717911412,4.13403133544703,4.10478884897406,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",0.743638650645828,0.912369000572833,-0.234302787373171,-0.23509680644428,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",0.726622179605652,0.912369000572833,-0.225018585330188,-0.232476803452638,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",0.704930301329965,0.912369000572833,-0.238857233793823,-0.246685108785642,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",0.674777861848794,0.912369000572833,-0.23667638984497,-0.241779683979639,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",0.574843178738587,0.912369000572833,-0.232446250420409,-0.246685108785642,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus644","Peptococcus","Firmicutes",0.73811208503707,0.912369000572833,2.16639335862612,2.1743843516308,FALSE
"RSV_genus645","Acetoanaerobium","Firmicutes",0.711002894928494,0.912369000572833,-0.241298960362953,-0.244544898795703,FALSE
"RSV_genus646","Filifactor","Firmicutes",0.000283448336211009,0.066277435869664,2.06720349569764,2.44087151195334,FALSE
"RSV_genus647","Intestinibacter","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.193259199711962,0.912369000572833,1.49890224678876,1.59776913984747,FALSE
"RSV_genus650","Peptostreptococcus","Firmicutes",0.461096188595291,0.912369000572833,4.06803619732078,3.94927227342278,FALSE
"RSV_genus651","Romboutsia","Firmicutes",0.569506121905856,0.912369000572833,-0.200148091279824,-0.224300648803811,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",0.69331123904507,0.912369000572833,-0.237231081696014,-0.242207321777681,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",0.701154250896368,0.912369000572833,-0.238154129053475,-0.246685108785642,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",0.449318373436966,0.912369000572833,-0.222926331805221,-0.23766925518528,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",0.806476436586957,0.914347717911412,-0.225557463485517,-0.225978559570547,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",0.825495751759794,0.914347717911412,-0.223193102879397,-0.216300247912515,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",0.607203506117457,0.912369000572833,-0.238629136800569,-0.245224188189009,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.246055883983266,0.912369000572833,0.100059651235062,0.0184871942851758,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.480663955051679,0.912369000572833,-0.23210181597049,-0.176633206121872,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",0.72280568843113,0.912369000572833,-0.238629136800569,-0.235090271850128,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
