"OTU","Genus","Phylum","p_value","p_adj_BH","X70.75.bpm","X.60.bpm","X60.70.bpm","X75.85.bpm","X85..bpm","in_top_panel"
"RSV_genus867","Alsobacter","Proteobacteria",0.559440819235483,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.244016623867693,-0.24659800672234,-0.244215587175999,FALSE
"RSV_genus868","Bauldia","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",0.465670295662419,0.63788719251112,-0.235829987814817,-0.22517014314865,-0.233290170203241,-0.237165940358874,-0.229335495440375,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",0.53612622255184,0.63788719251112,-0.245737407599958,-0.237557385898889,-0.237104682459809,-0.243016081675501,-0.244215587175999,FALSE
"RSV_genus872","Afifella","Proteobacteria",0.55430591467168,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.247186416892594,-0.244215587175999,FALSE
"RSV_genus873","Methyloligella","Proteobacteria",0.52900861287341,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.242648780768307,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus875","Parvibaculum","Proteobacteria",0.555503602914097,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.247186416892594,-0.244215587175999,FALSE
"RSV_genus876","Aquabacter","Proteobacteria",0.435685319086292,0.63788719251112,-0.241593609890874,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.238284105517574,FALSE
"RSV_genus877","Labrys","Proteobacteria",0.537428952568689,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.242354684830167,-0.247774827062849,-0.240781920030802,FALSE
"RSV_genus879","Pseudolabrys","Proteobacteria",0.462805605608753,0.63788719251112,-0.228995046520443,-0.215387670299792,-0.223996079629545,-0.230207753493413,-0.210938450855719,FALSE
"RSV_genus880","Pseudoxanthobacter","Proteobacteria",0.547893331503833,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.244437114301623,-0.244215587175999,FALSE
"RSV_genus881","Starkeya","Proteobacteria",0.528887180075098,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.244889047462732,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus882","Variibacter","Proteobacteria",0.395496849911157,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.228746024467984,-0.242984429434679,-0.223852958550808,FALSE
"RSV_genus883","Xanthobacter","Proteobacteria",0.55430591467168,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.24555499703056,-0.244215587175999,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",0.494537114571641,0.63788719251112,-0.247514946755938,-0.233490940606448,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",0.541100401463402,0.63788719251112,-0.241487817756843,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
