"OTU","Genus","Phylum","p_value","p_adj_BH","control","Heart.failure","in_top_panel"
"RSV_genus303","Spirosoma","Bacteroidetes",0.23100055884083,0.282531313901713,-0.251444699322435,-0.246778702133957,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",0.222109086055197,0.282531313901713,-0.251432880770049,-0.246778702133957,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",0.219120489476584,0.282531313901713,-0.252420594074361,-0.246778702133957,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",0.215449188013299,0.282531313901713,-0.252349617985868,-0.246778702133957,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",0.234657260547647,0.282531313901713,-0.250058442042839,-0.246778702133957,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",0.222885053670332,0.282531313901713,-0.250408944633641,-0.246778702133957,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",0.219120489476584,0.282531313901713,-0.252939533940821,-0.246778702133957,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",0.00416872591393747,0.282531313901713,4.41699207311735,3.80685279154092,FALSE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.344912946698438,0.367780103385627,4.44329858848612,4.12541626978852,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.199588516195397,0.282531313901713,-0.1828329686156,-0.137761584789241,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",0.219120489476584,0.282531313901713,-0.251970355831888,-0.246778702133957,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.393424814562926,0.416745275579829,0.458230862918999,0.424959986181553,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",0.239732705839648,0.283149636867262,-0.24561082621051,-0.246778702133957,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",0.053242890550239,0.282531313901713,-0.218495735399915,-0.10304345142826,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus328","Gramella","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",0.226155488200851,0.282531313901713,-0.246792983644863,-0.246778702133957,FALSE
"RSV_genus331","Myroides","Bacteroidetes",0.220562959236923,0.282531313901713,-0.252920854663914,-0.246778702133957,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",0.214739186676241,0.282531313901713,-0.252429932177279,-0.246778702133957,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",0.219120489476584,0.282531313901713,-0.25130449446414,-0.246778702133957,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",0.248957478466827,0.286198623231549,-0.241227278596723,-0.246778702133957,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",0.222109086055197,0.282531313901713,-0.252854459340974,-0.246778702133957,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",0.259236909437616,0.289541224082523,-0.233087250574719,-0.246778702133957,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",0.12313090799055,0.282531313901713,-0.243830335524255,-0.199027251392125,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",0.229559192442946,0.282531313901713,-0.249488143212491,-0.246778702133957,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",0.218593284884254,0.282531313901713,-0.253425696019019,-0.246778702133957,FALSE
"RSV_genus350","Niabella","Bacteroidetes",0.224442805247169,0.282531313901713,-0.250321121597655,-0.246778702133957,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",0.0726054365282433,0.282531313901713,-0.242100662546292,-0.182777030222272,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",0.224540422432595,0.282531313901713,-0.249659349538054,-0.246778702133957,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",0.0761153670182882,0.282531313901713,-0.233790249293525,-0.116347203933805,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",0.219312426428913,0.282531313901713,-0.249742597331533,-0.246778702133957,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",0.0765822968236865,0.282531313901713,-0.244289181727941,-0.16663302436961,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",0.227532334119783,0.282531313901713,-0.249468899472176,-0.246778702133957,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",0.125417351653839,0.282531313901713,-0.247742816244443,-0.201890322291658,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",0.219120489476584,0.282531313901713,-0.253211644065304,-0.246778702133957,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",0.132212351294091,0.282531313901713,-0.25401179868196,-0.218703624159326,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",0.215781100099709,0.282531313901713,-0.251160078727431,-0.246778702133957,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",0.119625566314473,0.282531313901713,-0.24986734374611,-0.1835574321858,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",0.241732957288796,0.283149636867262,-0.245829375812705,-0.246778702133957,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",0.218545402419497,0.282531313901713,-0.253077731181063,-0.246778702133957,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",0.250694602015207,0.286198623231549,-0.247191885041082,-0.246778702133957,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",0.112443820224521,0.282531313901713,-0.253173275341467,-0.205161436118764,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",0.111664090614772,0.282531313901713,-0.236755691461497,-0.195847938912871,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",0.218641174885247,0.282531313901713,-0.253425696019019,-0.246778702133957,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",0.216588705073478,0.282531313901713,-0.253359300696079,-0.246778702133957,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",0.219168462402688,0.282531313901713,-0.252320469148405,-0.246778702133957,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus388","Simkania","Chlamydiae",0.241527264394686,0.283149636867262,-0.244890487378695,-0.235091337360892,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus395","Longilinea","Chloroflexi",0.218545402419497,0.282531313901713,-0.252920854663914,-0.246778702133957,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",0.222593838760095,0.282531313901713,-0.250609350945904,-0.246778702133957,FALSE
"RSV_genus402","Chloronema","Chloroflexi",0.217971400522122,0.282531313901713,-0.253303164250403,-0.246778702133957,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",0.112414864998434,0.282531313901713,-0.25401179868196,-0.214390165562431,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",0.222302896333933,0.282531313901713,-0.252520777355586,-0.246778702133957,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",0.217017140262671,0.282531313901713,-0.253425696019019,-0.246778702133957,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",0.216874260841956,0.282531313901713,-0.253002115971749,-0.246778702133957,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",0.21897661594058,0.282531313901713,-0.253611721373632,-0.246778702133957,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",0.222254432415205,0.282531313901713,-0.252316984279135,-0.246778702133957,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",0.219120489476584,0.282531313901713,-0.253077731181063,-0.246778702133957,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",0.245456524062936,0.284694165529728,-0.248976717911168,-0.246778702133957,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",0.116496350465169,0.282531313901713,-0.251542781235684,-0.209581813182186,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",0.249693409381891,0.286198623231549,-0.245793874168577,-0.246778702133957,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",0.16131347825126,0.282531313901713,-0.248990850931987,-0.21796965744138,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",0.246602263012752,0.285337150848089,-0.243204412549712,-0.246778702133957,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",0.231548962686652,0.282531313901713,-0.246383293021559,-0.246778702133957,FALSE
"RSV_genus463","Bacillus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",0.232398313508326,0.282531313901713,-0.249974158592683,-0.246778702133957,FALSE
"RSV_genus465","Geobacillus","Firmicutes",0.278223039069007,0.304405025738766,-0.22853202222427,-0.246778702133957,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",0.219072524091132,0.282531313901713,-0.252361179784235,-0.246778702133957,FALSE
"RSV_genus467","Marinococcus","Firmicutes",0.216636278901236,0.282531313901713,-0.253425696019019,-0.246778702133957,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",0.224540422432595,0.282531313901713,-0.249043169436911,-0.246778702133957,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus472","Terribacillus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",0.220129505076807,0.282531313901713,-0.25239824558697,-0.246778702133957,FALSE
"RSV_genus474","Thermicanus","Firmicutes",0.163506065264956,0.282531313901713,-0.228032212357002,-0.19368899376397,FALSE
"RSV_genus475","Gemella","Firmicutes",0.131359960948132,0.282531313901713,7.40682159189653,7.3847768656612,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",0.224247661876178,0.282531313901713,-0.250972580592647,-0.246778702133957,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",0.217398483086826,0.282531313901713,-0.252520777355586,-0.246778702133957,FALSE
"RSV_genus479","Cohnella","Firmicutes",0.218880737947828,0.282531313901713,-0.252738489300508,-0.246778702133957,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",0.159750136629382,0.282531313901713,-0.232712579128035,-0.208955850415984,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",0.117932519920002,0.282531313901713,-0.252064563601582,-0.21796965744138,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",0.227581617443544,0.282531313901713,-0.250108872449898,-0.246778702133957,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",0.220997025156042,0.282531313901713,-0.251184769800307,-0.246778702133957,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",0.219072524091132,0.282531313901713,-0.253077731181063,-0.246778702133957,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",0.12879613270943,0.282531313901713,-0.242322563260335,-0.197370288313304,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",0.219024566245931,0.282531313901713,-0.253211644065304,-0.246778702133957,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",0.217541610815625,0.282531313901713,-0.253254536649301,-0.246778702133957,FALSE
"RSV_genus491","Macrococcus","Firmicutes",0.21892867317468,0.282531313901713,-0.252727617864547,-0.246778702133957,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",0.219024566245931,0.282531313901713,-0.252798322895297,-0.246778702133957,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",0.0182524519799536,0.282531313901713,0.378940527074833,0.648207100505139,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",0.219024566245931,0.282531313901713,-0.253359300696079,-0.246778702133957,FALSE
"RSV_genus496","Laceyella","Firmicutes",0.217398483086826,0.282531313901713,-0.252587172678526,-0.246778702133957,FALSE
"RSV_genus497","Planifilum","Firmicutes",0.223468301276722,0.282531313901713,-0.251795201913237,-0.246778702133957,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",0.217017140262671,0.282531313901713,-0.253303164250403,-0.246778702133957,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.372226359837856,0.395157796747559,2.86289344437322,2.58434958710138,FALSE
"RSV_genus500","Aerococcus","Firmicutes",0.169740910343038,0.282531313901713,-0.234633533374276,-0.206765934945727,FALSE
"RSV_genus501","Eremococcus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus502","Facklamia","Firmicutes",0.231698687714354,0.282531313901713,-0.250349731329084,-0.246778702133957,FALSE
"RSV_genus503","Globicatella","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",0.217493894045896,0.282531313901713,-0.252854459340974,-0.246778702133957,FALSE
"RSV_genus508","Atopostipes","Firmicutes",0.0638830410793181,0.282531313901713,-0.21956302595186,-0.166068026227972,FALSE
"RSV_genus509","Desemzia","Firmicutes",0.219120489476584,0.282531313901713,-0.253173275341467,-0.246778702133957,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",0.0648423652777155,0.282531313901713,-0.226036369829359,-0.142416408434557,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.598037247178309,0.61987749036205,6.77502502508936,6.88573422529411,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",0.127736749580811,0.282531313901713,-0.251209761973063,-0.206282292668315,FALSE
"RSV_genus514","Trichococcus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",0.122727169256772,0.282531313901713,-0.243652539389498,-0.205161436118764,FALSE
"RSV_genus516","Enterococcus","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",0.129150773480672,0.282531313901713,-0.251782994086566,-0.192721208889441,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",0.000232804176355812,0.0374426716972264,2.08350601934218,3.21472748792871,TRUE
"RSV_genus521","Pediococcus","Firmicutes",0.216874260841956,0.282531313901713,-0.252369096749506,-0.246778702133957,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",0.21897661594058,0.282531313901713,-0.252268356678033,-0.246778702133957,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",0.0911212412831542,0.282531313901713,-0.218910421687702,-0.164865485033989,FALSE
"RSV_genus524","Oenococcus","Firmicutes",0.221141849791878,0.282531313901713,-0.251229700252296,-0.246778702133957,FALSE
"RSV_genus525","Weissella","Firmicutes",0.278166344687774,0.304405025738766,-0.221195165060792,-0.16396515707293,FALSE
"RSV_genus528","Lactococcus","Firmicutes",0.183163083821533,0.282531313901713,-0.0843355848569667,0.0869337711662026,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.798221484518167,0.814253417082485,9.54897890704556,9.69599158342493,FALSE
"RSV_genus533","Catabacter","Firmicutes",0.0356268015308091,0.282531313901713,-0.245889786731703,-0.124595672640663,FALSE
"RSV_genus534","Christensenella","Firmicutes",0.226646534754322,0.282531313901713,-0.251534597384318,-0.246778702133957,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",0.0494376302409254,0.282531313901713,-0.0715769732810672,0.040724022707692,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",0.215733661554149,0.282531313901713,-0.252920854663914,-0.246778702133957,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",0.175132446550618,0.282531313901713,-0.219996681370474,-0.192721208889441,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",0.238711474587809,0.283149636867262,-0.246291353889167,-0.246778702133957,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",0.219072524091132,0.282531313901713,-0.251715267259182,-0.246778702133957,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",0.217541610815625,0.282531313901713,-0.253303164250403,-0.246778702133957,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",0.267316175239507,0.295886869417653,-0.24437028015384,-0.246778702133957,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",0.117782273887602,0.282531313901713,-0.252920854663914,-0.216638134643997,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",0.112414864998434,0.282531313901713,-0.25401179868196,-0.210246923362838,FALSE
"RSV_genus548","Fonticella","Firmicutes",0.217875838991935,0.282531313901713,-0.253106880018526,-0.246778702133957,FALSE
"RSV_genus550","Oxobacter","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus552","Sarcina","Firmicutes",0.120754592227946,0.282531313901713,-0.246752329450431,-0.204950769870932,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",0.385741352610326,0.409055390405456,1.15115223918152,0.855912543418729,FALSE
"RSV_genus556","Acetobacterium","Firmicutes",0.221480038466204,0.282531313901713,-0.25165422741599,-0.246778702133957,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus558","Eubacterium","Firmicutes",0.219024566245931,0.282531313901713,-0.253303164250403,-0.246778702133957,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",0.000179335167789778,0.0374426716972264,0.453060728477597,0.811943680289175,TRUE
"RSV_genus561","Anaerococcus","Firmicutes",0.00473277319971588,0.282531313901713,-0.0675019544316454,0.191994564156864,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.9942333241337,0.995877703086288,-0.0132447456049625,-0.134460681870343,FALSE
"RSV_genus563","Finegoldia","Firmicutes",0.0412215631287472,0.282531313901713,-0.111962267233347,0.0915048302055644,FALSE
"RSV_genus564","Gallicola","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus565","Helcococcus","Firmicutes",0.215543982485386,0.282531313901713,-0.25286995810806,-0.246778702133957,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.472863972864817,0.493312144664377,-0.125790047379371,-0.191243001867166,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.707090090397877,0.725124269111532,4.71975050259849,4.56968046356942,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",0.108278221931562,0.282531313901713,0.0992439397744063,0.236503171550232,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",0.218880737947828,0.282531313901713,-0.253425696019019,-0.246778702133957,FALSE
"RSV_genus572","Tissierella","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus574","Fusibacter","Firmicutes",0.241475860426468,0.283149636867262,-0.25016915525907,-0.246778702133957,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",0.219024566245931,0.282531313901713,-0.253506957326854,-0.246778702133957,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.2748352902758,0.302412833655811,-0.109998769908336,-0.127869630552232,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",0.20639637582939,0.282531313901713,1.0686027779746,0.872773963695171,FALSE
"RSV_genus579","Incertae Sedis","Firmicutes",0.637866268945277,0.656927374100525,1.28064767964868,1.01501463059566,FALSE
"RSV_genus580","Mogibacterium","Firmicutes",0.869886662157296,0.881765366577511,4.39895298324162,4.44814714005389,FALSE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.0166437902882679,0.282531313901713,3.08126231055073,2.5198983808946,FALSE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",0.621059351796456,0.640986389822011,3.82591335915362,3.66171289008364,FALSE
"RSV_genus584","Lutispora","Firmicutes",0.219120489476584,0.282531313901713,-0.253425696019019,-0.246778702133957,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",0.215733661554149,0.282531313901713,-0.253506957326854,-0.246778702133957,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",0.353672697922926,0.376289033622518,-0.204775002104929,-0.246778702133957,FALSE
"RSV_genus589","Blautia","Firmicutes",0.0722395338488873,0.282531313901713,-0.157375826015403,-0.0880917251595583,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",0.22713834135551,0.282531313901713,-0.250739878182891,-0.246778702133957,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.0761153670182882,0.282531313901713,1.27923854673921,0.964999200871083,FALSE
"RSV_genus592","Catonella","Firmicutes",0.0167661031964815,0.282531313901713,3.0957710544097,2.69585435613891,FALSE
"RSV_genus593","Cellulosilyticum","Firmicutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",0.235767276480394,0.282754158689393,-0.230593564815343,-0.204147498035739,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",0.253449026879156,0.287619788769899,-0.237670935740723,-0.246778702133957,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",0.248957478466827,0.286198623231549,-0.241574365289213,-0.246778702133957,FALSE
"RSV_genus597","Dorea","Firmicutes",0.250483592073888,0.286198623231549,-0.233042305618096,-0.246778702133957,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",0.0879577835952274,0.282531313901713,-0.244461471384582,-0.201581944239814,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",0.221431703121424,0.282531313901713,-0.216264353442292,-0.210246923362838,FALSE
"RSV_genus600","Howardella","Firmicutes",0.256063762948112,0.288670013136599,0.258791585329979,0.265725038860041,FALSE
"RSV_genus601","Hungatella","Firmicutes",0.0523819610821994,0.282531313901713,-0.242299690590156,-0.152211592348394,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",0.0584213675786625,0.282531313901713,-0.201493671223087,-0.107981362366782,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.00545457925972995,0.282531313901713,1.29292846804255,0.744871966705986,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.446236816957171,0.467288109527023,4.31008730878055,4.19601277392109,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",0.0215818554428232,0.282531313901713,-0.0776012739164102,0.156512616571704,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",0.219024566245931,0.282531313901713,-0.253425696019019,-0.246778702133957,FALSE
