"OTU","Genus","Phylum","p_value","p_adj_BH","control","Poor.oral.hygiene","in_top_panel"
"RSV_genus285","Chryseolinea","Bacteroidetes",2.42907032446557e-49,4.33281490408368e-49,-0.225356821019241,-0.259147148764253,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",4.7588134240747e-49,7.47924259646919e-49,-0.225356821019241,-0.261296599557011,FALSE
"RSV_genus287","Dyadobacter","Bacteroidetes",9.80090458974159e-50,4.15724567871936e-49,-0.224237194926574,-0.262954846400456,FALSE
"RSV_genus288","Emticicia","Bacteroidetes",9.80090458974159e-50,4.15724567871936e-49,-0.22388101586535,-0.262954846400456,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",1.46699609433054e-49,4.15724567871936e-49,-0.221608424764423,-0.260940913487785,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",5.32901332304963e-49,8.0812076173136e-49,-0.225356821019241,-0.262297781634506,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",1.06417977853846e-48,1.43226427655456e-48,-0.218559910744546,-0.253895098981189,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",2.08806610604436e-49,4.15724567871936e-49,-0.22379867936153,-0.262954846400456,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",7.21652434743939e-49,1.00489841201717e-48,-0.221842998874395,-0.257695872063556,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",9.68979788001506e-50,4.15724567871936e-49,-0.223311166208257,-0.262954846400456,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",2.44746793806059e-50,3.69468419204526e-49,-0.220428176971148,-0.262954846400456,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",1.41335952711558e-49,4.15724567871936e-49,-0.22240521071146,-0.259315791727564,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",8.52523039691246e-50,4.15724567871936e-49,-0.220031334210439,-0.261520698510026,FALSE
"RSV_genus301","Runella","Bacteroidetes",3.21750564024364e-49,5.43764088062191e-49,-0.219751545919487,-0.257502149972715,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",1.33723534984437e-49,4.15724567871936e-49,-0.2229041858771,-0.262954846400456,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",3.25419835475109e-49,5.48045621698918e-49,-0.224237194926574,-0.261711161267872,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",3.89724326167767e-49,6.3313800463282e-49,-0.222208218790431,-0.261992263916943,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",1.20759907836927e-49,4.15724567871936e-49,-0.224031973439843,-0.262954846400456,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",1.53160791094317e-50,3.12378957064115e-49,-0.215824084210906,-0.261226155157695,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",3.85468111381771e-50,4.15724567871936e-49,-0.213408789425093,-0.259486489549702,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",1.29970873894689e-49,4.15724567871936e-49,-0.224031973439843,-0.262954846400456,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",1.51233697792898e-05,1.560861159039e-05,4.5196458325788,4.34271972786906,FALSE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.00148376385286327,0.00151037143250322,4.35008611248428,4.54111035279788,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",8.1635033242971e-47,9.71366301842996e-47,-0.160557767205447,-0.194921681025997,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",2.64671754525178e-25,2.86332111117485e-25,0.471437671564409,0.455492272974334,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",1.62872008388711e-48,2.1125200012783e-48,-0.222144222452623,-0.254302113763844,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",2.77922122574753e-49,4.83233960873219e-49,-0.22326384854529,-0.261520698510026,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",5.83660516990649e-48,7.23949098838016e-48,-0.183804201589223,-0.224093990589258,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus328","Gramella","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",6.33586215792241e-50,4.15724567871936e-49,-0.212163176181704,-0.257614512724327,FALSE
"RSV_genus331","Myroides","Bacteroidetes",4.69557291671513e-49,7.39188884931501e-49,-0.224559183297077,-0.261992263916943,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",2.24344865317308e-49,4.15724567871936e-49,-0.222857508348439,-0.262954846400456,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",1.26192352978991e-49,4.15724567871936e-49,-0.215279932429134,-0.257067253117701,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",5.77941670887711e-50,4.15724567871936e-49,-0.220258067510791,-0.261711161267872,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",5.87889594172649e-49,8.36745513829802e-49,-0.217998130018042,-0.249393171773145,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",7.98874562385273e-49,1.10187110963534e-48,-0.222668196833705,-0.257135239112901,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",4.19719654597155e-49,6.70159866896528e-49,-0.220945606864995,-0.257932952723167,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",1.1569059132745e-48,1.54842469668501e-48,-0.224325889218764,-0.26116314049522,FALSE
"RSV_genus350","Niabella","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",5.05647095915954e-48,6.28800834483113e-48,-0.219653171588109,-0.252598371799047,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",3.99066597474021e-49,6.46139708997366e-49,-0.222280234407781,-0.259995061777024,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",4.27515818513188e-50,4.15724567871936e-49,-0.200285243366441,-0.247043086893772,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",1.99734448266583e-49,4.15724567871936e-49,-0.222547383779548,-0.259574171053405,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",1.26192352978991e-49,4.15724567871936e-49,-0.219968966605097,-0.25609021047058,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",1.30692526445566e-48,1.73179066249508e-48,-0.225356821019241,-0.258592993721166,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",7.45739136207994e-50,4.15724567871936e-49,-0.214520879238056,-0.259285250173733,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",9.7654155733907e-50,4.15724567871936e-49,-0.222440305367791,-0.262954846400456,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",5.60443591217552e-49,8.0812076173136e-49,-0.225356821019241,-0.261640716868556,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",1.64461514719943e-49,4.15724567871936e-49,-0.220092542728022,-0.254586863075818,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",6.86227655450544e-49,9.68142817996746e-49,-0.223761545574914,-0.25569787078442,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",1.13308476160961e-49,4.15724567871936e-49,-0.22388101586535,-0.262954846400456,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",2.16269394947113e-49,4.15724567871936e-49,-0.215195191056036,-0.2568808024524,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",2.32000781040563e-49,4.17687973328625e-49,-0.222857508348439,-0.261883219923645,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",6.33022930178088e-47,7.55089156516508e-47,-0.209963399748487,-0.234250438574406,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",4.19719654597155e-49,6.70159866896528e-49,-0.224325889218764,-0.259287844911531,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",1.8303414196213e-49,4.15724567871936e-49,-0.224325889218764,-0.262954846400456,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",1.66494809547029e-48,2.15371972135232e-48,-0.224724708079846,-0.255565465884522,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus388","Simkania","Chlamydiae",5.69004881427072e-50,4.15724567871936e-49,-0.211898430900795,-0.257572298947908,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",4.64852008840194e-50,4.15724567871936e-49,-0.221986318628859,-0.262954846400456,FALSE
"RSV_genus395","Longilinea","Chloroflexi",5.35648890785983e-49,8.0812076173136e-49,-0.225356821019241,-0.26116314049522,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",1.07255272470208e-49,4.15724567871936e-49,-0.222780677857861,-0.262954846400456,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",5.06748298558533e-50,4.15724567871936e-49,-0.221072585404555,-0.262954846400456,FALSE
"RSV_genus402","Chloronema","Chloroflexi",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",4.95876646666661e-49,7.7430576704422e-49,-0.225356821019241,-0.261992263916943,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",9.68477747659607e-50,4.15724567871936e-49,-0.223633154578761,-0.262954846400456,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",1.58615438080317e-49,4.15724567871936e-49,-0.224430792300924,-0.262954846400456,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",6.44201088477543e-50,4.15724567871936e-49,-0.222767747561053,-0.261791024540973,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",1.00790274930753e-49,4.15724567871936e-49,-0.224724708079846,-0.262954846400456,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",9.68477747659607e-50,4.15724567871936e-49,-0.223761545574914,-0.262954846400456,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",1.68071607273612e-49,4.15724567871936e-49,-0.224724708079846,-0.262954846400456,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",7.88715068748973e-50,4.15724567871936e-49,-0.223927070357683,-0.262954846400456,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",3.03386559637797e-49,5.19092251862543e-49,-0.223977134441106,-0.261420785779965,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",1.86374619159502e-49,4.15724567871936e-49,-0.216386786273063,-0.258425837438123,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",1.45895240003387e-50,3.09440375289094e-49,-0.213151009835356,-0.261992263916943,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",1.21026548911931e-48,1.61313010635378e-48,-0.217351590359688,-0.255358897019093,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",9.68477747659607e-50,4.15724567871936e-49,-0.224092595140451,-0.262954846400456,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",1.77079236222993e-49,4.15724567871936e-49,-0.224724708079846,-0.262954846400456,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",5.14238289548207e-47,6.15682319372233e-47,-0.219032281603044,-0.251897010309835,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",2.38447903979269e-50,3.69468419204526e-49,-0.205894480874915,-0.255001339004287,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",7.25740610493512e-49,1.00913499874098e-48,-0.22003964180485,-0.253774550596351,FALSE
"RSV_genus463","Bacillus","Firmicutes",5.39241808724588e-49,8.0812076173136e-49,-0.225356821019241,-0.262125722978734,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",1.64404632924133e-47,1.99309636647975e-47,-0.225356821019241,-0.254889502526082,FALSE
"RSV_genus465","Geobacillus","Firmicutes",7.11349316396034e-49,9.93418365155098e-49,-0.199669746955818,-0.238727532151501,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",5.59292166045655e-49,8.0812076173136e-49,-0.225356821019241,-0.26024396153613,FALSE
"RSV_genus467","Marinococcus","Firmicutes",3.5649733485688e-49,5.90085640028969e-49,-0.225356821019241,-0.261992263916943,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",1.04471948695685e-48,1.40803673870581e-48,-0.225356821019241,-0.260458203296451,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus472","Terribacillus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",9.25631464052515e-49,1.26341494032628e-48,-0.225356821019241,-0.25915542690505,FALSE
"RSV_genus474","Thermicanus","Firmicutes",1.60503298077833e-46,1.89810885594496e-46,-0.196401388401124,-0.2224140704535,FALSE
"RSV_genus475","Gemella","Firmicutes",0.0147796777866334,0.0149500933585967,7.45753883176317,7.37266643229617,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",1.14621396519024e-47,1.39835205614232e-47,-0.222707125860444,-0.253536829571708,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus479","Cohnella","Firmicutes",5.49317117460667e-49,8.0812076173136e-49,-0.225356821019241,-0.261520698510026,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",3.02917656254299e-49,5.19092251862543e-49,-0.204352091601456,-0.24574239689385,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",2.30211264875507e-49,4.16018484278773e-49,-0.223399860500448,-0.261791024540973,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",1.24569799250354e-49,4.15724567871936e-49,-0.222285740421024,-0.26090102630208,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",4.65946928948713e-49,7.34703899404425e-49,-0.224430792300924,-0.260639534791061,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",5.59292166045655e-49,8.0812076173136e-49,-0.225356821019241,-0.261420785779965,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",5.462188296604e-49,8.0812076173136e-49,-0.215618445729172,-0.248561737877791,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",5.42579637002747e-49,8.0812076173136e-49,-0.225356821019241,-0.260719398064162,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",4.55046709536228e-50,4.15724567871936e-49,-0.221359711702707,-0.262954846400456,FALSE
"RSV_genus491","Macrococcus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",8.62304023296683e-50,4.15724567871936e-49,-0.219814248922096,-0.262125722978734,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",4.6716664958814e-25,5.04832941604205e-25,0.465064766911457,0.339522928634727,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus496","Laceyella","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus497","Planifilum","Firmicutes",4.97095818964736e-50,4.15724567871936e-49,-0.220623310725565,-0.26116314049522,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",4.84845948017662e-50,4.15724567871936e-49,-0.221648121468386,-0.262954846400456,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",8.91129733038728e-05,9.15804251738416e-05,3.16743575385522,2.94136316394742,FALSE
"RSV_genus500","Aerococcus","Firmicutes",4.53177637401572e-47,5.43250211295052e-47,-0.216265819560475,-0.242706428715393,FALSE
"RSV_genus501","Eremococcus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus502","Facklamia","Firmicutes",3.10827756140804e-49,5.29010202250222e-49,-0.222114709625012,-0.257689730382214,FALSE
"RSV_genus503","Globicatella","Firmicutes",1.52581192352044e-49,4.15724567871936e-49,-0.224430792300924,-0.262954846400456,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",7.79430367875623e-49,1.07912525824961e-48,-0.225356821019241,-0.260719398064162,FALSE
"RSV_genus508","Atopostipes","Firmicutes",1.23843917548605e-45,1.45035655866995e-45,-0.201736027226909,-0.219554408916107,FALSE
"RSV_genus509","Desemzia","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",1.98500160111595e-49,4.15724567871936e-49,-0.187495727155864,-0.238327825138334,FALSE
"RSV_genus511","Granulicatella","Firmicutes",9.28709608380281e-07,9.64698355314286e-07,6.87200628350604,6.74182089412237,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",1.70023777693826e-48,2.19056001968682e-48,-0.223927070357683,-0.255346259439525,FALSE
"RSV_genus514","Trichococcus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",6.888803727546e-48,8.5008895103349e-48,-0.218558123470887,-0.244450982077,FALSE
"RSV_genus516","Enterococcus","Firmicutes",1.4459007867293e-49,4.15724567871936e-49,-0.223578315580024,-0.262954846400456,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",7.39661680258672e-49,1.02701226107859e-48,-0.224430792300924,-0.257318773199348,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",8.33324416586676e-07,8.66549635782481e-07,1.6180506303003,2.3677156668058,TRUE
"RSV_genus521","Pediococcus","Firmicutes",3.65046606964611e-49,6.03202013220632e-49,-0.220544368768423,-0.258554394127184,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",2.44668474444975e-49,4.35618224795943e-49,-0.225356821019241,-0.261883219923645,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",4.41237771252162e-47,5.2959508614221e-47,-0.203083920907838,-0.236037809957147,FALSE
"RSV_genus524","Oenococcus","Firmicutes",1.42953798281001e-49,4.15724567871936e-49,-0.221516451979071,-0.259819830243124,FALSE
"RSV_genus525","Weissella","Firmicutes",3.5489306301985e-48,4.48261525934758e-48,-0.191293647865494,-0.239714388206493,FALSE
"RSV_genus528","Lactococcus","Firmicutes",2.36430585632331e-41,2.68734411231094e-41,-0.0721132282041445,-0.115889225399731,FALSE
"RSV_genus530","Streptococcus","Firmicutes",1.37023105183519e-05,1.41722718651764e-05,9.58877355924852,9.51177043526892,FALSE
"RSV_genus533","Catabacter","Firmicutes",6.06970479542758e-48,7.50931426613797e-48,-0.213415073840301,-0.243353750001224,FALSE
"RSV_genus534","Christensenella","Firmicutes",1.61957918496021e-48,2.10632602895768e-48,-0.22197010983889,-0.256140572462099,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",1.89963720552865e-23,2.04821218249737e-23,-0.0507210772269628,0.0154807600312936,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",9.95598842171585e-54,8.00627402246316e-52,-0.175767721684841,-0.245024282588461,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",9.30869200034484e-49,1.26876946049898e-48,-0.218803187353546,-0.252114794713984,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",5.51014459732797e-49,8.0812076173136e-49,-0.224559183297077,-0.260012274076396,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",4.1799453441005e-49,6.70159866896528e-49,-0.214669477620953,-0.256743175526185,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",2.94144314035108e-49,5.09091319213336e-49,-0.224559183297077,-0.262125722978734,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",2.11192551929502e-49,4.15724567871936e-49,-0.224559183297077,-0.262954846400456,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",1.96691502103872e-50,3.45104180964067e-49,-0.222513528486094,-0.262954846400456,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus548","Fonticella","Firmicutes",2.29499311878485e-49,4.15724567871936e-49,-0.22188278711825,-0.261468658212784,FALSE
"RSV_genus550","Oxobacter","Firmicutes",2.18627298586919e-49,4.15724567871936e-49,-0.224031973439843,-0.262954846400456,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus552","Sarcina","Firmicutes",5.01096511412029e-51,1.41760148124961e-49,-0.211639872318511,-0.259798079259768,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",1.69769800997433e-42,1.94108836448486e-42,0.323896170644238,1.41923001765295,TRUE
"RSV_genus556","Acetobacterium","Firmicutes",1.0125504134286e-48,1.36658901952252e-48,-0.224160364435996,-0.257388396615523,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus558","Eubacterium","Firmicutes",4.16106856722877e-50,4.15724567871936e-49,-0.222280234407781,-0.262954846400456,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",4.48374757442683e-32,4.92803691266731e-32,-0.0328356265760569,0.778197330027622,TRUE
"RSV_genus561","Anaerococcus","Firmicutes",1.17140864480998e-35,1.30081627415608e-35,-0.00775788007356651,-0.0874095813818944,FALSE
"RSV_genus562","Ezakiella","Firmicutes",5.30616436981488e-14,5.61452699218351e-14,-0.156379421977417,0.0332348600886834,FALSE
"RSV_genus563","Finegoldia","Firmicutes",4.00459502182594e-43,4.60600023368538e-43,-0.0823654987022954,-0.150840487265531,FALSE
"RSV_genus564","Gallicola","Firmicutes",2.29617818316831e-49,4.15724567871936e-49,-0.225356821019241,-0.262954846400456,FALSE
"RSV_genus565","Helcococcus","Firmicutes",2.08591042031127e-49,4.15724567871936e-49,-0.223552739191894,-0.262954846400456,FALSE
"RSV_genus566","Murdochiella","Firmicutes",1.17128228622557e-23,1.26430358636205e-23,-0.206970256737574,-0.0990939195705272,FALSE
"RSV_genus568","Parvimonas","Firmicutes",1.74162370946289e-51,6.72266751852675e-50,4.08020645189358,4.98153532754293,TRUE
"RSV_genus569","Peptoniphilus","Firmicutes",5.39626410723695e-21,5.79243032645568e-21,0.0812759586644168,0.115498346798944,FALSE
