"OTU","Genus","Phylum","p_value","p_adj_BH","US.Born","non.US.Born","in_top_panel"
"RSV_genus331","Myroides","Bacteroidetes",6.44819887015045e-14,9.07775011964343e-14,-0.231497552639296,-0.243842366112599,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",4.89004912914977e-14,8.0113734350321e-14,-0.231332385227634,-0.24442402058041,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",4.61131590646588e-14,8.0113734350321e-14,-0.231414930609635,-0.24442402058041,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",3.51827697684258e-14,8.0113734350321e-14,-0.229757624750721,-0.24442402058041,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",4.89034547221852e-14,8.0113734350321e-14,-0.231672126694452,-0.24442402058041,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",9.39048073585703e-15,8.0113734350321e-14,-0.223678576498328,-0.244026979637632,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",6.67207527418752e-14,9.15868085290322e-14,-0.231621591848329,-0.242594387391749,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",5.8559313354334e-14,8.6406326279713e-14,-0.230260927220613,-0.243275464805077,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",5.11424144447579e-14,8.1513658741977e-14,-0.222580811559636,-0.236676707582538,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",3.5914756608549e-14,8.0113734350321e-14,-0.22756216353838,-0.242801817338729,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",4.96438639295589e-14,8.03797461275575e-14,-0.229087470630363,-0.242071198628649,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",8.4425783425084e-14,1.05373357359015e-13,-0.231341897738663,-0.243090851280044,FALSE
"RSV_genus350","Niabella","Bacteroidetes",7.00032833341699e-14,9.32778614093943e-14,-0.2311396993318,-0.242822713461204,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",3.57837337052614e-14,8.0113734350321e-14,-0.227824881280958,-0.240945752163083,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",1.21311539020104e-13,1.43112023416137e-13,-0.230993819561726,-0.240790227532243,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",3.0539713952938e-13,3.37968164731481e-13,-0.218152055134152,-0.227191819833818,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",4.79873791296514e-14,8.0113734350321e-14,-0.22874024728051,-0.243246537191172,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",5.40382839784022e-14,8.3837530609579e-14,-0.224228286525614,-0.241430164669948,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",2.5883139985245e-14,8.0113734350321e-14,-0.229361763503147,-0.24442402058041,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",8.45170762651581e-14,1.05373357359015e-13,-0.226698732769774,-0.239874776913994,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",2.74396428144943e-14,8.0113734350321e-14,-0.23024924798901,-0.24442402058041,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",7.52381511276212e-14,9.54989958573911e-14,-0.231947829464224,-0.243629938694853,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",4.32347162309562e-14,8.0113734350321e-14,-0.231573919386353,-0.24442402058041,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",5.83474155179323e-14,8.63577545625839e-14,-0.230610303124246,-0.24392301069204,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",1.63073971786506e-14,8.0113734350321e-14,-0.228166906182504,-0.242276279570245,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",6.59528799718198e-14,9.1353072583893e-14,-0.22863815683622,-0.24060352295659,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",3.7244407148821e-14,8.0113734350321e-14,-0.230930534214252,-0.24442402058041,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",9.16973041590642e-14,1.12723437596811e-13,-0.226145777228384,-0.239501166448155,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",3.01172998756176e-14,8.0113734350321e-14,-0.230198017479313,-0.24442402058041,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",2.96897860592563e-14,8.0113734350321e-14,-0.215548833946365,-0.232090366276985,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",5.76047297626811e-14,8.61838204976547e-14,-0.230799443587842,-0.243842366112599,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",4.63177982580468e-14,8.0113734350321e-14,-0.231693967255493,-0.24442402058041,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",2.11177298874461e-14,8.0113734350321e-14,-0.228533428318717,-0.24442402058041,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",4.17101684206985e-14,8.0113734350321e-14,-0.231693967255493,-0.24442402058041,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",7.52607862535304e-14,9.54989958573911e-14,-0.231947829464224,-0.243842366112599,FALSE
"RSV_genus388","Simkania","Chlamydiae",4.94008327278694e-14,8.02555615865218e-14,-0.226713332424416,-0.240283668172213,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",3.58557380217692e-14,8.0113734350321e-14,-0.231117858770759,-0.24442402058041,FALSE
"RSV_genus395","Longilinea","Chloroflexi",4.26065258928005e-14,8.0113734350321e-14,-0.23152338454023,-0.24442402058041,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",4.22457324654639e-14,8.0113734350321e-14,-0.231313466073111,-0.24442402058041,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",3.07117494593628e-14,8.0113734350321e-14,-0.23046841124775,-0.24442402058041,FALSE
"RSV_genus402","Chloronema","Chloroflexi",4.71796392488679e-14,8.0113734350321e-14,-0.231672126694452,-0.243842366112599,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",6.77991171273865e-14,9.22794753567391e-14,-0.231947829464224,-0.244026979637632,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",4.16848325884664e-14,8.0113734350321e-14,-0.231516471793819,-0.24442402058041,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",6.63637251243457e-14,9.1353072583893e-14,-0.231719799156427,-0.243525969749262,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",4.16215591965135e-14,8.0113734350321e-14,-0.23152338454023,-0.24442402058041,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",7.12924370288814e-14,9.39382124039335e-14,-0.231947829464224,-0.244026979637632,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",6.53550890723482e-14,9.12756357652305e-14,-0.231719799156427,-0.243720764292353,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",4.52046017908279e-14,8.0113734350321e-14,-0.231672126694452,-0.24442402058041,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",4.57176371212314e-14,8.0113734350321e-14,-0.23155500023183,-0.24442402058041,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",5.80941330018111e-14,8.63577545625839e-14,-0.231288441486021,-0.243776474693447,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",4.79553914237638e-14,8.0113734350321e-14,-0.231584419240725,-0.24442402058041,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",4.18574151316364e-14,8.0113734350321e-14,-0.231792174563591,-0.24442402058041,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",3.56836012580527e-14,8.0113734350321e-14,-0.230879074385349,-0.24442402058041,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",4.55791644408652e-14,8.0113734350321e-14,-0.231792174563591,-0.24442402058041,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",6.06763619022195e-14,8.77851412828212e-14,-0.230898681323729,-0.242742068881763,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",6.60603347926352e-14,9.1353072583893e-14,-0.231608087997407,-0.243497042135357,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",1.1557153270625e-13,1.37347942194004e-13,-0.228367894252615,-0.237893693295344,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",5.22914731598174e-14,8.22641151073518e-14,-0.23032572194885,-0.243306910911687,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",7.28193905903265e-14,9.47044635035918e-14,-0.228218777989091,-0.242224246555505,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",2.79530002489782e-14,8.0113734350321e-14,-0.224068590737897,-0.238187600350438,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",4.16215591965135e-14,8.0113734350321e-14,-0.231636519662958,-0.24442402058041,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",5.99081559888195e-14,8.74604697870057e-14,-0.231452433096774,-0.244026979637632,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",4.3516533356884e-14,8.0113734350321e-14,-0.228026441319992,-0.239008202471599,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",7.9393557752498e-14,9.96291069325885e-14,-0.223794212034831,-0.239684794097077,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",7.39812078174671e-14,9.54989958573911e-14,-0.231947829464224,-0.242062694654161,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",1.51775894833946e-13,1.73741089578598e-13,-0.228930656886148,-0.237647492945381,FALSE
"RSV_genus463","Bacillus","Firmicutes",3.5838269356873e-14,8.0113734350321e-14,-0.231015660122767,-0.24442402058041,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",5.60589409887804e-14,8.50579843619074e-14,-0.230308921324489,-0.241646224301591,FALSE
"RSV_genus465","Geobacillus","Firmicutes",6.42761729895159e-14,9.07775011964343e-14,-0.209646844748277,-0.225992282029991,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",6.57741703249392e-14,9.1353072583893e-14,-0.231653207539929,-0.242785928967417,FALSE
"RSV_genus467","Marinococcus","Firmicutes",4.59846652127469e-14,8.0113734350321e-14,-0.231719799156427,-0.24442402058041,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",1.20424388074246e-13,1.42413645210352e-13,-0.228249889781703,-0.239568323725837,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",4.28660888105442e-14,8.0113734350321e-14,-0.231792174563591,-0.24442402058041,FALSE
"RSV_genus472","Terribacillus","Firmicutes",4.67070929220336e-14,8.0113734350321e-14,-0.231456792923731,-0.24442402058041,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",3.70792579292473e-14,8.0113734350321e-14,-0.230695699109151,-0.24442402058041,FALSE
"RSV_genus474","Thermicanus","Firmicutes",4.21662496808633e-14,8.0113734350321e-14,-0.211585068635973,-0.223985122945718,FALSE
"RSV_genus475","Gemella","Firmicutes",0.829584045537354,0.830444609899945,7.26503100302589,7.29654515367577,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",1.33740273196163e-13,1.55119427445068e-13,-0.230211117098302,-0.239768483830228,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",4.43944188606824e-14,8.0113734350321e-14,-0.231367729639597,-0.24442402058041,FALSE
"RSV_genus479","Cohnella","Firmicutes",3.56097674711707e-14,8.0113734350321e-14,-0.230858829421225,-0.24442402058041,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",1.24650707444368e-14,8.0113734350321e-14,-0.211884051666222,-0.227913578829397,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",3.26985821159586e-14,8.0113734350321e-14,-0.230828389530533,-0.244026979637632,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",5.20672130000216e-14,8.20994453350013e-14,-0.231082251739265,-0.243720764292353,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",7.47823518086719e-14,9.54989958573911e-14,-0.229152181627523,-0.239982204280625,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",8.72333616766553e-14,1.08200763519245e-13,-0.230619909483854,-0.242166663599752,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",4.74752056960124e-14,8.0113734350321e-14,-0.231751414848027,-0.24442402058041,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",6.38048596756195e-14,9.07106249974586e-14,-0.230799914937184,-0.243497042135357,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",4.72368888848708e-14,8.0113734350321e-14,-0.224183957241393,-0.237553249696175,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",6.44897680044979e-14,9.07775011964343e-14,-0.23141826448572,-0.243629938694853,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",2.23261374370545e-14,8.0113734350321e-14,-0.228907152392804,-0.24442402058041,FALSE
"RSV_genus491","Macrococcus","Firmicutes",4.18625017107241e-14,8.0113734350321e-14,-0.231448203433534,-0.24442402058041,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",4.57509320677202e-14,8.0113734350321e-14,-0.228530550205861,-0.242163872834991,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",3.2722203221943e-15,4.64366560429045e-14,0.4012992945552,0.272333496720158,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",4.17913448829484e-14,8.0113734350321e-14,-0.231693967255493,-0.24442402058041,FALSE
"RSV_genus496","Laceyella","Firmicutes",4.43944188606824e-14,8.0113734350321e-14,-0.231393561540531,-0.24442402058041,FALSE
"RSV_genus497","Planifilum","Firmicutes",4.19159475021166e-14,8.0113734350321e-14,-0.230626569450187,-0.243341356224229,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",3.52664752227181e-14,8.0113734350321e-14,-0.23103457927729,-0.24442402058041,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.07531842916842,0.0766690761049845,3.04713118806811,3.01957939478621,FALSE
"RSV_genus500","Aerococcus","Firmicutes",8.70492412448236e-15,8.0113734350321e-14,-0.215646380551585,-0.234687155249668,FALSE
"RSV_genus501","Eremococcus","Firmicutes",5.29315131743311e-14,8.2757066141891e-14,-0.23152338454023,-0.243119026755819,FALSE
"RSV_genus502","Facklamia","Firmicutes",7.19089279413945e-14,9.41548378065749e-14,-0.228757204416866,-0.240959606658563,FALSE
"RSV_genus503","Globicatella","Firmicutes",6.45442489655534e-14,9.07775011964343e-14,-0.231947829464224,-0.243842366112599,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",1.05712076653329e-13,1.27508434515125e-13,-0.231947829464224,-0.242224246555505,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",5.23421416330715e-14,8.22641151073518e-14,-0.230967987660791,-0.243776474693447,FALSE
"RSV_genus508","Atopostipes","Firmicutes",2.65243342811473e-13,2.9659307741955e-13,-0.21204388763972,-0.221665864979232,FALSE
"RSV_genus509","Desemzia","Firmicutes",4.16797672382967e-14,8.0113734350321e-14,-0.231621591848329,-0.24442402058041,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",7.51356169137342e-13,8.22995122834887e-13,-0.208016545043861,-0.213257865322006,FALSE
"RSV_genus511","Granulicatella","Firmicutes",2.6537897083007e-07,2.81109447695958e-07,6.79817254462565,6.69687215735059,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",3.8652995803768e-14,8.0113734350321e-14,-0.227347984679953,-0.240811090368765,FALSE
"RSV_genus514","Trichococcus","Firmicutes",5.89996358738498e-14,8.66585214889879e-14,-0.23149176884863,-0.24342200080367,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",3.03500014281653e-14,8.0113734350321e-14,-0.226140033330317,-0.238850253414869,FALSE
"RSV_genus516","Enterococcus","Firmicutes",5.09291685408676e-14,8.1513658741977e-14,-0.231509880689308,-0.243139109824541,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",2.2549266476663e-14,8.0113734350321e-14,-0.228433831329251,-0.243591861168414,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",2.06455559670886e-48,4.98074037706012e-46,2.20754973256787,1.40915975093642,TRUE
"RSV_genus521","Pediococcus","Firmicutes",6.68898928216934e-14,9.16885604729178e-14,-0.227065994463739,-0.239794744256818,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",3.2523499253356e-14,8.0113734350321e-14,-0.230380227419435,-0.24442402058041,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",1.3976523474889e-13,1.61379902289487e-13,-0.202047923056013,-0.222229198243317,FALSE
"RSV_genus524","Oenococcus","Firmicutes",7.63873337667647e-14,9.67372402689342e-14,-0.231002156271845,-0.241527621687277,FALSE
"RSV_genus525","Weissella","Firmicutes",7.99829594888318e-13,8.75097005745156e-13,-0.203552343731724,-0.209877883128038,FALSE
"RSV_genus528","Lactococcus","Firmicutes",1.71919692186216e-19,5.02734857453632e-18,-0.0543626839609314,-0.156522849098198,FALSE
"RSV_genus530","Streptococcus","Firmicutes",2.20847679634118e-11,2.3758975568219e-11,9.48694550705684,9.36026880676467,FALSE
"RSV_genus533","Catabacter","Firmicutes",5.12910504507754e-16,8.99924794272695e-15,-0.212404508200784,-0.24132537528759,FALSE
"RSV_genus534","Christensenella","Firmicutes",1.60359462667481e-14,8.0113734350321e-14,-0.227416480568273,-0.243672505747855,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",6.99091717439846e-19,1.77532501928803e-17,0.0865298335397456,-0.00213133430525554,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",4.73688223963088e-14,8.0113734350321e-14,-0.23152338454023,-0.24442402058041,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",1.37356611136738e-13,1.58931810248144e-13,-0.201476260582406,-0.214889691032357,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",9.72613537482339e-14,1.18806590338033e-13,-0.228572478896633,-0.237981189031327,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",6.20319231332451e-14,8.88142519637708e-14,-0.231106207014137,-0.242645928449645,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",4.43028942857086e-14,8.0113734350321e-14,-0.231672126694452,-0.24442402058041,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",3.517318424475e-13,3.8879865745915e-13,-0.229125489538917,-0.237734441865164,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",3.99023022743677e-14,8.0113734350321e-14,-0.231279297462057,-0.24442402058041,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",7.39144572551684e-14,9.54989958573911e-14,-0.231947829464224,-0.243672505747855,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",4.51744389252781e-14,8.0113734350321e-14,-0.231440105046761,-0.24442402058041,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",4.47379372620618e-14,8.0113734350321e-14,-0.231121965817638,-0.243720764292353,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",3.99071551306039e-14,8.0113734350321e-14,-0.231305636280156,-0.24442402058041,FALSE
"RSV_genus548","Fonticella","Firmicutes",5.88181427960914e-14,8.65236399363235e-14,-0.231092364613003,-0.243525969749262,FALSE
"RSV_genus550","Oxobacter","Firmicutes",4.83816683442847e-14,8.0113734350321e-14,-0.231621591848329,-0.24442402058041,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",5.5051148026915e-14,8.43243775332904e-14,-0.231367729639597,-0.2429209909153,FALSE
"RSV_genus552","Sarcina","Firmicutes",8.50056126492236e-14,1.05709299235181e-13,-0.227000680126694,-0.239764185027318,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",4.17253771877035e-14,8.0113734350321e-14,-0.231475712078255,-0.24442402058041,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",2.81328739132754e-43,5.42964466526216e-41,0.68182620100746,1.29705128889673,TRUE
"RSV_genus556","Acetobacterium","Firmicutes",3.96531631271776e-14,8.0113734350321e-14,-0.230842271707972,-0.243128928806483,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",6.0318367879813e-14,8.76614834397885e-14,-0.231751414848027,-0.244026979637632,FALSE
"RSV_genus558","Eubacterium","Firmicutes",3.52858196611803e-14,8.0113734350321e-14,-0.231190234177923,-0.24442402058041,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",0.610764173292211,0.612668843271292,0.336107168943412,0.38262997913661,FALSE
"RSV_genus561","Anaerococcus","Firmicutes",6.38830029669884e-19,1.66613778008497e-17,-0.0584427001182384,-0.137921193055202,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.000110572522281525,0.000114857356298893,-0.0787653662805362,-0.0330505776591364,FALSE
"RSV_genus563","Finegoldia","Firmicutes",1.40363089540055e-15,2.18468357106698e-14,-0.12640722583825,-0.167131903755793,FALSE
"RSV_genus564","Gallicola","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus565","Helcococcus","Firmicutes",4.74262977423426e-14,8.0113734350321e-14,-0.231390755840999,-0.243290845945091,FALSE
"RSV_genus566","Murdochiella","Firmicutes",2.06306395024327e-10,2.207158217278e-10,-0.145332489584436,-0.137964920965986,FALSE
"RSV_genus568","Parvimonas","Firmicutes",5.37412199411505e-06,5.63698665687068e-06,4.45836423689349,4.64687881735288,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",1.4872612423722e-37,1.43520709888917e-35,0.119483204483983,-0.06111122162292,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",7.17273191510843e-14,9.40446507891255e-14,-0.231947829464224,-0.243842366112599,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",7.0307525423538e-14,9.34528402668239e-14,-0.231480864762325,-0.242759701756418,FALSE
"RSV_genus572","Tissierella","Firmicutes",5.64193468456975e-14,8.53364728935706e-14,-0.231947829464224,-0.243776474693447,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",4.25289588309105e-14,8.0113734350321e-14,-0.231751414848027,-0.24442402058041,FALSE
"RSV_genus574","Fusibacter","Firmicutes",1.50071315404202e-13,1.72014298579941e-13,-0.231007070632569,-0.240914401621289,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",7.45846356075887e-14,9.54989958573911e-14,-0.231947829464224,-0.24392301069204,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",4.99801471991971e-07,5.28267711360626e-07,-0.124409614331231,-0.100221717257315,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",3.30077090752372e-19,9.10069693074397e-18,0.756623402768264,1.04082615446835,TRUE
"RSV_genus579","Incertae Sedis","Firmicutes",2.9140062463517e-16,5.40772313024883e-15,0.845834840736288,1.30761159937947,TRUE
"RSV_genus580","Mogibacterium","Firmicutes",5.87218978919402e-05,6.11290522823326e-05,4.12525118505355,4.28349083966561,FALSE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.000139666255405175,0.000144922512329026,2.69743171534999,2.88175119620361,FALSE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",2.82052745582246e-32,2.09369922682206e-30,3.48044644578248,3.98595861657973,TRUE
"RSV_genus584","Lutispora","Firmicutes",4.16342063149291e-14,8.0113734350321e-14,-0.231719799156427,-0.24442402058041,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",4.35826383543167e-14,8.0113734350321e-14,-0.231256018480577,-0.24442402058041,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",3.894093588986e-14,8.0113734350321e-14,-0.231010254658618,-0.24442402058041,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",4.73848285893075e-15,6.26388487516189e-14,-0.204685893874793,-0.220560519421511,FALSE
"RSV_genus589","Blautia","Firmicutes",8.3395461131391e-16,1.38752793089297e-14,-0.164745326752757,-0.18815688992661,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",2.43761753223758e-14,8.0113734350321e-14,-0.227475060320132,-0.243323723349574,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.00494052231111835,0.00507732058597359,1.11983687704442,1.24670660093786,FALSE
"RSV_genus592","Catonella","Firmicutes",0.00834360440634851,0.0085473229852721,2.86887330982365,2.97903413959953,FALSE
"RSV_genus593","Cellulosilyticum","Firmicutes",4.62083596257836e-14,8.0113734350321e-14,-0.231486211932626,-0.24442402058041,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",4.93128615624417e-15,6.43066370375084e-14,-0.207153836855943,-0.231736279112429,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",1.20577112654338e-14,8.0113734350321e-14,-0.223825427660535,-0.238163769805473,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",2.20306546056693e-14,8.0113734350321e-14,-0.213812664468791,-0.230605178777023,FALSE
"RSV_genus597","Dorea","Firmicutes",1.90051447618423e-13,2.14753684955244e-13,-0.223287700918262,-0.229873843626043,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",1.74843449213732e-14,8.0113734350321e-14,-0.219154935982719,-0.236572627265774,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",3.1053078781133e-14,8.0113734350321e-14,-0.213627047461072,-0.226479634143854,FALSE
"RSV_genus600","Howardella","Firmicutes",5.4553952806103e-14,8.40967483352865e-14,0.244640569710838,0.148911373949032,FALSE
"RSV_genus601","Hungatella","Firmicutes",3.73281728347856e-15,5.00301205355112e-14,-0.202609837255706,-0.227509479829443,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",4.44753905869433e-16,7.94791702155561e-15,-0.167684525528158,-0.208528396214179,FALSE
"RSV_genus603","Johnsonella","Firmicutes",2.26541605206446e-28,1.285956758966e-26,0.935486688588961,1.42834225165412,TRUE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.0816590236348979,0.0830357827267403,4.14314350913128,4.11050173606593,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",1.45414566055063e-17,3.26337340100315e-16,-0.0179940710185009,-0.087799359867151,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",6.40671381994673e-14,9.07775011964343e-14,-0.231792174563591,-0.243842366112599,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",4.23845383291891e-14,8.0113734350321e-14,-0.231608087997407,-0.24442402058041,FALSE
"RSV_genus608","Lachnospira","Firmicutes",2.83856942354988e-13,3.15578282687285e-13,-0.211384337907187,-0.209420278281308,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",4.49404702709096e-17,9.22713910881441e-16,0.147768583908886,0.0488996582090506,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",4.23896878903722e-14,8.0113734350321e-14,-0.229907905683808,-0.240503692036372,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",4.41981386714016e-14,8.0113734350321e-14,-0.231693967255493,-0.24442402058041,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",4.9230512403876e-14,8.0113734350321e-14,-0.231947829464224,-0.24442402058041,FALSE
