"OTU","Genus","Phylum","p_value","p_adj_BH","control","Tooth.decay","in_top_panel"
"RSV_genus883","Xanthobacter","Proteobacteria",3.10120117779294e-36,4.19185605359861e-36,-0.225356821019241,-0.259689179055103,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus887","Gemmobacter","Proteobacteria",1.21444925051449e-36,1.91181651997795e-36,-0.219550409833293,-0.257275211801094,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus889","Maribius","Proteobacteria",3.19737756934352e-36,4.19185605359861e-36,-0.225356821019241,-0.256840270993597,FALSE
"RSV_genus890","Marivita","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus892","Nesiotobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus893","Paenirhodobacter","Proteobacteria",6.04765084434192e-37,1.70335483798209e-36,-0.22186520675673,-0.263413925360724,FALSE
"RSV_genus894","Palleronia","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",2.19184672470704e-35,2.63076130515211e-35,-0.131445169815993,-0.206294503030631,FALSE
"RSV_genus896","Profundibacterium","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus897","Rhodobacter","Proteobacteria",1.05999505397292e-37,1.67796699270763e-36,-0.207857655247123,-0.25851643095492,FALSE
"RSV_genus898","Rubellimicrobium","Proteobacteria",1.349673119425e-36,2.08389529639219e-36,-0.205829165017441,-0.249285435945438,FALSE
"RSV_genus899","Ruegeria","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus900","Tabrizicola","Proteobacteria",5.59501585379007e-37,1.70335483798209e-36,-0.222821309369492,-0.263413925360724,FALSE
"RSV_genus902","Acetobacter","Proteobacteria",9.69943893212166e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus903","Acidicaldus","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus904","Acidiphilium","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus905","Acidisoma","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus906","Acidocella","Proteobacteria",4.79269372001108e-36,6.15838806898894e-36,-0.188673467295223,-0.2410183011066,FALSE
"RSV_genus907","Asaia","Proteobacteria",5.58423214113525e-37,1.70335483798209e-36,-0.223504763582608,-0.263413925360724,FALSE
"RSV_genus908","Belnapia","Proteobacteria",5.56988598559814e-37,1.70335483798209e-36,-0.224430792300924,-0.263413925360724,FALSE
"RSV_genus909","Craurococcus","Proteobacteria",6.96137114960576e-37,1.70335483798209e-36,-0.224325889218764,-0.263413925360724,FALSE
"RSV_genus910","Gluconacetobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus911","Gluconobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus913","Paracraurococcus","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus914","Roseococcus","Proteobacteria",6.07731131461458e-38,1.36406730875895e-36,-0.217732781505314,-0.263413925360724,FALSE
"RSV_genus915","Roseomonas","Proteobacteria",4.80993673344507e-37,1.70335483798209e-36,-0.215226873651683,-0.257744427687436,FALSE
"RSV_genus916","Saccharibacter","Proteobacteria",5.75557567153236e-37,1.70335483798209e-36,-0.224031973439843,-0.263413925360724,FALSE
"RSV_genus917","Stella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus925","AEGEAN-169 marine group","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus926","Azospirillum","Proteobacteria",6.66814733519836e-37,1.70335483798209e-36,-0.219006705214913,-0.260921541559533,FALSE
"RSV_genus927","Defluviicoccus","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus928","Dongia","Proteobacteria",3.19737756934352e-36,4.19185605359861e-36,-0.225356821019241,-0.258654715603088,FALSE
"RSV_genus929","Magnetospirillum","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus930","Marispirillum","Proteobacteria",6.03212167210124e-37,1.70335483798209e-36,-0.223327844883098,-0.263413925360724,FALSE
"RSV_genus932","Skermanella","Proteobacteria",1.31557728364586e-36,2.03450653640747e-36,-0.221433389451188,-0.256356604905608,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",4.17728095449005e-37,1.70335483798209e-36,-0.219510493872051,-0.257985995519345,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.258125059203689,FALSE
"RSV_genus938","Reyranella","Proteobacteria",7.32515647673288e-35,8.6309841270418e-35,-0.211217560062404,-0.238830726362065,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",3.64534167382958e-41,3.10579994142467e-39,-0.173077073395623,-0.24890175342073,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",6.09056125264483e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",3.65557548449566e-37,1.70335483798209e-36,-0.222872650643213,-0.263413925360724,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",4.30433086513644e-35,5.12799911710699e-35,-0.217278763022486,-0.247249418354953,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",5.58423214113525e-37,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",1.21032816355858e-35,1.48219121552542e-35,-0.220413034676374,-0.249114539616418,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",1.08294466548875e-36,1.73928824983906e-36,-0.221646297777499,-0.261210089275131,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",2.00230626072671e-32,2.30026850190629e-32,-0.180698000366623,-0.202356145149191,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",8.82658557107524e-30,9.96216967963463e-30,-0.0182705432422042,-0.040951304329518,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",1.37897545210816e-38,4.29261713317539e-37,-0.18382166629908,-0.24925744204172,FALSE
"RSV_genus967","Polymorphobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",5.59501585379007e-37,1.70335483798209e-36,-0.222509433280243,-0.263413925360724,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",1.39764885528625e-34,1.64079214762924e-34,-0.181946325666971,-0.215431559924819,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",7.07403598177031e-37,1.70335483798209e-36,-0.222014966882313,-0.263413925360724,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",2.06997148683817e-35,2.49067641496114e-35,-0.110503956215701,-0.180502126307656,FALSE
"RSV_genus972","Sphingopyxis","Proteobacteria",1.68159587327364e-36,2.51358650357519e-36,-0.212622499126681,-0.257653641320795,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",9.60047915364711e-37,1.70335483798209e-36,-0.223761545574914,-0.262023459602329,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",9.95767512598247e-37,1.70335483798209e-36,-0.223482197004269,-0.263413925360724,FALSE
"RSV_genus977","Advenella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus979","Bordetella","Proteobacteria",3.89648037665816e-36,5.05353718622952e-36,-0.216649926053739,-0.25478062600335,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",3.17851059566066e-35,3.79611723367888e-35,-0.177987228441274,-0.227624542697395,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus982","Kerstersia","Proteobacteria",6.33406943136896e-37,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus983","MWH-UniP1 aquatic group","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus985","Oligella","Proteobacteria",7.05135896640752e-37,1.70335483798209e-36,-0.223977134441106,-0.263413925360724,FALSE
"RSV_genus986","Parapusillimonas","Proteobacteria",2.65669925212123e-36,3.7317536801994e-36,-0.223761545574914,-0.261328226723132,FALSE
"RSV_genus987","Parasutterella","Proteobacteria",1.32176315896029e-37,1.70335483798209e-36,-0.186090763184455,-0.226982637008292,FALSE
"RSV_genus988","Pelistega","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus989","Pusillimonas","Proteobacteria",9.91946194480839e-37,1.70335483798209e-36,-0.222328805950826,-0.263413925360724,FALSE
"RSV_genus990","Sutterella","Proteobacteria",2.69318372639015e-32,3.09027621399108e-32,-0.205100648999538,-0.212350805908895,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",5.37585242843634e-36,6.84392822353702e-36,-0.0357515123328203,-0.144767346165247,FALSE
"RSV_genus992","Cupriavidus","Proteobacteria",1.49604019648537e-37,1.70335483798209e-36,-0.179598579220746,-0.242021702208563,FALSE
"RSV_genus993","Lautropia","Proteobacteria",1.09048276143517e-13,1.16406622210724e-13,2.9851264949496,2.5028372846551,FALSE
"RSV_genus994","Limnobacter","Proteobacteria",3.02903227895234e-36,4.17243515487952e-36,-0.225356821019241,-0.26069772656323,FALSE
"RSV_genus996","Pandoraea","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus997","Polynucleobacter","Proteobacteria",8.84211687671407e-38,1.55138959745983e-36,-0.214693655012998,-0.263413925360724,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",4.52169292883492e-32,5.18222526879537e-32,1.01885208762631,0.574226946424406,FALSE
"RSV_genus999","Thiomonas","Proteobacteria",2.8859870199368e-36,4.0187265140534e-36,-0.225356821019241,-0.259847879160635,FALSE
"RSV_genus1000","Acidovorax","Proteobacteria",7.83925760136726e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus1001","Albidiferax","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1002","Aquabacterium","Proteobacteria",5.47266121277133e-35,6.50383998808415e-35,-0.180703226592387,-0.21483832993189,FALSE
"RSV_genus1003","Azohydromonas","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1004","Brachymonas","Proteobacteria",6.4892848281513e-36,8.13267514177403e-36,-0.222850084064874,-0.254087595120705,FALSE
"RSV_genus1005","Caenimonas","Proteobacteria",1.93890473848135e-36,2.82143489100584e-36,-0.2177511298679,-0.257920982981655,FALSE
"RSV_genus1006","Comamonas","Proteobacteria",3.2235448515849e-37,1.70335483798209e-36,-0.193891384421305,-0.245453778733176,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",3.9653541190228e-39,1.52028737724665e-37,0.59510252431119,0.214139288875902,FALSE
"RSV_genus1008","Delftia","Proteobacteria",5.77410843007804e-37,1.70335483798209e-36,-0.214750671887916,-0.258563090950542,FALSE
"RSV_genus1009","Diaphorobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1010","Extensimonas","Proteobacteria",4.64004404798181e-36,5.98615308329205e-36,-0.194437340678534,-0.23141467159871,FALSE
"RSV_genus1011","Hydrogenophaga","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1012","Inhella","Proteobacteria",3.1811447774203e-36,4.19185605359861e-36,-0.225356821019241,-0.260002493684032,FALSE
"RSV_genus1013","Kinneretia","Proteobacteria",1.04545615313598e-36,1.70335483798209e-36,-0.223020547710526,-0.263413925360724,FALSE
"RSV_genus1014","Lampropedia","Proteobacteria",6.88577956747213e-37,1.70335483798209e-36,-0.224430792300924,-0.263413925360724,FALSE
"RSV_genus1015","Limnohabitans","Proteobacteria",5.59501585379007e-37,1.70335483798209e-36,-0.222707125860445,-0.263413925360724,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",5.81246757210725e-20,6.28815157744786e-20,0.357291043085777,0.338227693858665,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",5.53476631583866e-28,6.18177024859294e-28,-0.102484943391888,-0.121956091687095,FALSE
"RSV_genus1019","Piscinibacter","Proteobacteria",2.15139305578306e-36,3.07114541247139e-36,-0.222025428515848,-0.257026576126672,FALSE
"RSV_genus1020","Pseudacidovorax","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1021","Pseudorhodoferax","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1022","Ramlibacter","Proteobacteria",1.73616370183736e-36,2.5656936788255e-36,-0.224160364435996,-0.257198835964742,FALSE
"RSV_genus1023","Rhizobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1024","Rhodoferax","Proteobacteria",3.05225362671072e-36,4.19185605359861e-36,-0.225356821019241,-0.261799644606026,FALSE
"RSV_genus1025","Roseateles","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1026","Rubrivivax","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1027","Schlegelella","Proteobacteria",1.5047933678334e-37,1.70335483798209e-36,-0.211736536695872,-0.254142723529207,FALSE
"RSV_genus1028","Simplicispira","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1029","Tepidicella","Proteobacteria",1.27171550068341e-36,1.97936364219272e-36,-0.221610987681771,-0.260268996357786,FALSE
"RSV_genus1030","Tepidimonas","Proteobacteria",2.87552890452463e-37,1.70335483798209e-36,-0.19999392457089,-0.249501707124808,FALSE
"RSV_genus1031","Variovorax","Proteobacteria",4.98004174982716e-37,1.70335483798209e-36,-0.222547383779548,-0.263413925360724,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",3.38941401252654e-33,3.90774733821757e-33,-0.177200900502816,-0.204175547579468,FALSE
"RSV_genus1033","Xylophilus","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1035","Actimicrobium","Proteobacteria",2.20276166480605e-36,3.13519912468708e-36,-0.225356821019241,-0.260313581876915,FALSE
"RSV_genus1036","Duganella","Proteobacteria",1.2491331683711e-36,1.96002196337905e-36,-0.222641919482247,-0.259847879160635,FALSE
"RSV_genus1037","Herbaspirillum","Proteobacteria",2.34627980470152e-36,3.32964707578966e-36,-0.216868455256166,-0.2557383529508,FALSE
"RSV_genus1038","Herminiimonas","Proteobacteria",5.72604615455763e-37,1.70335483798209e-36,-0.221194463608568,-0.263413925360724,FALSE
"RSV_genus1039","Janthinobacterium","Proteobacteria",1.40426510483475e-36,2.15920804304298e-36,-0.208713923693049,-0.250135545088213,FALSE
"RSV_genus1040","Massilia","Proteobacteria",1.08376323272957e-35,1.33396877497963e-35,-0.187329814658002,-0.223945107631964,FALSE
"RSV_genus1042","Noviherbaspirillum","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1043","Oxalicibacterium","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1044","Pseudoduganella","Proteobacteria",3.15494099133378e-36,4.19185605359861e-36,-0.224031973439843,-0.256184376843741,FALSE
"RSV_genus1045","Undibacterium","Proteobacteria",3.23420294929132e-36,4.22900521147171e-36,-0.22140576619504,-0.255580884914733,FALSE
"RSV_genus1047","Hydrogenophilus","Proteobacteria",1.98546258835827e-37,1.70335483798209e-36,-0.213022536469425,-0.261799644606026,FALSE
"RSV_genus1049","Tepidiphilus","Proteobacteria",2.50590720274391e-37,1.70335483798209e-36,-0.213015192714385,-0.259906896713316,FALSE
"RSV_genus1050","Methylobacillus","Proteobacteria",1.00731947278686e-36,1.70335483798209e-36,-0.178365455924313,-0.218692150267814,FALSE
"RSV_genus1051","Methylophilus","Proteobacteria",1.16242293787557e-35,1.42714775451644e-35,-0.200254470750032,-0.235398986261826,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",4.13693482753481e-30,4.68011970524161e-30,0.515111963965968,0.252019913682754,FALSE
"RSV_genus1055","Aquaspirillum","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1056","Aquitalea","Proteobacteria",3.19331167044033e-36,4.19185605359861e-36,-0.225356821019241,-0.260921541559533,FALSE
"RSV_genus1057","Bergeriella","Proteobacteria",1.62926286627854e-34,1.91037504976766e-34,-0.224724708079846,-0.245641633684237,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",7.33515990956803e-33,8.43674530719088e-33,-0.156249766437736,-0.200104939570159,FALSE
"RSV_genus1059","Deefgea","Proteobacteria",3.13851434596447e-38,8.41296206626588e-37,-0.208527058496755,-0.258900575641236,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.019997723059588,0.0203563320174076,0.914464324002545,1.07830255466071,FALSE
"RSV_genus1061","Kingella","Proteobacteria",5.58101753350204e-05,5.75393367503148e-05,2.56868165604037,2.35899073054659,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",2.68280031842535e-09,2.81708629736721e-09,6.24640682473699,5.75598941327674,FALSE
"RSV_genus1064","Simonsiella","Proteobacteria",8.61097433496682e-36,1.07082348366533e-35,0.138054565976634,-0.0197034553144188,FALSE
"RSV_genus1065","Snodgrassella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1066","Vitreoscilla","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1067","Vogesella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1068","Gallionella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1070","Nitrosomonas","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1071","12up","Proteobacteria",1.13114585544746e-36,1.80124711304752e-36,-0.222356282608649,-0.260766927036135,FALSE
"RSV_genus1072","Azonexus","Proteobacteria",1.7562359285879e-36,2.5907382453385e-36,-0.222240537703818,-0.261104411726828,FALSE
"RSV_genus1073","Azospira","Proteobacteria",5.26451190534853e-36,6.71103565212857e-36,-0.206829627259213,-0.242547080784089,FALSE
"RSV_genus1074","Azovibrio","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1075","Candidatus Accumulibacter","Proteobacteria",3.03096066691248e-36,4.17243515487952e-36,-0.22234085610839,-0.259876953921791,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",1.80126223270272e-24,1.9933693286217e-24,0.0279857799642571,0.00741133850130517,FALSE
"RSV_genus1077","Methyloversatilis","Proteobacteria",3.7033233906716e-36,4.82281656140094e-36,-0.215530942478161,-0.25573549943813,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",3.71513729211976e-30,4.21281725839667e-30,-0.175339760304366,-0.194570794414483,FALSE
"RSV_genus1080","Sulfuritalea","Proteobacteria",9.27383986295214e-37,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus1081","Thauera","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",1.00073634037322e-33,1.15792634107932e-33,-0.174135008672559,-0.20087041651535,FALSE
"RSV_genus1087","Peredibacter","Proteobacteria",4.37839294190924e-37,1.70335483798209e-36,-0.21740150928357,-0.250268050509316,FALSE
"RSV_genus1088","Bdellovibrio","Proteobacteria",5.29734450729033e-37,1.70335483798209e-36,-0.213177740365722,-0.247354167620888,FALSE
"RSV_genus1089","OM27 clade","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",1.25975153006383e-21,1.376738648371e-21,0.0491040042941651,0.874811816310444,TRUE
"RSV_genus1093","Desulfovermiculus","Proteobacteria",4.54794457659337e-37,1.70335483798209e-36,-0.22369377627937,-0.263413925360724,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",1.77553471955514e-06,1.84037701865812e-06,-0.169318829514356,0.155733064233024,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",3.75154544614585e-33,4.32009708297225e-33,-0.167096950069729,-0.181541376083719,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.107515023981508,0.108413791162126,-0.149177904712817,0.155527442401356,FALSE
"RSV_genus1109","Haliangium","Proteobacteria",6.48517571178167e-36,8.13267514177403e-36,-0.224031973439843,-0.251272409397157,FALSE
"RSV_genus1111","Corallococcus","Proteobacteria",3.19737756934352e-36,4.19185605359861e-36,-0.225356821019241,-0.25904410707919,FALSE
"RSV_genus1115","Nannocystis","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1117","Phaselicystis","Proteobacteria",1.0961497344416e-35,1.34749617036452e-35,-0.22369377627937,-0.259124390637539,FALSE
"RSV_genus1118","Byssovorax","Proteobacteria",3.81692597641024e-37,1.70335483798209e-36,-0.220514956539465,-0.263413925360724,FALSE
"RSV_genus1120","Sorangium","Proteobacteria",1.17018791066676e-36,1.84816912241149e-36,-0.2212511320969,-0.258531744367288,FALSE
"RSV_genus1122","Sandaracinus","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1128","Desulfomonile","Proteobacteria",5.68568879255072e-37,1.70335483798209e-36,-0.224237194926574,-0.263413925360724,FALSE
"RSV_genus1130","Desulfovirga","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1131","Syntrophobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1132","Arcobacter","Proteobacteria",1.88400896731017e-36,2.75048207784314e-36,-0.216026027204475,-0.25755862902455,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",9.18061117419908e-07,9.53637221001304e-07,4.97002717048889,5.21167349033346,FALSE
"RSV_genus1134","Sulfurospirillum","Proteobacteria",8.83151947590782e-36,1.09542625890116e-35,-0.225356821019241,-0.256589948171548,FALSE
"RSV_genus1135","Helicobacter","Proteobacteria",2.10927235421754e-36,3.02894021104156e-36,-0.224559183297077,-0.261104411726828,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",5.5181960758528e-21,5.99668830315084e-21,-0.216335985003129,-0.143994979096927,FALSE
"RSV_genus1138","Sulfuricurvum","Proteobacteria",7.70458681528217e-37,1.70335483798209e-36,-0.224092595140451,-0.263413925360724,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",1.01834994751663e-06,1.05667494554145e-06,-0.174340145830839,0.0295679399614916,FALSE
"RSV_genus1143","Aeromonas","Proteobacteria",1.77653393808172e-35,2.14831484993592e-35,-0.212723026050078,-0.246263490754641,FALSE
"RSV_genus1145","Tolumonas","Proteobacteria",1.68589784904026e-36,2.51451533898586e-36,-0.211353341440613,-0.253070748277935,FALSE
"RSV_genus1147","Anaerobiospirillum","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1149","Ruminobacter","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1150","Succinivibrio","Proteobacteria",6.36093563669978e-38,1.36406730875895e-36,-0.213335212794215,-0.263413925360724,FALSE
"RSV_genus1151","Succinivibrionaceae UCG-001","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1152","Alishewanella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1154","Idiomarina","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1155","Moritella","Proteobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus1156","Paramoritella","Proteobacteria",4.68443242586739e-36,6.03535018820031e-36,-0.221270227603951,-0.255751295182331,FALSE
"RSV_genus1158","Pseudoalteromonas","Proteobacteria",5.05506949575138e-36,6.47827631261631e-36,-0.223117568833907,-0.259006253189538,FALSE
"RSV_genus1159","Psychromonas","Proteobacteria",6.6126917457357e-37,1.70335483798209e-36,-0.222896138557206,-0.263413925360724,FALSE
"RSV_genus1160","Shewanella","Proteobacteria",6.81100386074193e-37,1.70335483798209e-36,-0.200532764363847,-0.247681252603358,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",6.76294547366871e-11,7.14030895195876e-11,2.40873066349657,2.03526406906089,FALSE
"RSV_genus1163","Cellvibrio","Proteobacteria",2.93976023870595e-36,4.08182536741186e-36,-0.225356821019241,-0.261210089275131,FALSE
"RSV_genus1164","Simiduia","Proteobacteria",8.01731846640461e-37,1.70335483798209e-36,-0.220286140102373,-0.262023459602329,FALSE
