"OTU","Genus","Phylum","p_value","p_adj_BH","Male.58.82cm..Female.58.80cm","Male.83.92cm..Female.81.89cm","Male.93.100cm..Female.90.97cm","Male.101.110cm..Female.98.109cm","Male.111.179cm..Female.110.165cm","in_top_panel"
"RSV_genus202","Parvibacter","Actinobacteria",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.719719003233321,0.860791318842843,-0.210371919834213,-0.214850697297759,-0.228605931644369,-0.233685806844197,-0.212771311979286,FALSE
"RSV_genus204","Slackia","Actinobacteria",0.00100917268458722,0.0324617213542223,-0.0657034462419661,-0.0319013449337323,-0.0336506969265328,0.0336880043502206,0.0407486955564878,FALSE
"RSV_genus207","Euzebya","Actinobacteria",0.759649468933031,0.860791318842843,-0.247116214510647,-0.248395785303581,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",0.709494590812535,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.24550922059651,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",0.865349797930548,0.89120870331161,-0.247116214510647,-0.235587896282835,-0.244911978560293,-0.236976996158287,-0.241361820725637,FALSE
"RSV_genus211","Gaiella","Actinobacteria",0.841685311266349,0.871917693242158,-0.240089324522013,-0.225255795593963,-0.214733406385373,-0.24330032017713,-0.218336788209793,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",0.705313401566823,0.860791318842843,-0.240796721695838,-0.244828556364419,-0.2355390751186,-0.239940647861746,-0.245378924498612,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",0.870914611378369,0.892292486945672,-0.229859038533255,-0.222495573050529,-0.208234854075402,-0.23324042924604,-0.232988538825028,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",0.711618679318101,0.860791318842843,-0.245962210005743,-0.248267760264824,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",0.704320786978747,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.240331572003766,-0.245378924498612,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.975381182639759,0.977406896414712,0.656648613032915,0.737926251039818,0.673800789452856,0.742891050499136,0.700826872034782,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",4.35227978771951e-22,4.19994999514933e-19,0.200286397113835,0.493991305454401,0.600023044381459,0.613793949033186,0.673556796818522,TRUE
"RSV_genus242","Barnesiella","Bacteroidetes",0.42262514932788,0.860791318842843,-0.181608929496345,-0.239031901042978,-0.206542390037855,-0.200755813608739,-0.203666785049978,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",0.704530225626134,0.860791318842843,-0.218720451844135,-0.23976008235684,-0.222281953030323,-0.215737300991531,-0.239451327286678,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.192527319920293,0.860791318842843,-0.0138630807748745,-0.00927303462095535,0.0512723616337966,0.0502356794502605,0.0267014295005593,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",0.738650628482962,0.860791318842843,-0.245072191244832,-0.248540928121651,-0.245271073796815,-0.242918758619654,-0.245378924498612,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",0.831090349346552,0.868741092846586,-0.242087336629573,-0.235692017005271,-0.234374908646349,-0.238070382868525,-0.236007675201754,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.00177307107306644,0.0488861024431176,-0.125877005918564,-0.0742656209076879,0.036201083152545,0.0127757295394522,-0.0140390472563609,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",0.719433409851115,0.860791318842843,-0.241667279840646,-0.245139554571457,-0.246988723649999,-0.240573967282593,-0.239322816587189,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.800591105798425,0.860970139625554,-0.113508121389759,-0.131446380024903,-0.143103054604285,-0.114658045706009,-0.138941365498707,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",0.663796200374401,0.860791318842843,6.25643852259368,6.22532094316303,6.11345839547649,6.11473280910012,6.15996308911915,FALSE
"RSV_genus254","Proteiniphilum","Bacteroidetes",0.631864640418397,0.860791318842843,-0.235797727912945,-0.238042161850407,-0.235402899390633,-0.230538888889499,-0.220736803070846,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.00856931255744149,0.191462864898224,2.8363459724126,3.04735808658604,3.08756683774274,2.98586542953782,2.95358468089561,FALSE
"RSV_genus256","Alloprevotella","Bacteroidetes",0.00136061605866453,0.0412861779749282,6.65430834475814,6.53367616173873,6.4235922304983,6.34468439666873,6.30856991020318,TRUE
"RSV_genus258","Paraprevotella","Bacteroidetes",0.717582459413324,0.860791318842843,-0.221908688869619,-0.244843974445932,-0.232749436663778,-0.23706074167584,-0.23678253860007,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",0.881774704738792,0.898534941998875,6.79165763800354,6.75509089365702,6.78043070113692,6.77608358103333,6.72269972610126,FALSE
"RSV_genus260","Prevotella 1","Bacteroidetes",0.696856854257138,0.860791318842843,-0.245962210005743,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.0208469823286278,0.419111207231788,3.80990648315696,3.70743151792271,3.67921407807105,3.64553580060799,3.52613935885751,FALSE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.0162173285624004,0.338034776110045,4.70255292247636,4.72500487605061,4.77593622745374,4.96748845366589,4.87372074690342,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.00493342997532382,0.118441909228735,7.91974565651032,7.88961143055182,7.95046642572039,8.0478173123529,7.99941650807552,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.41324657951275,0.860791318842843,-0.0815025888948201,-0.137554903850405,-0.145937615549708,-0.168724760620332,-0.149608410590837,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",0.77560009873004,0.860791318842843,-0.231479626310578,-0.240853908197441,-0.240743043308725,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus266","Prevotellaceae NK3B31 group","Bacteroidetes",0.731280931223119,0.860791318842843,-0.24493192717695,-0.245382101909842,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus267","Prevotellaceae UCG-001","Bacteroidetes",0.696856854257138,0.860791318842843,-0.245072191244832,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus268","Prevotellaceae UCG-003","Bacteroidetes",0.661140007401733,0.860791318842843,-0.2400296471487,-0.250656047848886,-0.246988723649999,-0.244103229912735,-0.245378924498612,FALSE
"RSV_genus269","Prevotellaceae UCG-004","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus270","Prevotellaceae YAB2003 group","Bacteroidetes",0.697854396277406,0.860791318842843,-0.244344095466933,-0.250656047848886,-0.240839255792176,-0.243917566412945,-0.245378924498612,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",0.924311102839125,0.932037841420852,-0.111804987444154,-0.129988203960533,-0.133190551703642,-0.138585720569918,-0.136014593213459,FALSE
"RSV_genus272","Blvii28 wastewater-sludge group","Bacteroidetes",0.724918594780244,0.860791318842843,-0.239437767571755,-0.249149206152016,-0.244251317718877,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.873919406941502,0.893773411997942,-0.0510200089206933,-0.0397010863150415,-0.0749151696241913,-0.0880811151453694,-0.0417371485477615,FALSE
"RSV_genus275","dgA-11 gut group","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus276","vadinBC27 wastewater-sludge group","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus281","Algoriphagus","Bacteroidetes",0.759736074548901,0.860791318842843,-0.247116214510647,-0.239649666528338,-0.243596990640023,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus283","Adhaeribacter","Bacteroidetes",0.666005152488956,0.860791318842843,-0.242461995184131,-0.250656047848886,-0.2373892905278,-0.231044594564587,-0.240591824608273,FALSE
"RSV_genus284","Arcicella","Bacteroidetes",0.70307801475052,0.860791318842843,-0.247116214510647,-0.248395785303581,-0.246988723649999,-0.241912026039762,-0.245378924498612,FALSE
"RSV_genus285","Chryseolinea","Bacteroidetes",0.758759591328828,0.860791318842843,-0.247116214510647,-0.245112714775164,-0.241753638507589,-0.239259001261719,-0.245378924498612,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",0.737235535290426,0.860791318842843,-0.247116214510647,-0.249149206152016,-0.24550922059651,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus287","Dyadobacter","Bacteroidetes",0.708216590442054,0.860791318842843,-0.239863325046401,-0.24804963994367,-0.246988723649999,-0.243760590160575,-0.245378924498612,FALSE
"RSV_genus288","Emticicia","Bacteroidetes",0.683429272918537,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.243130204001302,-0.245378924498612,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",0.751998381705449,0.860791318842843,-0.244271623963271,-0.242976961949112,-0.246988723649999,-0.242313150566959,-0.237197503951476,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",0.694254476416294,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.244272567712441,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",0.706125602765937,0.860791318842843,-0.244271623963271,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",0.743631836092737,0.860791318842843,-0.232927960800974,-0.23540467079362,-0.238391970467694,-0.235087510126093,-0.24055768407285,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",0.708101029198511,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.242380945513888,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",0.788119975799387,0.860791318842843,-0.247116214510647,-0.234636299829189,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",0.807103387336201,0.860970139625554,-0.247116214510647,-0.240258009827656,-0.240471089831705,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",0.744078657042156,0.860791318842843,-0.247116214510647,-0.244219549566664,-0.241066550667187,-0.245742168723768,-0.241798513560556,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",0.688934795359819,0.860791318842843,-0.242044456383229,-0.24870848320842,-0.245816245220257,-0.241230135323724,-0.241715695737558,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",0.755283576164089,0.860791318842843,-0.247116214510647,-0.245181099368001,-0.241513911787755,-0.239546140808213,-0.242468177511808,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",0.639896463779244,0.860791318842843,-0.234033893931605,-0.250656047848886,-0.246988723649999,-0.24330032017713,-0.245378924498612,FALSE
"RSV_genus301","Runella","Bacteroidetes",0.655697916499998,0.860791318842843,-0.236094918588618,-0.246494481113571,-0.240715793253223,-0.24330032017713,-0.239310580114095,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",0.745602272316655,0.860791318842843,-0.247116214510647,-0.246022700156449,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",0.754542790018662,0.860791318842843,-0.245234114227844,-0.247201641511551,-0.246988723649999,-0.243624611145682,-0.243419296956764,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",0.698948825829399,0.860791318842843,-0.247116214510647,-0.244707927551417,-0.246988723649999,-0.244103229912735,-0.240847394115601,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",0.759736074548901,0.860791318842843,-0.247116214510647,-0.245906648009247,-0.243225265245927,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",0.70816438068515,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.235925258797444,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",0.7295081075857,0.860791318842843,-0.247116214510647,-0.247868059416862,-0.246988723649999,-0.243397377386707,-0.245378924498612,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",0.651504371107131,0.860791318842843,-0.238706164544628,-0.248540928121651,-0.243739500130551,-0.236354889149811,-0.245378924498612,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",0.662190473411027,0.860791318842843,-0.235827266452882,-0.247296219095235,-0.240335136963,-0.243397377386707,-0.240645308823091,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",0.747106969644831,0.860791318842843,-0.247116214510647,-0.248153237965196,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",0.759598603450571,0.860791318842843,-0.247116214510647,-0.247455570697618,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",9.71120523627905e-11,1.17141413162616e-08,4.73138222660444,4.54151621171431,4.34850541648114,4.2997071221848,4.27787298763046,TRUE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.0576878307460489,0.860791318842843,4.47123811042013,4.48395991232508,4.40372205847251,4.40061278305962,4.27206487471975,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.857167901879338,0.884670615308621,-0.203934744591956,-0.166766563308577,-0.160138193491923,-0.172696006432427,-0.188266286254293,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",0.759649468933031,0.860791318842843,-0.247116214510647,-0.244562784733346,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.226968413263398,0.860791318842843,0.535833520529126,0.485901695815435,0.401136071461785,0.439217575029526,0.362270233491138,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",0.643906865958111,0.860791318842843,-0.244271623963271,-0.250656047848886,-0.240147555152704,-0.23641085143176,-0.240236985451381,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",0.710798010348576,0.860791318842843,-0.243969436912376,-0.24804963994367,-0.246988723649999,-0.242037905831989,-0.245378924498612,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",0.600300217793353,0.860791318842843,-0.210529682731914,-0.215616543244523,-0.204748840994037,-0.209790067862822,-0.210707501135014,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",0.7082808107693,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.239219237787796,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus328","Gramella","Bacteroidetes",0.7082808107693,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.239682555159856,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",0.665067578615843,0.860791318842843,-0.234927283355224,-0.245694799814681,-0.246988723649999,-0.234060015691669,-0.237929214996574,FALSE
"RSV_genus331","Myroides","Bacteroidetes",0.698127073224043,0.860791318842843,-0.247116214510647,-0.249149206152016,-0.246988723649999,-0.244103229912735,-0.245378924498612,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",0.710936022108258,0.860791318842843,-0.247116214510647,-0.245934520216436,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",0.759725337994902,0.860791318842843,-0.247116214510647,-0.242575333303089,-0.238425001680118,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",0.819042316267408,0.86465637784283,-0.242227600697456,-0.22979553585449,-0.235278368932374,-0.240356968081513,-0.238012138607622,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",0.767097706565041,0.860791318842843,-0.244344095466933,-0.246593363481186,-0.244336742166768,-0.243624611145682,-0.245378924498612,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",0.729890280847613,0.860791318842843,-0.235370677567955,-0.235535637957089,-0.220035747492218,-0.240245058029758,-0.230094420745828,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",0.702912208436037,0.860791318842843,-0.241673164562861,-0.242764939576752,-0.242001713154309,-0.234699535489614,-0.240858646180654,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",0.63956366476625,0.860791318842843,-0.238637059775155,-0.250656047848886,-0.243432475506803,-0.243624611145682,-0.241770144097347,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",0.664651613079356,0.860791318842843,-0.247116214510647,-0.24870848320842,-0.246988723649999,-0.242691524860678,-0.244272567712441,FALSE
"RSV_genus350","Niabella","Bacteroidetes",0.746546509175583,0.860791318842843,-0.242461995184131,-0.244456284289477,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",0.785082355538891,0.860791318842843,-0.247116214510647,-0.235971187235926,-0.237581754148784,-0.244330463671711,-0.234580353502224,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",0.721791573583194,0.860791318842843,-0.242278850869903,-0.246593363481186,-0.242879708066531,-0.245742168723768,-0.240751412061417,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",0.6778969664971,0.860791318842843,-0.230009845855205,-0.227575802386457,-0.210958724283919,-0.220268343160263,-0.22297747516071,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",0.754853264722152,0.860791318842843,-0.241987220894485,-0.244057419883665,-0.246988723649999,-0.239986069762191,-0.240409665754271,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",0.841534761908651,0.871917693242158,-0.237139720430388,-0.223448720882016,-0.242517373871956,-0.237201813508498,-0.240904955458843,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",0.734223935942985,0.860791318842843,-0.241673164562861,-0.244375990975817,-0.246988723649999,-0.245742168723768,-0.242651784316233,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",0.702225560765638,0.860791318842843,-0.23263150684386,-0.243713787719144,-0.244098595367073,-0.240524282797695,-0.233548270448377,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",0.697137181350392,0.860791318842843,-0.241791735306634,-0.250656047848886,-0.243642411786681,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",0.683313805111312,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.243504669154179,-0.245378924498612,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",0.689088014484961,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.243054737634546,-0.245378924498612,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",0.7674526582266,0.860791318842843,-0.247116214510647,-0.240394894688484,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",0.636820125923729,0.860791318842843,-0.238961780362518,-0.250656047848886,-0.243432475506803,-0.245742168723768,-0.239394232277941,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",0.617829562872455,0.860791318842843,-0.23912370334553,-0.250656047848886,-0.245271073796815,-0.240542631581303,-0.24398285766969,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",0.686834595495923,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.243130204001302,-0.245378924498612,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",0.503893848424612,0.860791318842843,-0.236489554040062,-0.250656047848886,-0.233431213076607,-0.230134953371234,-0.24091687334167,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",0.728485949645772,0.860791318842843,-0.242553393689372,-0.24870848320842,-0.246988723649999,-0.245742168723768,-0.241439324291736,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",0.497824240355625,0.860791318842843,-0.22501360433092,-0.241517593147354,-0.223853183616357,-0.23174929448162,-0.216317853275298,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",0.724888546039234,0.860791318842843,-0.242366436593579,-0.24870848320842,-0.246988723649999,-0.244103229912735,-0.245378924498612,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",0.77289397843383,0.860791318842843,-0.245962210005743,-0.238519180537545,-0.240487859314804,-0.241012646423216,-0.244272567712441,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus388","Simkania","Chlamydiae",0.641831654123882,0.860791318842843,-0.225509803649881,-0.238247859676101,-0.245816245220258,-0.242505861360888,-0.23594554673347,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",0.683052459560046,0.860791318842843,-0.240962923381988,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus395","Longilinea","Chloroflexi",0.694084745017651,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.242362074273482,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",0.698117552053765,0.860791318842843,-0.242413129621489,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",0.749521313132252,0.860791318842843,-0.245962210005743,-0.247399817116762,-0.240214562273632,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus402","Chloronema","Chloroflexi",0.689354659660638,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.243760590160575,-0.245378924498612,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",0.691815752640311,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.242312940170593,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",0.73065340453628,0.860791318842843,-0.247116214510647,-0.248906658813631,-0.246988723649999,-0.245742168723768,-0.242876500883519,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",0.696856854257138,0.860791318842843,-0.243969436912376,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",0.696202342072264,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.244103229912735,-0.245378924498612,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",0.69868555073255,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.242918758619654,-0.245378924498612,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",0.735360501271874,0.860791318842843,-0.244271623963271,-0.24870848320842,-0.246988723649999,-0.243760590160575,-0.245378924498612,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",0.709072356840867,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",0.684140064784289,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.246988723649999,-0.244623418938973,-0.245378924498612,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",0.6819134003027,0.860791318842843,-0.24420383139905,-0.250656047848886,-0.246988723649999,-0.245742168723768,-0.240574609670349,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",0.709291943393697,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.245816245220257,-0.245742168723768,-0.245378924498612,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",0.650012627094331,0.860791318842843,-0.241925413646561,-0.250656047848886,-0.246988723649999,-0.239613255063385,-0.245378924498612,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",0.695641582428618,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.244251317718877,-0.245742168723768,-0.24296412563376,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",0.742083387863563,0.860791318842843,-0.245425628468174,-0.242664264044273,-0.243164263737026,-0.240268361791299,-0.23667505300141,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",0.706487830058398,0.860791318842843,-0.247116214510647,-0.250656047848886,-0.236342481274971,-0.245742168723768,-0.245378924498612,FALSE
