"OTU","Genus","Phylum","p_value","p_adj_BH","Underweight","Healthy.weight","Overweight","Class.1.Obesity","Class.2.3.Obesity","in_top_panel"
"RSV_genus791","Singulisphaera","Planctomycetes",0.283499838743786,0.433040287321931,-0.223907536240742,-0.247450815083631,-0.244990955690908,-0.243673751931804,-0.239139347159014,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",0.339150154265608,0.433040287321931,-0.232423910571503,-0.248085656024092,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",0.344143811290828,0.433040287321931,-0.217339335772624,-0.162068420515695,-0.185385023094251,-0.21045559889846,-0.205131045931013,FALSE
"RSV_genus796","Caulobacter","Proteobacteria",0.372371075730954,0.433040287321931,-0.232423910571503,-0.234674222978626,-0.232606257183386,-0.238562843100012,-0.236586789485869,FALSE
"RSV_genus798","Phenylobacterium","Proteobacteria",0.453617091058607,0.469175233517209,-0.232423910571503,-0.212350003617288,-0.221892201665001,-0.234861173056378,-0.236268354589781,FALSE
"RSV_genus799","Hirschia","Proteobacteria",0.32044341330288,0.433040287321931,-0.232423910571503,-0.248085656024092,-0.239854126454313,-0.248994303190356,-0.242175546841463,FALSE
"RSV_genus800","Hyphomonas","Proteobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus801","Robiginitomaculum","Proteobacteria",0.33307359775493,0.433040287321931,-0.232423910571503,-0.247755024552399,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus802","Woodsholea","Proteobacteria",0.336853099316262,0.433040287321931,-0.232423910571503,-0.242595298906522,-0.243941174309563,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus807","Aurantimonas","Proteobacteria",0.355186854017787,0.433040287321931,-0.232423910571503,-0.244990561721353,-0.245640941942076,-0.247524213729996,-0.246818844238332,FALSE
"RSV_genus808","Aureimonas","Proteobacteria",0.355854761653018,0.433040287321931,-0.232423910571503,-0.236257493916699,-0.242039101949189,-0.246451466209658,-0.246818844238332,FALSE
"RSV_genus809","Martelella","Proteobacteria",0.332287695332928,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.245817492719991,-0.246818844238332,FALSE
"RSV_genus812","Bartonella","Proteobacteria",0.339867839564382,0.433040287321931,-0.232423910571503,-0.243841786537906,-0.244843080574066,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus813","Chelatococcus","Proteobacteria",0.375876304240482,0.433040287321931,-0.232423910571503,-0.245220386994666,-0.246368981894805,-0.238732611631069,-0.246818844238332,FALSE
"RSV_genus814","Methylorosula","Proteobacteria",0.325037838213994,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.243213134356834,-0.248994303190356,-0.246818844238332,FALSE
