"VARNAME","Metric","LEVEL","group_mean","group_N"
"Household_size","Shannon_Diversity","4",4.63596389013368,2009
"Household_size","Inverse_Simpson","4",0.899297918802057,2009
"Household_size","Observed_OTUs","1",123.07983490566,882
"Household_size","Shannon_Diversity","1",4.51782067382076,882
"Household_size","Inverse_Simpson","1",0.898367072134434,882
"Household_size","Observed_OTUs","7+",146.226638772664,733
"Household_size","Shannon_Diversity","7+",4.73160216039052,733
"Household_size","Inverse_Simpson","7+",0.903419798479777,733
"Household_size","Observed_OTUs","5",134.393307692308,1342
"Household_size","Shannon_Diversity","5",4.61621617646154,1342
"Household_size","Inverse_Simpson","5",0.8968545941,1342
"Marital_status","Observed_OTUs","Married",128.744102296451,3959
"Marital_status","Shannon_Diversity","Married",4.5900368035882,3959
"Marital_status","Inverse_Simpson","Married",0.899921524924322,3959
"Marital_status","Observed_OTUs","Living with Partner",147.919337016575,748
"Marital_status","Shannon_Diversity","Living with Partner",4.79293669737569,748
"Marital_status","Inverse_Simpson","Living with Partner",0.909881812058011,748
"Marital_status","Observed_OTUs","Never Married",136.767628749293,1830
"Marital_status","Shannon_Diversity","Never Married",4.67320465336729,1830
"Marital_status","Inverse_Simpson","Never Married",0.900793090758347,1830
"Marital_status","Observed_OTUs","Widowed",119.215748031496,268
"Marital_status","Shannon_Diversity","Widowed",4.51406882125984,268
"Marital_status","Inverse_Simpson","Widowed",0.901817357007874,268
"Marital_status","Observed_OTUs","Divorced",127.157476635514,885
"Marital_status","Shannon_Diversity","Divorced",4.52021911156542,885
"Marital_status","Inverse_Simpson","Divorced",0.896803221366822,885
"Marital_status","Observed_OTUs","Separated",142.413666666667,309
"Marital_status","Shannon_Diversity","Separated",4.762740607,309
"Marital_status","Inverse_Simpson","Separated",0.910649381566667,309
"Interview_language","Observed_OTUs","English",129.452886521308,8356
"Interview_language","Shannon_Diversity","English",4.59011864436942,8356
"Interview_language","Inverse_Simpson","English",0.89848210163776,8356
"Interview_language","Observed_OTUs","Spanish",144.862490211433,1306
"Interview_language","Shannon_Diversity","Spanish",4.76181814643696,1306
"Interview_language","Inverse_Simpson","Spanish",0.908060891057165,1306
"Income_to_poverty_ratio","Observed_OTUs","200% and Over",125.558511697362,4170
"Income_to_poverty_ratio","Shannon_Diversity","200% and Over",4.55663841580637,4170
"Income_to_poverty_ratio","Inverse_Simpson","200% and Over",0.897064856806869,4170
"Income_to_poverty_ratio","Observed_OTUs","100-124%",137.311001236094,830
"Income_to_poverty_ratio","Shannon_Diversity","100-124%",4.63958803263288,830
"Income_to_poverty_ratio","Inverse_Simpson","100-124%",0.899693991953028,830
"Income_to_poverty_ratio","Observed_OTUs","Below 50%",137.996149068323,828
"Income_to_poverty_ratio","Shannon_Diversity","Below 50%",4.67287571440994,828
"Income_to_poverty_ratio","Inverse_Simpson","Below 50%",0.901349987167702,828
"Income_to_poverty_ratio","Observed_OTUs","50-99%",136.628170894526,1535
"Income_to_poverty_ratio","Shannon_Diversity","50-99%",4.6685636306008,1535
"Income_to_poverty_ratio","Inverse_Simpson","50-99%",0.903256537736983,1535
"Income_to_poverty_ratio","Observed_OTUs","185-199%",127.057674418605,222
"Income_to_poverty_ratio","Shannon_Diversity","185-199%",4.58583897906977,222
"Income_to_poverty_ratio","Inverse_Simpson","185-199%",0.901147866325581,222
"Income_to_poverty_ratio","Observed_OTUs","125-149%",133.47859375,660
"Income_to_poverty_ratio","Shannon_Diversity","125-149%",4.61330060703125,660
"Income_to_poverty_ratio","Inverse_Simpson","125-149%",0.898397610953125,660
"Income_to_poverty_ratio","Observed_OTUs","150-184%",138.080952380952,612
"Income_to_poverty_ratio","Shannon_Diversity","150-184%",4.70336100544218,612
"Income_to_poverty_ratio","Inverse_Simpson","150-184%",0.904035419795918,612
"Denture","Observed_OTUs","control",119.341220159151,3917
"Denture","Shannon_Diversity","control",4.4779034601061,3917
"Denture","Inverse_Simpson","control",0.893253446551724,3917
"Denture","Observed_OTUs","Denture",119.495394736842,486
"Denture","Shannon_Diversity","Denture",4.44275769175439,486
"Denture","Inverse_Simpson","Denture",0.893419830416667,486
"Gum_disease","Observed_OTUs","control",119.341220159151,3917
"Gum_disease","Shannon_Diversity","control",4.4779034601061,3917
"Gum_disease","Inverse_Simpson","control",0.893253446551724,3917
"Gum_disease","Observed_OTUs","Gum disease",147.729070691025,2603
"Gum_disease","Shannon_Diversity","Gum disease",4.81401568177125,2603
"Gum_disease","Inverse_Simpson","Gum disease",0.910938538534551,2603
"Oral_hygiene","Observed_OTUs","control",119.341220159151,3917
"Oral_hygiene","Shannon_Diversity","control",4.4779034601061,3917
"Oral_hygiene","Inverse_Simpson","control",0.893253446551724,3917
"Oral_hygiene","Observed_OTUs","Poor oral hygiene",145.878015988372,2824
"Oral_hygiene","Shannon_Diversity","Poor oral hygiene",4.77575275076672,2824
"Oral_hygiene","Inverse_Simpson","Poor oral hygiene",0.908045361856831,2824
"Tooth_decay","Observed_OTUs","control",119.341220159151,3917
"Tooth_decay","Shannon_Diversity","control",4.4779034601061,3917
"Tooth_decay","Inverse_Simpson","control",0.893253446551724,3917
"Tooth_decay","Observed_OTUs","Tooth decay",142.225571366969,2401
"Tooth_decay","Shannon_Diversity","Tooth decay",4.71737523333333,2401
"Tooth_decay","Inverse_Simpson","Tooth decay",0.903033049077188,2401
"Smoking_status","Observed_OTUs","Current smoker",124.85790513834,1587
"Smoking_status","Shannon_Diversity","Current smoker",4.5545493814888,1587
"Smoking_status","Inverse_Simpson","Current smoker",0.900958148596838,1587
"Smoking_status","Observed_OTUs","Never smoker",132.557185218978,4523
"Smoking_status","Shannon_Diversity","Never smoker",4.63263098342838,4523
"Smoking_status","Inverse_Simpson","Never smoker",0.899848372084854,4523
"Smoking_status","Observed_OTUs","Former smoker",138.319323144105,1890
"Smoking_status","Shannon_Diversity","Former smoker",4.66297058504367,1890
"Smoking_status","Inverse_Simpson","Former smoker",0.904557190616812,1890
"Hepatitis_C_antibody","Observed_OTUs","Negative",131.768143435512,8936
"Hepatitis_C_antibody","Shannon_Diversity","Negative",4.61772830216888,8936
"Hepatitis_C_antibody","Inverse_Simpson","Negative",0.900007531804511,8936
"Hepatitis_C_antibody","Observed_OTUs","Positive",127.504402515723,162
"Hepatitis_C_antibody","Shannon_Diversity","Positive",4.51077183018868,162
"Hepatitis_C_antibody","Inverse_Simpson","Positive",0.898324616352201,162
"BMI_category","Observed_OTUs","Class 1 Obesity",132.388353413655,1798
"BMI_category","Shannon_Diversity","Class 1 Obesity",4.62426321629948,1798
"BMI_category","Inverse_Simpson","Class 1 Obesity",0.90140907390132,1798
"BMI_category","Observed_OTUs","Class 2-3 Obesity",131.985164450665,1474
"BMI_category","Shannon_Diversity","Class 2-3 Obesity",4.61749846515045,1474
"BMI_category","Inverse_Simpson","Class 2-3 Obesity",0.901704120090973,1474
"BMI_category","Observed_OTUs","Healthy weight",130.88093346574,3119
"BMI_category","Shannon_Diversity","Healthy weight",4.6070087298378,3119
"BMI_category","Inverse_Simpson","Healthy weight",0.897948490370738,3119
"BMI_category","Observed_OTUs","Overweight",132.134646787362,2913
"BMI_category","Shannon_Diversity","Overweight",4.62558132360667,2913
"BMI_category","Inverse_Simpson","Overweight",0.901240547344693,2913
"BMI_category","Observed_OTUs","Underweight",127.590298507463,283
"BMI_category","Shannon_Diversity","Underweight",4.51295417238806,283
"BMI_category","Inverse_Simpson","Underweight",0.887334028992537,283
"Blood_pressure","Observed_OTUs","Elevated",131.637234042553,1460
"Blood_pressure","Shannon_Diversity","Elevated",4.60670088364539,1460
"Blood_pressure","Inverse_Simpson","Elevated",0.898473258524823,1460
"Blood_pressure","Observed_OTUs","Normal",132.937469782434,5126
"Blood_pressure","Shannon_Diversity","Normal",4.62586253039887,5126
"Blood_pressure","Inverse_Simpson","Normal",0.899312888223207,5126
"Blood_pressure","Observed_OTUs","Hypertension Stage 1",127.259696778269,1638
"Blood_pressure","Shannon_Diversity","Hypertension Stage 1",4.57939638680354,1638
"Blood_pressure","Inverse_Simpson","Hypertension Stage 1",0.89990304469362,1638
"Blood_pressure","Observed_OTUs","Hypertension Stage 2",130.608733205374,1073
"Blood_pressure","Shannon_Diversity","Hypertension Stage 2",4.61767999049904,1073
"Blood_pressure","Inverse_Simpson","Hypertension Stage 2",0.904324350652591,1073
"Blood_pressure","Observed_OTUs","Hypertensive Crisis",119.568181818182,45
"Blood_pressure","Shannon_Diversity","Hypertensive Crisis",4.32804209318182,45
"Blood_pressure","Inverse_Simpson","Hypertensive Crisis",0.873791737727273,45
"Pulse_category","Observed_OTUs","75-85 bpm",130.806511427339,2374
"Pulse_category","Shannon_Diversity","75-85 bpm",4.59239913592497,2374
"Pulse_category","Inverse_Simpson","75-85 bpm",0.897899574855541,2374
"Pulse_category","Observed_OTUs","85+ bpm",129.235581061693,1441
"Pulse_category","Shannon_Diversity","85+ bpm",4.57204705505022,1441
"Pulse_category","Inverse_Simpson","85+ bpm",0.896799729655667,1441
"Pulse_category","Observed_OTUs","60-70 bpm",132.652336081665,2635
"Pulse_category","Shannon_Diversity","60-70 bpm",4.64256502442089,2635
"Pulse_category","Inverse_Simpson","60-70 bpm",0.90221017560267,2635
"Pulse_category","Observed_OTUs","70-75 bpm",132.491867785939,1975
"Pulse_category","Shannon_Diversity","70-75 bpm",4.61057809428122,1975
"Pulse_category","Inverse_Simpson","70-75 bpm",0.89868799273872,1975
"Pulse_category","Observed_OTUs","<60 bpm",130.711797752809,930
"Pulse_category","Shannon_Diversity","<60 bpm",4.64949857966292,930
"Pulse_category","Inverse_Simpson","<60 bpm",0.904722079325843,930
"Asthma","Observed_OTUs","control",136.252375412061,5333
"Asthma","Shannon_Diversity","control",4.66303143336242,5333
"Asthma","Inverse_Simpson","control",0.902383012592593,5333
"Asthma","Observed_OTUs","Asthma",126.326589986468,1531
"Asthma","Shannon_Diversity","Asthma",4.55950672598106,1531
"Asthma","Inverse_Simpson","Asthma",0.897054723037889,1531
"Bronchitis","Observed_OTUs","control",136.252375412061,5333
"Bronchitis","Shannon_Diversity","control",4.66303143336242,5333
"Bronchitis","Inverse_Simpson","control",0.902383012592593,5333
"Bronchitis","Observed_OTUs","Bronchitis",120.262182741117,404
"Bronchitis","Shannon_Diversity","Bronchitis",4.48160069695431,404
"Bronchitis","Inverse_Simpson","Bronchitis",0.897250570406091,404
"Emphysema","Observed_OTUs","control",136.252375412061,5333
"Emphysema","Shannon_Diversity","control",4.66303143336242,5333
"Emphysema","Inverse_Simpson","control",0.902383012592593,5333
"Emphysema","Observed_OTUs","Emphysema",103.704504504504,114
"Emphysema","Shannon_Diversity","Emphysema",4.18752907927928,114
"Emphysema","Inverse_Simpson","Emphysema",0.880499414144144,114
"Angina","Observed_OTUs","control",136.252375412061,5333
"Angina","Shannon_Diversity","control",4.66303143336242,5333
"Angina","Inverse_Simpson","control",0.902383012592593,5333
"Angina","Observed_OTUs","Angina",115.724590163934,126
"Angina","Shannon_Diversity","Angina",4.37916362622951,126
"Angina","Inverse_Simpson","Angina",0.890623782213115,126
"Heart_failure","Observed_OTUs","control",136.252375412061,5333
"Heart_failure","Shannon_Diversity","control",4.66303143336242,5333
"Heart_failure","Inverse_Simpson","control",0.902383012592593,5333
"Heart_failure","Observed_OTUs","Heart failure",125.115254237288,180
"Heart_failure","Shannon_Diversity","Heart failure",4.56199094067797,180
"Heart_failure","Inverse_Simpson","Heart failure",0.903848009378531,180
"Heart_attack","Observed_OTUs","control",136.252375412061,5333
"Heart_attack","Shannon_Diversity","control",4.66303143336242,5333
"Heart_attack","Inverse_Simpson","control",0.902383012592593,5333
"Heart_attack","Observed_OTUs","Heart attack",117.198469387755,205
"Heart_attack","Shannon_Diversity","Heart attack",4.4290342755102,205
"Heart_attack","Inverse_Simpson","Heart attack",0.894607357244898,205
"Stroke","Observed_OTUs","control",136.252375412061,5333
"Stroke","Shannon_Diversity","control",4.66303143336242,5333
"Stroke","Inverse_Simpson","control",0.902383012592593,5333
"Stroke","Observed_OTUs","Stroke",116.317469879518,171
"Stroke","Shannon_Diversity","Stroke",4.4468190439759,171
"Stroke","Inverse_Simpson","Stroke",0.894989608253012,171
"Diabetes","Observed_OTUs","control",136.252375412061,5333
"Diabetes","Shannon_Diversity","control",4.66303143336242,5333
"Diabetes","Inverse_Simpson","control",0.902383012592593,5333
"Diabetes","Observed_OTUs","Diabetes",123.751431601273,977
"Diabetes","Shannon_Diversity","Diabetes",4.55440836108165,977
"Diabetes","Inverse_Simpson","Diabetes",0.900036079703075,977
"Gender","Beta Diversity ( Braycurtis )","Male",0.537139750186776,4700
"Gender","Beta Diversity ( Braycurtis )","Female",0.534749984071122,4649
"Gender","Beta Diversity ( Unwunifrac )","Male",0.442044912339432,4700
"Gender","Beta Diversity ( Unwunifrac )","Female",0.447909488407692,4649
"Gender","Beta Diversity ( Wunifrac )","Male",0.281792169413287,4700
"Gender","Beta Diversity ( Wunifrac )","Female",0.282355736278676,4649
"AgeGroup","Beta Diversity ( Braycurtis )","40-49",0.550403250040316,1595
"AgeGroup","Beta Diversity ( Braycurtis )","20-29",0.521657901469772,1664
"AgeGroup","Beta Diversity ( Braycurtis )","14-19",0.492370802981058,1611
"AgeGroup","Beta Diversity ( Braycurtis )","30-39",0.535493551486681,1573
"AgeGroup","Beta Diversity ( Braycurtis )","60-69",0.552741168555971,1461
"AgeGroup","Beta Diversity ( Braycurtis )","50-59",0.540548662021106,1445
"AgeGroup","Beta Diversity ( Unwunifrac )","40-49",0.452727494156859,1595
"AgeGroup","Beta Diversity ( Unwunifrac )","20-29",0.427253889401958,1664
"AgeGroup","Beta Diversity ( Unwunifrac )","14-19",0.407689352659239,1611
"AgeGroup","Beta Diversity ( Unwunifrac )","30-39",0.437681227215948,1573
"AgeGroup","Beta Diversity ( Unwunifrac )","60-69",0.462876787832033,1461
"AgeGroup","Beta Diversity ( Unwunifrac )","50-59",0.456390917405118,1445
"AgeGroup","Beta Diversity ( Wunifrac )","40-49",0.291297574962097,1595
"AgeGroup","Beta Diversity ( Wunifrac )","20-29",0.275323384290021,1664
"AgeGroup","Beta Diversity ( Wunifrac )","14-19",0.263098991069068,1611
"AgeGroup","Beta Diversity ( Wunifrac )","30-39",0.283253983104146,1573
"AgeGroup","Beta Diversity ( Wunifrac )","60-69",0.286248497875239,1461
"AgeGroup","Beta Diversity ( Wunifrac )","50-59",0.282653193701414,1445
"age_group","Beta Diversity ( Braycurtis )","40–49",0.550403250040316,1595
"age_group","Beta Diversity ( Braycurtis )","20–29",0.521657901469772,1664
"age_group","Beta Diversity ( Braycurtis )","14–19",0.492370802981058,1611
"age_group","Beta Diversity ( Braycurtis )","30–39",0.535493551486681,1573
"age_group","Beta Diversity ( Braycurtis )","60–69",0.552741168555971,1461
"age_group","Beta Diversity ( Braycurtis )","50–59",0.540548662021106,1445
"age_group","Beta Diversity ( Unwunifrac )","40–49",0.452727494156859,1595
"age_group","Beta Diversity ( Unwunifrac )","20–29",0.427253889401958,1664
"age_group","Beta Diversity ( Unwunifrac )","14–19",0.407689352659239,1611
"age_group","Beta Diversity ( Unwunifrac )","30–39",0.437681227215948,1573
"age_group","Beta Diversity ( Unwunifrac )","60–69",0.462876787832033,1461
"age_group","Beta Diversity ( Unwunifrac )","50–59",0.456390917405118,1445
"age_group","Beta Diversity ( Wunifrac )","40–49",0.291297574962097,1595
"age_group","Beta Diversity ( Wunifrac )","20–29",0.275323384290021,1664
"age_group","Beta Diversity ( Wunifrac )","14–19",0.263098991069068,1611
"age_group","Beta Diversity ( Wunifrac )","30–39",0.283253983104146,1573
"age_group","Beta Diversity ( Wunifrac )","60–69",0.286248497875239,1461
"age_group","Beta Diversity ( Wunifrac )","50–59",0.282653193701414,1445
"EducationLevel","Beta Diversity ( Braycurtis )","High School",0.543102880936025,1839
"EducationLevel","Beta Diversity ( Braycurtis )","9-11th Grade",0.535213479591537,2039
"EducationLevel","Beta Diversity ( Braycurtis )","< 9th Grade",0.529327939604771,1111
"EducationLevel","Beta Diversity ( Braycurtis )","College/AA",0.54464521876073,2333
"EducationLevel","Beta Diversity ( Braycurtis )","College Graduate",0.520568442835458,1846
"EducationLevel","Beta Diversity ( Unwunifrac )","High School",0.450175255050307,1839
"EducationLevel","Beta Diversity ( Unwunifrac )","9-11th Grade",0.446948276731077,2039
"EducationLevel","Beta Diversity ( Unwunifrac )","< 9th Grade",0.442814095171019,1111
"EducationLevel","Beta Diversity ( Unwunifrac )","College/AA",0.449472441841217,2333
"EducationLevel","Beta Diversity ( Unwunifrac )","College Graduate",0.42972922774833,1846
"EducationLevel","Beta Diversity ( Wunifrac )","High School",0.284773785791165,1839
"EducationLevel","Beta Diversity ( Wunifrac )","9-11th Grade",0.282988603434339,2039
"EducationLevel","Beta Diversity ( Wunifrac )","< 9th Grade",0.281343481071318,1111
"EducationLevel","Beta Diversity ( Wunifrac )","College/AA",0.286628313870068,2333
"EducationLevel","Beta Diversity ( Wunifrac )","College Graduate",0.272681100298049,1846
"Education_Level","Beta Diversity ( Braycurtis )","High School",0.543102880936025,1839
"Education_Level","Beta Diversity ( Braycurtis )","9-11th Grade",0.535213479591537,2039
"Education_Level","Beta Diversity ( Braycurtis )","< 9th Grade",0.529327939604771,1111
"Education_Level","Beta Diversity ( Braycurtis )","College/AA",0.54464521876073,2333
"Education_Level","Beta Diversity ( Braycurtis )","College Graduate",0.520568442835458,1846
"Education_Level","Beta Diversity ( Unwunifrac )","High School",0.450175255050307,1839
"Education_Level","Beta Diversity ( Unwunifrac )","9-11th Grade",0.446948276731077,2039
"Education_Level","Beta Diversity ( Unwunifrac )","< 9th Grade",0.442814095171019,1111
"Education_Level","Beta Diversity ( Unwunifrac )","College/AA",0.449472441841217,2333
"Education_Level","Beta Diversity ( Unwunifrac )","College Graduate",0.42972922774833,1846
"Education_Level","Beta Diversity ( Wunifrac )","High School",0.284773785791165,1839
"Education_Level","Beta Diversity ( Wunifrac )","9-11th Grade",0.282988603434339,2039
"Education_Level","Beta Diversity ( Wunifrac )","< 9th Grade",0.281343481071318,1111
"Education_Level","Beta Diversity ( Wunifrac )","College/AA",0.286628313870068,2333
"Education_Level","Beta Diversity ( Wunifrac )","College Graduate",0.272681100298049,1846
"EducationLevel_Simple","Beta Diversity ( Braycurtis )","High School",0.543102880936025,1839
"EducationLevel_Simple","Beta Diversity ( Braycurtis )","9-11th Grade",0.535213479591537,2039
"EducationLevel_Simple","Beta Diversity ( Braycurtis )","< 9th Grade",0.529327939604771,1111
"EducationLevel_Simple","Beta Diversity ( Braycurtis )","College/AA",0.54464521876073,2333
"EducationLevel_Simple","Beta Diversity ( Braycurtis )","College Graduate",0.520568442835458,1846
"EducationLevel_Simple","Beta Diversity ( Unwunifrac )","High School",0.450175255050307,1839
"EducationLevel_Simple","Beta Diversity ( Unwunifrac )","9-11th Grade",0.446948276731077,2039
"EducationLevel_Simple","Beta Diversity ( Unwunifrac )","< 9th Grade",0.442814095171019,1111
"EducationLevel_Simple","Beta Diversity ( Unwunifrac )","College/AA",0.449472441841217,2333
"EducationLevel_Simple","Beta Diversity ( Unwunifrac )","College Graduate",0.42972922774833,1846
"EducationLevel_Simple","Beta Diversity ( Wunifrac )","High School",0.284773785791165,1839
"EducationLevel_Simple","Beta Diversity ( Wunifrac )","9-11th Grade",0.282988603434339,2039
"EducationLevel_Simple","Beta Diversity ( Wunifrac )","< 9th Grade",0.281343481071318,1111
"EducationLevel_Simple","Beta Diversity ( Wunifrac )","College/AA",0.286628313870068,2333
"EducationLevel_Simple","Beta Diversity ( Wunifrac )","College Graduate",0.272681100298049,1846
"Ethnicity","Beta Diversity ( Braycurtis )","White",0.548169786512756,3345
"Ethnicity","Beta Diversity ( Braycurtis )","Mexican",0.524631674022314,1646
"Ethnicity","Beta Diversity ( Braycurtis )","Black",0.535750076399613,2272
"Ethnicity","Beta Diversity ( Braycurtis )","Other",0.510727888351273,1115
"Ethnicity","Beta Diversity ( Braycurtis )","Other Hispanic",0.515349094036332,971
"Ethnicity","Beta Diversity ( Unwunifrac )","White",0.454047398875808,3345
"Ethnicity","Beta Diversity ( Unwunifrac )","Mexican",0.431512223493118,1646
"Ethnicity","Beta Diversity ( Unwunifrac )","Black",0.446884125110448,2272
"Ethnicity","Beta Diversity ( Unwunifrac )","Other",0.429722105392057,1115
"Ethnicity","Beta Diversity ( Unwunifrac )","Other Hispanic",0.422812234281353,971
"Ethnicity","Beta Diversity ( Wunifrac )","White",0.285308898467545,3345
"Ethnicity","Beta Diversity ( Wunifrac )","Mexican",0.279849501301153,1646
"Ethnicity","Beta Diversity ( Wunifrac )","Black",0.280871583462408,2272
"Ethnicity","Beta Diversity ( Wunifrac )","Other",0.262700825502089,1115
"Ethnicity","Beta Diversity ( Wunifrac )","Other Hispanic",0.275872709613002,971
"BornInUSA","Beta Diversity ( Braycurtis )","US Born",0.540916938901571,6713
"BornInUSA","Beta Diversity ( Braycurtis )","non-US Born",0.518528755652479,2631
"BornInUSA","Beta Diversity ( Unwunifrac )","US Born",0.449926053247382,6713
"BornInUSA","Beta Diversity ( Unwunifrac )","non-US Born",0.427384231784401,2631
"BornInUSA","Beta Diversity ( Wunifrac )","US Born",0.282775040173429,6713
"BornInUSA","Beta Diversity ( Wunifrac )","non-US Born",0.275495203752416,2631
"US_Born","Beta Diversity ( Braycurtis )","US Born",0.540916938901571,6713
"US_Born","Beta Diversity ( Braycurtis )","non-US Born",0.518528755652479,2631
"US_Born","Beta Diversity ( Unwunifrac )","US Born",0.449926053247382,6713
"US_Born","Beta Diversity ( Unwunifrac )","non-US Born",0.427384231784401,2631
"US_Born","Beta Diversity ( Wunifrac )","US Born",0.282775040173429,6713
"US_Born","Beta Diversity ( Wunifrac )","non-US Born",0.275495203752416,2631
"US_Citizen","Beta Diversity ( Braycurtis )","US Born",0.540916938901571,6713
"US_Citizen","Beta Diversity ( Braycurtis )","non-US Born",0.518528755652479,2631
"US_Citizen","Beta Diversity ( Unwunifrac )","US Born",0.449926053247382,6713
"US_Citizen","Beta Diversity ( Unwunifrac )","non-US Born",0.427384231784401,2631
"US_Citizen","Beta Diversity ( Wunifrac )","US Born",0.282775040173429,6713
"US_Citizen","Beta Diversity ( Wunifrac )","non-US Born",0.275495203752416,2631
"PIRcat","Beta Diversity ( Braycurtis )",">4",0.525009086677858,2062
"PIRcat","Beta Diversity ( Braycurtis )","2-4",0.535870454081873,1956
"PIRcat","Beta Diversity ( Braycurtis )","1-2",0.541702405246376,2252
"PIRcat","Beta Diversity ( Braycurtis )","<1",0.541448502255774,2303
"PIRcat","Beta Diversity ( Unwunifrac )",">4",0.435751713037261,2062
"PIRcat","Beta Diversity ( Unwunifrac )","2-4",0.441055476401303,1956
"PIRcat","Beta Diversity ( Unwunifrac )","1-2",0.450275480901942,2252
"PIRcat","Beta Diversity ( Unwunifrac )","<1",0.448765048172216,2303
"PIRcat","Beta Diversity ( Wunifrac )",">4",0.272649253941409,2062
"PIRcat","Beta Diversity ( Wunifrac )","2-4",0.283086000349323,1956
"PIRcat","Beta Diversity ( Wunifrac )","1-2",0.288027023081332,2252
"PIRcat","Beta Diversity ( Wunifrac )","<1",0.28628026782867,2303
"Household_Size_Factor","Beta Diversity ( Braycurtis )","2",0.53980918078938,2156
"Household_Size_Factor","Beta Diversity ( Braycurtis )","3",0.539387266501118,1737
"Household_Size_Factor","Beta Diversity ( Braycurtis )","6",0.527127899776802,646
"Household_Size_Factor","Beta Diversity ( Braycurtis )","4",0.528764593343701,1945
"Household_Size_Factor","Beta Diversity ( Braycurtis )","1",0.551549186640975,848
"Household_Size_Factor","Beta Diversity ( Braycurtis )","7+",0.5203627404689,717
"Household_Size_Factor","Beta Diversity ( Braycurtis )","5",0.530410624859359,1300
"Household_Size_Factor","Beta Diversity ( Unwunifrac )","2",0.452090585785796,2156
"Household_Size_Factor","Beta Diversity ( Unwunifrac )","3",0.442526037754295,1737
"Household_Size_Factor","Beta Diversity ( Unwunifrac )","6",0.430731607155677,646
"Household_Size_Factor","Beta Diversity ( Unwunifrac )","4",0.437776955579503,1945
"Household_Size_Factor","Beta Diversity ( Unwunifrac )","1",0.471739616629194,848
"Household_Size_Factor","Beta Diversity ( Unwunifrac )","7+",0.430413434361438,717
"Household_Size_Factor","Beta Diversity ( Unwunifrac )","5",0.437436906117245,1300
"Household_Size_Factor","Beta Diversity ( Wunifrac )","2",0.280623021447877,2156
"Household_Size_Factor","Beta Diversity ( Wunifrac )","3",0.283995674987809,1737
"Household_Size_Factor","Beta Diversity ( Wunifrac )","6",0.279405264569419,646
"Household_Size_Factor","Beta Diversity ( Wunifrac )","4",0.276613707865541,1945
"Household_Size_Factor","Beta Diversity ( Wunifrac )","1",0.283954127071924,848
"Household_Size_Factor","Beta Diversity ( Wunifrac )","7+",0.279651081362926,717
"Household_Size_Factor","Beta Diversity ( Wunifrac )","5",0.285681838016505,1300
"Marital_Status","Beta Diversity ( Braycurtis )","Married",0.539551813521056,3832
"Marital_Status","Beta Diversity ( Braycurtis )","Living with Partner",0.542408868052849,724
"Marital_Status","Beta Diversity ( Braycurtis )","Never Married",0.53778480561906,1767
"Marital_Status","Beta Diversity ( Braycurtis )","Widowed",0.556660741962591,254
"Marital_Status","Beta Diversity ( Braycurtis )","Divorced",0.550319694212166,856
"Marital_Status","Beta Diversity ( Braycurtis )","Separated",0.540836530657748,300
"Marital_Status","Beta Diversity ( Unwunifrac )","Married",0.444694757343257,3832
"Marital_Status","Beta Diversity ( Unwunifrac )","Living with Partner",0.442592886816736,724
"Marital_Status","Beta Diversity ( Unwunifrac )","Never Married",0.446114796300047,1767
"Marital_Status","Beta Diversity ( Unwunifrac )","Widowed",0.478435428272541,254
"Marital_Status","Beta Diversity ( Unwunifrac )","Divorced",0.4659252472273,856
"Marital_Status","Beta Diversity ( Unwunifrac )","Separated",0.449249087869654,300
"Marital_Status","Beta Diversity ( Wunifrac )","Married",0.283528512311466,3832
"Marital_Status","Beta Diversity ( Wunifrac )","Living with Partner",0.286891663716134,724
"Marital_Status","Beta Diversity ( Wunifrac )","Never Married",0.283206366767356,1767
"Marital_Status","Beta Diversity ( Wunifrac )","Widowed",0.28834755032355,254
"Marital_Status","Beta Diversity ( Wunifrac )","Divorced",0.287111029071908,856
"Marital_Status","Beta Diversity ( Wunifrac )","Separated",0.282148468164147,300
"Interview_Language","Beta Diversity ( Braycurtis )","English",0.538230621283065,8072
"Interview_Language","Beta Diversity ( Braycurtis )","Spanish",0.517682548243213,1277
"Interview_Language","Beta Diversity ( Unwunifrac )","English",0.446874073149421,8072
"Interview_Language","Beta Diversity ( Unwunifrac )","Spanish",0.426342875786234,1277
"Interview_Language","Beta Diversity ( Wunifrac )","English",0.281582724910478,8072
"Interview_Language","Beta Diversity ( Wunifrac )","Spanish",0.277994178003103,1277
"Interview_Proxy","Beta Diversity ( Braycurtis )","No",0.538103544143022,8771
"Interview_Proxy","Beta Diversity ( Braycurtis )","Yes",0.489850289949806,578
"Interview_Proxy","Beta Diversity ( Unwunifrac )","No",0.446590872474636,8771
"Interview_Proxy","Beta Diversity ( Unwunifrac )","Yes",0.404562372382722,578
"Interview_Proxy","Beta Diversity ( Wunifrac )","No",0.283137658803819,8771
"Interview_Proxy","Beta Diversity ( Wunifrac )","Yes",0.261129443118703,578
"Interview_Interpreter","Beta Diversity ( Braycurtis )","No",0.536578878423272,9122
"Interview_Interpreter","Beta Diversity ( Braycurtis )","Yes",0.516268796538147,227
"Interview_Interpreter","Beta Diversity ( Unwunifrac )","No",0.445517095729756,9122
"Interview_Interpreter","Beta Diversity ( Unwunifrac )","Yes",0.431877555310943,227
"Interview_Interpreter","Beta Diversity ( Wunifrac )","No",0.282398998256827,9122
