"OTU","Genus","Phylum","p_value","p_adj_BH","Normal","Elevated","Hypertension.Stage.1","Hypertension.Stage.2","Hypertensive.Crisis","in_top_panel"
"RSV_genus57","Mycobacterium","Actinobacteria",0.473752372432192,0.632643476573157,0.000339896684210526,0.000561147051532034,0.000263205152882206,0.000271477480733945,0,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",0.144661209539457,0.301824005088497,3.73288962194218e-05,6.17890111420613e-06,2.82228671679198e-05,6.17530587155963e-05,0,FALSE
"RSV_genus135","Rothia","Actinobacteria",0.000184193792185292,0.00107340520273498,0.0991512522068201,0.105062428174095,0.109272987672932,0.111873307192661,0.120968687148148,TRUE
"RSV_genus170","Propionibacterium","Actinobacteria",0.772697903987946,0.836375053856016,1.53781805040771e-05,2.78570194986072e-05,1.92803834586466e-05,1.04613724770642e-05,5.97e-06,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",1.25865605113746e-07,1.06356436321115e-06,7.82525908080059e-06,4.48366155988858e-06,4.53285338345865e-06,3.1832128440367e-06,0,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.00544855955680454,0.0214141061651155,0.00584505034395849,0.00646936485793871,0.00596531781829574,0.00649761484587156,0.00745304448148148,TRUE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.340835712238207,0.53472949293275,9.3392304670126e-05,9.43039944289694e-05,0.000100737030075188,9.79487614678899e-05,0.000101260851851852,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.0286053995559233,0.0912134438670007,0.000105073367679763,0.000106609267409471,0.000108624842105263,0.000144023750458716,0.000100987037037037,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.475418470560893,0.632643476573157,1.99808413639733e-06,7.33491643454039e-07,1.48388721804511e-06,5.16653211009174e-07,1.10408148148148e-05,FALSE
"RSV_genus204","Slackia","Actinobacteria",0.00035398676021639,0.00186949257739281,8.04053298739807e-06,7.41445264623955e-06,8.76502380952381e-06,1.37019412844037e-05,6.17240740740741e-06,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.243810912006603,0.429208793011624,0.00168286498888065,0.00176635606128134,0.00105572602756892,0.00248923029357798,0.00019028562962963,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",6.34427207380243e-12,2.14436396094522e-10,8.98918246849519e-05,0.000149493616991643,8.59441779448622e-05,0.000127730152293578,5.32200740740741e-05,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.532070326570164,0.651593370944622,0.000116575393995552,0.000169895096100279,8.92448095238095e-05,6.1160647706422e-05,8.61481481481482e-06,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",3.54376490963725e-09,3.9926417981913e-08,1.95759377316531e-05,2.96701949860724e-05,3.76281115288221e-05,4.2337543119266e-05,7.10351111111111e-05,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.808009528728503,0.842923520710598,7.08484147516679e-05,0.000137746144846797,8.79294649122807e-05,7.4990223853211e-05,6.89785185185185e-06,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",0.192481181836442,0.376683408294504,0.0186087633383987,0.0188336961476323,0.0175868163834587,0.0176652743229358,0.0175384253333333,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.151242760115259,0.307952126017816,0.00102118514640474,0.00115214657938719,0.00106957881704261,0.00108024867889908,0.000824168111111111,FALSE
"RSV_genus256","Alloprevotella","Bacteroidetes",3.84758516191525e-09,4.06401182727298e-08,0.0248412212001483,0.0227316566810585,0.0210827094398496,0.0191965606825688,0.0192900495925926,TRUE
"RSV_genus259","Prevotella","Bacteroidetes",0.0478926629943676,0.134897667434135,0.02562118856894,0.0255230516364902,0.0243603122431077,0.0250151333155963,0.0163159181851852,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.000535714458952534,0.00274350738069631,0.00201925776723499,0.00168849663231198,0.00143411795363408,0.00148210783853211,0.00172958488888889,TRUE
"RSV_genus262","Prevotella 6","Bacteroidetes",1.42969323130138e-05,0.000109826434586333,0.00546418883432172,0.00612774732311978,0.00562857361654135,0.00659659560183486,0.00641852944444444,TRUE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.0104748172160215,0.0376647682873964,0.0760883116960711,0.0837269293412256,0.0809751033095238,0.0804159616587157,0.111095992296296,TRUE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.141934558021523,0.301824005088497,0.000327996159006672,9.07358133704735e-05,5.23122130325815e-05,0.00020350164587156,2.61518518518519e-05,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",0.499939077032008,0.649920800141611,6.78860656041512e-05,0.000189904040389972,0.000124207562656642,0.000138800247706422,2.9962962962963e-06,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.497729008815075,0.649920800141611,3.29877008895478e-05,1.56861880222841e-05,1.86141365914787e-05,1.74848623853211e-05,1.56835555555556e-05,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",2.75018702106913e-14,2.32390803280341e-12,0.00603771842364716,0.00447362245125348,0.00431414419423559,0.00284626817247706,0.00365162437037037,TRUE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.00620897636793816,0.0238481137768534,0.00306956896664196,0.00309384476462395,0.00297064779949875,0.00296569778348624,0.00141502833333333,TRUE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.325763314658405,0.522461324422758,1.23610070422535e-05,4.29825348189415e-06,1.1467171679198e-05,1.19012495412844e-05,5.98475925925926e-05,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.132218104427302,0.29289198180289,0.00116021579095626,0.000480078144846797,0.00166148392481203,0.000995602702752294,0,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",0.506361033795838,0.650573386357298,9.33657412898443e-06,3.45308635097493e-06,1.19376578947368e-05,1.20008587155963e-05,0,FALSE
"RSV_genus475","Gemella","Firmicutes",0.123046508207288,0.2848610943429,0.0498069195648628,0.0471441398245125,0.0466799330075189,0.0466757617247706,0.0402270022962963,FALSE
