"OTU","Genus","Phylum","p_value","p_adj_BH","Negative","Positive","in_top_panel"
"RSV_genus251","Parabacteroides","Bacteroidetes",0.992619411810918,0.992619411810918,7.81483651709402e-05,8.44555357142857e-05,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",0.15545819391111,0.875747825699254,0.0184411786688034,0.0150349132142857,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.240183904170501,0.876567375856359,0.00105305455128205,0.00149160239285714,FALSE
"RSV_genus256","Alloprevotella","Bacteroidetes",0.136290423479411,0.855719028546269,0.023419477792735,0.0169042958214286,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",0.0421843752217619,0.829638045980846,0.0256525649361112,0.0181832908214286,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.559163919819816,0.883351882632134,0.00182644950940171,0.002085122,FALSE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.145828260221878,0.855719028546269,0.00568575753568375,0.00411194442857143,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.467546797619383,0.876567375856359,0.0787993348373932,0.0723892913571429,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.382963463686621,0.876567375856359,0.00021172245042735,0,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",0.295878298774237,0.876567375856359,9.95409376068376e-05,0,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.347807473390248,0.876567375856359,2.69503771367521e-05,3.34410714285714e-05,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",0.557297590325496,0.883351882632134,0.0051514292854701,0.00273675535714286,FALSE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.102317991753281,0.855719028546269,0.00304479200811966,0.00537669982142857,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.737394294512021,0.942327867362017,1.10667685897436e-05,2.20895e-05,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.568714018148489,0.883351882632134,0.00105428975982906,6.81351071428571e-05,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",0.502697062175151,0.883351882632134,9.30105982905983e-06,0,FALSE
"RSV_genus475","Gemella","Firmicutes",0.852421525103475,0.974712482392035,0.0481763407196579,0.0509297997857143,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",0.584268106543636,0.883351882632134,0.000302401381837607,0.000213753821428571,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.783037641787383,0.960615397089736,0.00177736601196582,0.00266063225,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",0.540099361421757,0.883351882632134,3.5894235042735e-06,0,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.316523451483592,0.876567375856359,0.0238078806598291,0.02136757025,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",0.0702157131535348,0.855719028546269,0.00499541002606838,0.00920419514285714,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",0.214314107098112,0.876567375856359,4.95739829059829e-06,3.21785714285714e-06,FALSE
"RSV_genus525","Weissella","Firmicutes",0.240947403974557,0.876567375856359,7.73177098290598e-05,1.05382142857143e-05,FALSE
"RSV_genus528","Lactococcus","Firmicutes",0.751370230216227,0.947623648556287,0.000126422423076923,1.21958571428571e-05,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.0441819077741279,0.829638045980846,0.319082304964957,0.369078665071429,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",0.452612984539913,0.876567375856359,6.30090361111111e-05,8.85714285714286e-07,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",0.280302477295137,0.876567375856359,7.19204230769231e-06,2.91882857142857e-05,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",0.739020713094104,0.942327867362017,0.000239358641666667,0.000213126035714286,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",0.718049725735294,0.933464643455883,8.59839262820513e-05,3.93824285714286e-05,FALSE
"RSV_genus561","Anaerococcus","Firmicutes",0.667307041123146,0.912260434687781,5.97186158119658e-05,4.57857142857143e-06,FALSE
