"OTU","Genus","Phylum","p_value","p_adj_BH","College.AA","X..9th.Grade","X9.11th.Grade","High.School","College.Graduate","in_top_panel"
"RSV_genus1082","Zoogloea","Proteobacteria",0.291343497983418,0.369054682169741,1.59167973083197e-05,4.16225989672978e-06,1.61265490013934e-06,6.01246483971045e-06,1.98569002557545e-06,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",1.47604965521988e-18,7.3368350509459e-18,0.000103435640701468,9.43631428571429e-05,0.000102604466326057,0.000122547082730093,6.33297641943734e-05,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",6.31823573976348e-19,3.33681825006259e-18,2.82812618270799e-05,5.68722366609294e-05,3.67018653042266e-05,4.45566065149948e-05,1.41511810741688e-05,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",0.02341409917397,0.0380479111577012,1.43341753670473e-05,6.19030636833046e-06,1.10973167673014e-05,2.39370987590486e-05,1.11007135549872e-05,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",1.47626241591443e-13,5.54418551754531e-13,2.24784225122349e-05,2.54181979345955e-05,2.38638903855086e-05,2.42878557394002e-05,1.55376301790281e-05,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",5.15754403278763e-06,1.11746787377065e-05,0.00482604856158238,0.00425987307487092,0.00455259640408731,0.00497710590175803,0.00461854252122763,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",1.8976804354177e-12,6.54506109358349e-12,6.11833442088091e-06,2.2051256454389e-06,1.62660436600093e-05,1.83158903826267e-05,5.66047570332481e-07,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",1.63039781089439e-20,9.84061535861255e-20,1.09395240619902e-05,1.63442194492255e-05,1.69795452856479e-05,1.68408014477766e-05,5.04203887468031e-06,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",6.86399524771433e-20,4.00005240297835e-19,0.000884080359706361,0.000457863483648881,0.000403578840222944,0.000411839802481903,0.000630862939130434,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.172914064095821,0.251917903725809,0.000331428340538336,0.00144173361531842,0.00085345127868091,0.000399149857807653,0.000270136164705882,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.495283398460865,0.56176439154286,2.12386484502447e-05,1.22109759036145e-05,1.50783845796563e-05,0.000244690215615305,2.22754143222506e-05,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.0469542532676457,0.0728006312131387,5.80860603588907e-05,8.51871643717728e-05,5.8642692057594e-05,0.000118409828335057,3.77993662404092e-05,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",2.37826126252295e-19,1.29653597860122e-18,0.00446522093107667,0.00709368219621343,0.00559962775894101,0.00449580392192348,0.00514221524143222,TRUE
"RSV_genus1229","Aggregatibacter","Proteobacteria",1.20052489549406e-10,3.62301263104456e-10,0.00510151080424143,0.00799874315920828,0.00555685566093823,0.00571421535211996,0.00469908684092072,TRUE
"RSV_genus1233","Haemophilus","Proteobacteria",8.79936711121495e-13,3.09811050374027e-12,0.0538731030725937,0.058722009767642,0.0560157163251278,0.0538402952616339,0.0613807650751919,TRUE
"RSV_genus1234","Mannheimia","Proteobacteria",3.37439638323036e-13,1.21334678460837e-12,0.00110558601305057,0.00160007653270224,0.00146810422526707,0.00095588273991727,0.00172514777544757,FALSE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.232978024536414,0.3131687503903,0.000434895366639478,0.00079847889070568,0.00074791564700418,0.000587516770941055,0.000133777392838875,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",1.26966520813544e-26,1.26219658926406e-25,0.000234520709216966,0.000530278702237522,0.000448474320483047,0.000256209914684591,0.000103228296163683,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.425860326640982,0.499794411127264,0.000157561062805873,7.15590447504303e-06,7.98938086391082e-06,1.39575837642192e-05,7.37090127877238e-06,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.0385199019965626,0.060839845209524,0.000678326096247961,0.00117260319535284,0.000395006168601951,0.00022066706049638,0.000432841231202046,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.230068126201252,0.3131687503903,1.74608079119087e-05,2.9295834767642e-06,7.23837477937761e-05,1.55160941054809e-05,1.20587672634271e-05,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",0.681486111599706,0.706571489940799,0.000105008993066884,0.000917818751290877,0.00017089973153739,0.000319302457600827,0.000176760201534527,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.010913841576637,0.0182617745193234,5.17021941272431e-06,3.38789845094664e-06,5.54330469112866e-06,1.11121215098242e-05,2.62201294117647e-05,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.395723894008776,0.475931122298079,4.21880354812398e-05,3.48885843373494e-05,3.93434830469112e-05,4.20425180972079e-05,4.4814389258312e-05,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",5.47257986807343e-35,1.32123713957773e-33,0.00429600387724307,0.00407480608950087,0.00442450631816071,0.00568693152585315,0.00265892039335038,TRUE
"RSV_genus1309","Fretibacterium","Synergistetes",5.3897195483769e-34,1.01206955963966e-32,0.000569511387846656,0.000408833795180723,0.000570373195076637,0.000721082100827301,0.000351031599488491,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",3.07422314062072e-09,8.11787048070159e-09,1.39380065252855e-05,1.13994569707401e-05,1.49296163492801e-05,2.34362425025853e-05,6.0796168797954e-06,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",1.77870715095779e-24,1.67000838062148e-23,0.000173387705138663,0.000203674075731497,0.000217321314444961,0.000412388400723888,5.93165851662404e-05,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",9.28995671095813e-33,1.42727516741084e-31,0.000612692247145188,0.000572968489672978,0.000649455508592661,0.00077414344984488,0.000363471350895141,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.534428033971392,0.582698953168808,5.22732381729201e-06,1.8855421686747e-07,7.42780724570367e-06,2.88662978283351e-06,1.29174833759591e-06,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.52577565796715,0.581572169396491,8.43940897226753e-05,5.8888082616179e-05,0.000163488408267534,0.000213958722337125,3.16350240409207e-05,FALSE
