"OTU","Genus","Phylum","p_value","p_adj_BH","X4","X1","X2","X3","X5","X6","X7.","in_top_panel"
"RSV_genus895","Paracocccus","Proteobacteria",0.621496827992199,0.682032233316115,4.19096526418787e-06,3.56594800443459e-05,2.7804072815534e-05,7.26239258451472e-06,0.000643395898761835,5.03717372262774e-06,1.41283512786003e-05,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",0.957098710230987,0.962795726363314,1.13948047945205e-05,3.58231596452328e-06,8.30997175639894e-06,4.22906324972737e-06,4.00143481427531e-06,3.58063065693431e-06,3.53890444145357e-06,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",0.290136922096932,0.380101859181252,1.16229765166341e-05,1.21041042128603e-05,2.30295966460724e-05,1.45740436205016e-05,3.30273765477057e-05,1.67949416058394e-05,1.77392220726783e-05,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",0.965594591648943,0.965594591648943,1.81852005870842e-06,3.71865299334812e-06,2.02795414827891e-05,4.05628080697928e-06,6.69684122359796e-06,7.29008277372263e-05,5.10076985195155e-06,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",0.0673982618707277,0.122476411356484,4.19067045009785e-05,0.000151699101995565,7.96775609002648e-05,0.000124758481461287,0.000119603297159505,7.92322700729927e-05,4.22055047106326e-06,FALSE
"RSV_genus990","Sutterella","Proteobacteria",0.249804012330194,0.340458694224216,3.75370499021526e-06,5.88121618625277e-06,8.00146028243601e-06,6.05152508178844e-06,4.30445957756737e-06,1.65196729927007e-05,9.74316419919246e-06,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",0.0206244586685798,0.0455432883318925,1.28660342465753e-05,5.49182039911308e-06,6.18987290379523e-06,0.000153657820065431,2.37863335761107e-05,0.000156359271532847,0.000410193425302826,FALSE
"RSV_genus993","Lautropia","Proteobacteria",4.53469633176152e-36,1.09480525723957e-34,0.00154076532436399,0.00101542570066519,0.00115360811032657,0.00150422876881134,0.00145025768608886,0.00166921329635036,0.00143776208613728,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",0.10013612690071,0.165423347357179,0.000134861019080235,0.000133321640798226,0.000328212932038835,0.000130390326608506,0.000785353847778587,7.01963386861314e-05,7.64209851951547e-05,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",0.273154381820841,0.363488901793087,3.13436859099804e-05,2.68318093126386e-05,3.15383932038835e-05,3.40519651035987e-05,3.24187363437728e-05,3.46971708029197e-05,3.12209919246299e-05,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",0.0462462887808145,0.0878159865613219,0.000304585769569472,0.000621681951219512,0.000264260699029126,0.000306355603053435,0.000258345195193008,0.000508899494890511,0.00051200532705249,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",0.0718929326158721,0.126561516792525,0.00010860963258317,0.000202452433481153,0.000138843821712268,3.91236057797165e-05,0.000305708329206118,0.000432816902189781,1.204666756393e-05,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",0.320046514887541,0.409756522848442,3.28439481409002e-06,3.06002328159645e-06,5.94522550750221e-06,2.26806106870229e-06,2.46046758922068e-06,2.50460437956204e-06,1.56007523553163e-05,FALSE
"RSV_genus1040","Massilia","Proteobacteria",0.0304955054576128,0.060632240262783,2.32736257338552e-05,1.4222009977827e-05,7.93866725507502e-07,3.65428146128681e-05,2.88212527312454e-06,1.74470919708029e-05,7.08078061911171e-07,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",0.000932842355718896,0.00246328684557021,7.39441257338552e-05,5.77621585365854e-05,8.05347113857017e-05,7.1212991821156e-05,8.58141638747269e-05,7.79125605839416e-05,6.19655154777927e-05,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",0.0502769102925991,0.0933714048291127,8.16988992172211e-06,8.42729933481153e-06,1.7275387466902e-05,3.78753653217012e-06,1.07783554260743e-05,1.69992554744526e-06,1.15887442799462e-05,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.000389396240745709,0.00106141878525846,0.000215316146771037,0.000286622595343681,0.000175302880406002,0.000135413816793893,0.000345280265112892,0.000273746944525547,0.000176287663526245,FALSE
"RSV_genus1061","Kingella","Proteobacteria",0.341338245671807,0.43346420181255,0.000547930749021527,0.000645326281596452,0.000607678710944395,0.00063652279825518,0.00052354938455936,0.000497386423357664,0.000453269707940781,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",9.53474675174282e-16,8.05686100522268e-15,0.0261041142098827,0.0225605769490022,0.0266631604770521,0.0260181403342421,0.0257960221391114,0.0290684070467153,0.0303742320995962,TRUE
"RSV_genus1064","Simonsiella","Proteobacteria",7.90490042875225e-12,4.17477553893478e-11,4.52878449119374e-05,3.42086064301552e-05,3.61190229479259e-05,5.19462453653217e-05,5.77305863073562e-05,6.38037897810219e-05,7.5872734858681e-05,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",0.838295575624449,0.856554280219045,9.37397431506849e-05,0.000115546626385809,4.7606147396293e-05,2.53688582333697e-05,0.000114255789512017,4.5968493430657e-05,0.000214123901749664,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",1.34302198680304e-06,4.63205542387169e-06,1.55135322896282e-06,8.44923503325942e-07,2.80773698146514e-06,2.34222464558342e-06,1.33635251274581e-06,4.97375912408759e-06,3.29078061911171e-06,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",0.833894274517702,0.856554280219045,3.05208121330724e-06,2.93190798226164e-05,5.24380317740512e-06,2.66644492911668e-06,6.97999344501093e-06,2.26493868613139e-06,3.03460834454913e-06,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",1.73571375718756e-07,6.37686141227602e-07,9.31825215264187e-05,8.55621186252772e-05,9.71961738746691e-05,9.26019934569247e-05,9.86033423160961e-05,8.16630861313868e-05,0.000134631803499327,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",5.13845527618095e-08,2.01953242249903e-07,2.70019921722113e-05,4.05732150776053e-05,3.69775759046778e-05,2.48757699018539e-05,2.96329868900219e-05,3.48106642335766e-05,6.09611561238224e-05,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",0.0264405690633957,0.0544933679477302,8.17921281800392e-06,1.66070532150776e-05,1.74893142100618e-05,7.37733696837514e-06,2.61207567370721e-05,1.28973868613139e-05,6.38088425302827e-06,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.0233281313156833,0.0499044834474743,2.11729021526419e-05,2.63523558758315e-05,2.2237094439541e-05,1.96192955288986e-05,2.0239780772032e-05,2.42710131386861e-05,2.25384387617766e-05,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.100820146614139,0.165423347357179,0.00467256352054794,0.00483060116629712,0.00474675582215358,0.00458075735496183,0.00449498304442826,0.00468242828467153,0.0047839953512786,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",0.0948723954074115,0.160334348238525,1.73160792563601e-05,1.80358880266075e-05,3.56120917917034e-06,6.82163304252999e-06,3.37185579024035e-06,5.05469197080292e-06,1.19725787348587e-05,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",3.12351202807513e-15,2.29510231628129e-14,1.22028463796477e-05,1.13552527716186e-05,9.24297352162401e-06,1.23854820065431e-05,1.08439373634377e-05,2.15578627737226e-05,2.45534845222073e-05,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",3.02202763731094e-07,1.06400556396989e-06,0.000479302833659491,0.000438594823725056,0.000475202952338922,0.000511136763358779,0.00118851342898762,0.000495392413138686,0.000459865246298789,TRUE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.587570055323597,0.666390246244986,0.00093651745890411,0.000624112494456763,0.000306760843777582,0.00037489222519084,0.00094364374217043,0.000520689297810219,0.000270872135935397,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.0166658961386963,0.0391185617699955,2.62478214285714e-05,0.000540018740576497,1.20087639011474e-05,1.80784918211559e-05,8.41541005098325e-06,8.87311532846715e-06,7.92032974427994e-06,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.731841306764094,0.77786906190649,5.93022519569471e-05,3.149827827051e-05,7.03410653133275e-05,4.55068178844057e-05,0.000136697111434814,8.60719503649635e-05,5.30162180349933e-05,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",2.58463661549745e-47,2.18401794009535e-45,0.0053254750851272,0.00409507268070954,0.00398050311253309,0.0049018056161396,0.00621007314930808,0.00720831077080292,0.00661730691251682,TRUE
"RSV_genus1229","Aggregatibacter","Proteobacteria",4.05534392019517e-36,1.09480525723957e-34,0.00532885593444226,0.0040945368059867,0.00489578340291263,0.00532467174263906,0.00601341116970138,0.00646447839270073,0.00927261191520862,TRUE
"RSV_genus1233","Haemophilus","Proteobacteria",1.09123586514173e-12,6.58638790031973e-12,0.05725768506409,0.0509526561718404,0.0532970685454546,0.0552692765201745,0.0600609813379462,0.06326426649927,0.0612381858546433,TRUE
"RSV_genus1234","Mannheimia","Proteobacteria",5.25333781138966e-15,3.69922537552022e-14,0.00144731900880626,0.00107870396895787,0.00113823401676964,0.00117278282933479,0.00151578223015295,0.00163530534160584,0.00179617029205922,TRUE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.166304967066539,0.242289133053837,0.000304399595890411,0.00104418087915743,0.000268040656663725,0.000259215419847328,0.000733448455207574,0.00214238240291971,0.000128600137281292,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",1.08021685013979e-26,1.5213053972802e-25,0.000441051937866927,0.000212703603104213,0.00015590189011474,0.000206740437295529,0.000315051826656956,0.000348818443795621,0.000577111413189771,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.519512489802169,0.611837110881875,1.31381873776908e-05,4.47718569844789e-05,0.000152482749779347,8.57760632497274e-06,6.98791988346686e-06,1.41083810218978e-05,8.04773620457604e-06,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.150484018528653,0.225060169303914,0.000706157258317025,0.000712080200665189,0.000304135110326567,0.000231839731188659,0.000393368630735615,0.0015549633839416,0.000480884845222072,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.0826987040021964,0.144070589823296,1.95753184931507e-05,0.000105126248337029,1.80198945278023e-05,1.28212453653217e-05,8.63236999271668e-06,1.45953576642336e-06,5.87088882907133e-05,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",0.163942608821345,0.240924355572237,0.000314395153620352,0.000351938363636364,0.00011848407678729,0.000458600801526717,0.000104331785142025,0.000120559341605839,0.000497048924629879,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.217416361811707,0.301175124149004,8.60081017612525e-06,1.89533758314856e-05,1.48717515445719e-05,4.62034460196292e-06,1.41193401310998e-05,3.78524671532847e-06,8.74627631224765e-05,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.173391181230015,0.248331437524343,4.32718018590998e-05,3.60937572062084e-05,4.37966240070609e-05,4.72345179934569e-05,3.49859533867444e-05,3.41474e-05,3.83915168236878e-05,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",7.69261650629273e-14,5.00020072909028e-13,0.00385968352592955,0.00393016882594235,0.00368875156531333,0.00459778951581243,0.004373840201748,0.00437800498540146,0.00570168098654105,TRUE
"RSV_genus1309","Fretibacterium","Synergistetes",3.05605283262316e-06,1.03294585742663e-05,0.000487473470156556,0.000508382780487805,0.000498824223742277,0.000561495992911669,0.000512444397669337,0.000551369274452555,0.000701709084791386,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",0.0204081499567711,0.0455432883318925,6.72642514677104e-06,1.46929955654102e-05,2.06365189761695e-05,9.41798309705562e-06,1.58334479242535e-05,1.41490481751825e-05,1.92876433378196e-05,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",6.50752234386641e-12,3.54764927778523e-11,0.000215312035714286,0.000186263962305987,0.000175754783759929,0.00016371836695747,0.000235396049526584,0.000184594116788321,0.000397536876177658,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",4.72117772317209e-06,1.56446869650212e-05,0.000579300384050881,0.000576136883592018,0.000521918756840247,0.000636476359869138,0.000589188014566643,0.000613781573722628,0.000736928846567967,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.415643131341367,0.512727658370008,1.89636839530333e-06,7.85410532150776e-06,8.1897652250662e-06,1.03735387131952e-06,1.08171886380189e-06,7.69343065693431e-08,5.64344818304172e-06,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.615682507676165,0.680067606518117,0.000232646911448141,6.36442827050998e-05,0.000113862155339806,5.6334598691385e-05,8.96362090313183e-05,7.59709737226277e-05,4.75125693135935e-05,FALSE
