"OTU","Genus","Phylum","p_value","p_adj_BH","Male.58.82cm..Female.58.80cm","Male.83.92cm..Female.81.89cm","Male.93.100cm..Female.90.97cm","Male.101.110cm..Female.98.109cm","Male.111.179cm..Female.110.165cm","in_top_panel"
"RSV_genus35","Actinomyces","Actinobacteria",0.0100036146926959,0.0301894800547431,0.0273356904705882,0.0286122883969631,0.0249617252960596,0.024092708041709,0.0257105377437186,TRUE
"RSV_genus38","Mobiluncus","Actinobacteria",2.27224653940171e-05,0.000166960723982126,4.27893760504202e-05,4.52244652928417e-05,4.26326602768903e-05,2.89454313326551e-05,2.25939417085427e-05,FALSE
"RSV_genus43","Aeriscardovia","Actinobacteria",0.978059984278745,0.978059984278745,2.58936334033614e-05,2.29715379609545e-05,1.26586943556975e-05,1.17798413021363e-05,3.24566442211055e-05,FALSE
"RSV_genus44","Alloscardovia","Actinobacteria",6.85417197810909e-10,1.44794383037554e-08,0.000214716328781513,0.000390499467462039,0.000402318633652822,0.000345230929806714,0.000445448259296482,FALSE
"RSV_genus45","Bifidobacterium","Actinobacteria",0.000918243122228605,0.00369483542039605,0.000682729199579832,0.0006246897505423,0.000948071272630459,0.000642183985757884,0.000975097210050252,TRUE
"RSV_genus46","Gardnerella","Actinobacteria",0.506468907138242,0.642566292087425,8.35926344537815e-05,6.54852331887202e-05,0.000123860381256656,7.39999582909461e-05,4.65420251256281e-05,FALSE
"RSV_genus47","Metascardovia","Actinobacteria",0.163195735289958,0.299783470260901,6.91872037815126e-05,4.41352169197397e-05,5.65482481363152e-05,5.44940773143438e-05,2.86981567839196e-05,FALSE
"RSV_genus49","Parascardovia","Actinobacteria",1.39876278815187e-07,1.81839162459743e-06,0.000153859347689076,0.00016644523318872,0.0002035386485623,0.00026007484231943,0.000254602959798995,FALSE
"RSV_genus51","Scardovia","Actinobacteria",0.0322253992870963,0.0850951949924886,0.00143092798109244,0.00143155389804772,0.0012514824515442,0.00148046400915565,0.0017246525798995,FALSE
"RSV_genus52","Corynebacterium","Actinobacteria",7.37479675097492e-08,1.04741932157357e-06,0.0054164947605042,0.00512385829609544,0.00488441866773162,0.00427481838758902,0.00492984959698493,TRUE
"RSV_genus53","Corynebacterium 1","Actinobacteria",0.251725163191756,0.401335401692517,0.00030545756197479,5.76060596529284e-05,0.000609697486687966,0.000451147897253306,0.000127705248241206,FALSE
"RSV_genus57","Mycobacterium","Actinobacteria",0.173670283021961,0.312793870734107,0.000217243988445378,0.000246203176789588,0.00016060529286475,0.00035124778128179,0.000748243665326633,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",0.970519851406127,0.976296755283544,2.88125850840336e-05,2.86891540130152e-05,5.0922381256656e-05,3.92963814852492e-05,9.74675879396985e-06,FALSE
"RSV_genus135","Rothia","Actinobacteria",4.82742206566373e-05,0.000278809632871012,0.0942113499621847,0.0972457092603036,0.108093857922258,0.107467379709054,0.106979521854271,TRUE
"RSV_genus170","Propionibacterium","Actinobacteria",0.489408399450373,0.633697595610572,1.26982279411765e-05,2.53002906724512e-05,1.00686059637913e-05,2.11905574771109e-05,1.73513859296482e-05,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.00048473422484265,0.00210051497431815,1.00815094537815e-05,7.54732971800434e-06,4.39703940362087e-06,4.78998270600204e-06,4.8094783919598e-06,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.219714354613941,0.364036528723099,0.0059456923014706,0.00629505843383947,0.00600791173908413,0.00576586373245168,0.00609824509849246,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.0132069591573877,0.0386229533825109,7.97653224789916e-05,9.82199490238611e-05,9.07048849840255e-05,8.33937517802644e-05,0.000116577009045226,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.00787638686785151,0.0242019887393983,7.58651775210085e-05,0.000111320268980477,0.00012586270713525,0.000111433359104781,0.000134277739698492,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.0455446512476369,0.113191853836039,1.89849579831933e-06,1.72158242950108e-06,8.24858359957402e-07,5.11777212614446e-07,1.20055175879397e-06,FALSE
"RSV_genus204","Slackia","Actinobacteria",0.000712277427740295,0.00293597281190512,6.59393067226891e-06,7.776931670282e-06,8.24163258785942e-06,1.01550406917599e-05,1.06152582914573e-05,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.699702418885079,0.815515233045368,0.00160747420483193,0.000819205211496747,0.00123763220660277,0.00167463461139369,0.00213566688341709,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",8.74564373141815e-19,7.39006895304833e-17,5.01965084033614e-05,0.000139887607375271,0.000114907224707135,0.000115747378433367,0.000104334736683417,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.288696249840815,0.438195605702735,0.000134158308823529,5.69386344902386e-05,0.000143150727369542,0.000132855622583927,0.00012675971959799,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",9.18921992813709e-06,8.62765648808427e-05,1.38864506302521e-05,2.93387299349241e-05,3.58149936102236e-05,3.19078585961343e-05,2.30844542713568e-05,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.755742399403482,0.856341140918747,8.53246165966386e-05,3.39149186550976e-05,6.69780820021299e-05,0.00014004412716175,8.45600733668342e-05,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",0.654810274879344,0.779316453905698,0.0177658428266807,0.0185669948579176,0.01850862885836,0.0179991593601221,0.0190108762020101,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.000375116362276789,0.00171336933039939,0.000864373491596639,0.00107118831887202,0.00115758217252396,0.00107447742828077,0.00109873513366834,TRUE
"RSV_genus256","Alloprevotella","Bacteroidetes",3.97690609125299e-05,0.000248924862748798,0.0259874671670168,0.0239507066106291,0.0233235595580405,0.0214899726337742,0.0219479970844221,TRUE
"RSV_genus259","Prevotella","Bacteroidetes",0.509490432779379,0.642566292087425,0.0250081037794118,0.0248799461312365,0.0269970930756123,0.0254559166775178,0.0253920717005025,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.00711580281919415,0.0226900127630908,0.00168456058508404,0.0015985784143167,0.0027311066943557,0.00158125848626653,0.00155511787236181,TRUE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.0319112835965428,0.0850951949924886,0.00503055740861345,0.00633558609002168,0.00578976144621938,0.00587171005391659,0.00559900449648241,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.00764719294136481,0.0239328816127899,0.075028471612395,0.0755812189392625,0.0797224268998935,0.0815829461322482,0.0825423822592964,TRUE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.0138804014750048,0.0397591160894205,0.000238164931722689,0.000218803313449024,0.000133465888178914,0.000165407864699898,0.000397708670351759,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",0.722838004353854,0.825402856322981,0.000109951865546219,1.60214555314534e-05,8.00681437699681e-05,0.000196582166836216,7.13497577889447e-05,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.40723355894584,0.593297167774543,2.84675241596639e-05,2.39738590021692e-05,2.07266687965921e-05,2.25784130213632e-05,3.74038824120603e-05,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",2.54047771981667e-12,7.15567891081695e-11,0.00659354226365546,0.00691500088720173,0.00508567556762513,0.00372224279145473,0.00382125529346734,TRUE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.00706959734272382,0.0226900127630908,0.00314536932878151,0.00306594475162689,0.00323541770500532,0.00276911039165819,0.00304187329246231,TRUE
