"OTU","Genus","Phylum","p_value","p_adj_BH","control","Heart.attack","in_top_panel"
"RSV_genus1229","Aggregatibacter","Proteobacteria",2.08441400156818e-06,3.91406629183357e-05,0.00551861014181818,0.00366142739316239,TRUE
"RSV_genus1233","Haemophilus","Proteobacteria",0.00015366319801852,0.000961817795004812,0.0555108643807273,0.0424819027692308,TRUE
"RSV_genus1234","Mannheimia","Proteobacteria",1.76029856450509e-05,0.000212493183858115,0.00132115482945455,0.000613194777777778,TRUE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.0680138501351495,0.162764686613401,0.000596372760727273,0.00124887609401709,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",0.362450850878271,0.55183958376962,0.000362360277090909,0.000988336521367522,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.832401511595825,0.896185279266086,2.19492832727273e-05,1.05861709401709e-05,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.448408555051443,0.630857897859863,0.000832889365090909,0.000307171897435898,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.557046779734267,0.697340042778452,2.59915752727273e-05,0.000693879418803419,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",0.838333145346183,0.896185279266086,0.000299240845818182,0.000143701435897436,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.538815557161442,0.684660369626193,1.93310607272727e-05,2.83690598290598e-05,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",8.63756222632582e-05,0.000583899206499625,3.56427647272728e-05,1.14024017094017e-05,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",0.0077641142774785,0.0285246807150841,0.00512502302581818,0.00363404827350427,TRUE
"RSV_genus1309","Fretibacterium","Synergistetes",0.0264296688670631,0.0783616497988361,0.000649293977454547,0.000442248418803419,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",0.488317621268234,0.654457768705624,1.68612767272727e-05,1.91032564102564e-05,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",0.119757578353012,0.252987884270738,0.000340735167272727,0.000136504547008547,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",0.125048673723195,0.260904022953333,0.000790758004363636,0.000710423863247863,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.137352861130564,0.283080896720309,9.28237527272727e-06,0,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.000129335612961894,0.000840681484252314,0.000194986858909091,0.000293514068376068,FALSE
