"OTU","Genus","Phylum","p_value","p_adj_BH","X30.39","X14.19","X20.29","X40.49","X50.59","X60.69","in_top_panel"
"RSV_genus132","Micrococcus","Actinobacteria",0.362878410395523,0.43187641800594,6.71672537313433e-06,8.58772662721893e-06,9.13497935779816e-06,2.47350017921147e-05,3.8206731147541e-05,3.38626224821313e-05,FALSE
"RSV_genus135","Rothia","Actinobacteria",4.09454729256133e-52,2.66145574016487e-51,0.108407441052537,0.0920994814786982,0.0951136229048163,0.114699213401434,0.120770246808525,0.13132549625536,TRUE
"RSV_genus170","Propionibacterium","Actinobacteria",0.018656412044078,0.0284048075265693,7.89613074626866e-06,6.32683313609467e-06,1.2276067087156e-05,1.38759259259259e-05,2.15837547540984e-05,7.7007420402859e-06,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",1.32997955013158e-15,3.35472453689907e-15,6.66981074626866e-06,1.06635810650887e-05,7.80951318807339e-06,4.85205017921147e-06,5.20120131147541e-06,5.80142884990253e-06,FALSE
"RSV_genus193","Atopobium","Actinobacteria",2.03295950336854e-09,4.29462695086604e-09,0.00657539837014925,0.00555731465976331,0.00644178238761468,0.00636532612724014,0.00622390911737705,0.0070686638245614,TRUE
"RSV_genus196","Cryptobacterium","Actinobacteria",7.53430808447082e-10,1.65363385230593e-09,9.65133808955224e-05,5.92819165680473e-05,8.99981439220183e-05,9.70385358422939e-05,0.000101103457704918,0.000129280999350227,FALSE
"RSV_genus201","Olsenella","Actinobacteria",1.46984697911374e-28,4.96808278940443e-28,0.000166770156417911,4.12123982248521e-05,0.000122430355504587,0.000134478567502987,0.000123372790819672,0.000102518702404158,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.00141962451513295,0.00235212297115166,1.71104597014925e-06,2.65799408284024e-07,9.78037844036697e-07,3.25869115890084e-06,4.60574426229508e-07,4.32879142300195e-07,FALSE
"RSV_genus204","Slackia","Actinobacteria",1.54409877294821e-21,4.49918435565945e-21,1.21890298507463e-05,3.50597633136095e-06,1.1696438646789e-05,1.79502538829152e-05,1.21286668852459e-05,1.27069122807017e-05,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.00685022292486971,0.0110912716814744,0.00060941255402985,0.00205484530828402,0.000990242405389908,0.00157994574551971,0.00236442931213115,0.00125322308966862,TRUE
"RSV_genus233","Phocaeicola","Bacteroidetes",1.00656812637147e-108,2.83516688927964e-107,0.000120440929552239,1.95306130177515e-05,8.20216989678899e-05,0.000139008108124253,0.000108453051803279,9.73536465237166e-05,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.398555737305385,0.465940944096509,0.000123538104477612,0.000138893585798817,0.000117202975917431,7.40996039426523e-05,0.000120955035409836,1.66285841455491e-05,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",4.71246347007364e-28,1.56158103224009e-27,2.38818376119403e-05,3.11476686390533e-06,1.43794415137615e-05,3.85720931899642e-05,3.69046196721312e-05,2.53283645224171e-05,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.00453803090947339,0.00744589537573789,2.34131629850746e-05,0.000101707343786982,3.3074693233945e-05,6.10751296296296e-05,2.34844236065574e-05,3.1441122157245e-05,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",8.99225450163591e-15,2.2348397217301e-14,0.017477677280597,0.0168147529721894,0.0175814591238532,0.0174151273261649,0.0173381219396721,0.0148255831832359,TRUE
"RSV_genus255","Tannerella","Bacteroidetes",1.90509901896645e-35,7.15470520456288e-35,0.00116069852477612,0.000591606718934911,0.000948023498279818,0.00116110839725209,0.00112242488327869,0.000908650724496426,FALSE
"RSV_genus256","Alloprevotella","Bacteroidetes",7.16085351851782e-104,1.34464916069946e-102,0.02175640612,0.0272246883289941,0.0274870573652523,0.0205949830358423,0.0173699619554098,0.0156655920903184,TRUE
"RSV_genus259","Prevotella","Bacteroidetes",2.439485513327e-26,7.63468614356044e-26,0.0252904031629851,0.0224912954213018,0.0269184394266055,0.0247803176003584,0.0244906665114754,0.0209123427037037,TRUE
"RSV_genus261","Prevotella 2","Bacteroidetes",1.22020704804787e-44,6.2489391248512e-44,0.00220397011701493,0.00174526162071006,0.00194110971674312,0.0016007121953405,0.00213691718557377,0.00129327594152047,FALSE
"RSV_genus262","Prevotella 6","Bacteroidetes",8.0848080677929e-39,3.69279071204594e-38,0.0051372178041791,0.00496839180710059,0.00456181057970184,0.00579862186499403,0.00649117865311476,0.007640014014295,TRUE
"RSV_genus263","Prevotella 7","Bacteroidetes",1.34372102719755e-09,2.91139555892802e-09,0.0776503835355224,0.0718782000840237,0.0762817445647937,0.077384677739546,0.0802793933540984,0.0838862241617935,TRUE
