"OTU","Genus","Phylum","p_value","p_adj_BH","Never.smoked","X1","X2","X3","X4","X5","in_top_panel"
"RSV_genus1054","Alysiella","Proteobacteria",2.02147723983423e-10,7.7643103075451e-10,9.96308087843834e-05,0.0001405813125,6.706738e-05,0.0001527,3.19233888888889e-05,3.2905500665779e-05,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",0.0880629375403427,0.132880682538553,9.82017169476486e-06,0,0,1.30848615384615e-05,2.90337777777778e-06,2.60539946737683e-06,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.0547065670346141,0.0872208474419791,0.000351371988021296,0.0001485625,0.0001610905,0.000147763107692308,0.0002007886,0.000178610335552596,FALSE
"RSV_genus1061","Kingella","Proteobacteria",0.00169346043492881,0.00366916427567909,0.000618077358473825,0.0007655101875,0.0006280553,0.000658782492307692,0.000670719244444444,0.000453123276964048,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",5.30546189113455e-122,8.96623059601739e-120,0.0312704445838509,0.0287828725208333,0.0245738108,0.0137658200615385,0.0154652873333333,0.00906962417976032,TRUE
"RSV_genus1064","Simonsiella","Proteobacteria",4.91081866913661e-06,1.36053828702309e-05,7.8297190771961e-05,8.47408333333333e-06,5.449462e-05,3.41462923076923e-05,1.21693111111111e-05,1.96513435419441e-05,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",0.152553647949325,0.214846387528633,0.000151758218722271,5.58733541666667e-05,4.35486e-05,5.91552307692308e-06,6.65123555555556e-05,0.000175600934753662,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",0.00304541513547328,0.00643343947368729,2.5290536823425e-06,0,1.556038e-05,1.10769230769231e-06,4.10122222222222e-06,5.41143808255659e-07,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",0.165804513730709,0.22968002311877,1.75110013309672e-05,6.76883333333333e-06,1.78649e-05,4.222e-06,9.47777777777778e-07,4.1842516644474e-06,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",1.66593114878602e-08,5.86546591968412e-08,9.45990723158829e-05,3.58942916666667e-05,0.00011204,0.000305676769230769,0.000139605877777778,0.000218513644474035,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",0.579454953566739,0.648529053991913,4.18806601597161e-05,2.04887916666667e-05,6.268626e-05,9.51101538461539e-05,6.54272222222222e-06,3.97340492676431e-05,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",0.00724397476042173,0.0140716291323135,1.57731983141083e-05,7.77083333333333e-07,0,5.78498461538462e-06,7.01444555555556e-05,1.86015099866844e-05,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.0105921951205449,0.0196712195095835,2.82045022182786e-05,2.68231458333333e-05,1.31675e-05,1.77460461538462e-05,1.50058555555556e-05,2.81248708388815e-05,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.901303350632719,0.912097402736105,0.00507663204880214,0.004269832875,0.00522591858,0.00499464818461539,0.00492242094444445,0.00568581489480692,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",5.364848026479e-09,1.92906237547862e-08,6.71947204968944e-06,4.9594375e-06,3.93054e-06,3.11305230769231e-05,1.60776666666667e-06,4.36543848202397e-05,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",0.389988270964824,0.454538053745208,1.94907076308784e-05,8.71675e-06,3.778376e-05,2.95776615384615e-05,8.42107777777778e-06,2.02983675099867e-05,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",1.63049191474064e-62,4.59255222651947e-61,0.000591043385093168,0.000437066166666667,0.00038910122,0.000321398046153846,0.000296788266666667,0.000208205296937417,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.795163136587714,0.832756485935386,0.00108434409804792,0.000187265666666667,0.00283303808,0.00115775973846154,0.0001208496,0.000811314075898802,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.798101635356447,0.832756485935386,2.23670887311446e-05,2.49923958333333e-05,9.26582e-06,0.000363640138461538,1.80707777777778e-05,9.10915046604527e-06,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.0517544495105142,0.0843104613259128,0.00015420143877551,3.56897916666667e-05,0.00024410032,0.000247170769230769,4.21957e-05,0.000107556524633822,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",4.14464268874538e-51,8.75555767997462e-50,0.00560345318145518,0.00804591041666667,0.00502783476,0.00449529212307692,0.00611906078888889,0.00201330673901465,TRUE
"RSV_genus1229","Aggregatibacter","Proteobacteria",4.32121849052333e-22,3.17515619521062e-21,0.00607785015971606,0.00622360125,0.00493485094,0.00451210609230769,0.00409055416666667,0.00312796189480693,TRUE
"RSV_genus1233","Haemophilus","Proteobacteria",1.09984594054988e-63,3.7174792790586e-62,0.0601957088385093,0.0632498498541667,0.04845029992,0.0462386700769231,0.0490141771111111,0.0322100484540612,TRUE
"RSV_genus1234","Mannheimia","Proteobacteria",2.62344516957279e-36,3.41047872044462e-35,0.0016186605931677,0.0015642745,0.00079193042,0.000717679415384615,0.000691416322222222,0.000165496276964048,TRUE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.260454443370461,0.326050377256355,0.000716016859804792,0.000182779854166667,0.00047970004,0.000234070369230769,0.000127603866666667,0.00132505888415446,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",2.6050575628579e-06,7.33757880204974e-06,0.000405378214285714,0.000213385375,0.00148540146,0.000211534907692308,0.000110485311111111,0.000163706199733688,TRUE
"RSV_genus1246","Azomonas","Proteobacteria",0.01869177891544,0.03325169091273,2.9928565661047e-05,3.36193125e-05,0.0066552413,5.81153846153846e-06,1.96276666666667e-06,9.1247430093209e-06,TRUE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.397318566783602,0.459909847852252,0.000651301947204968,0.000625320958333333,0.00169336182,0.00255710458461538,0.000125216677777778,0.000373715868175765,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.859267611024519,0.88009834098875,3.22903859804791e-05,5.1270625e-06,0,4.08898153846154e-05,7.76794444444444e-06,0.000127467541944075,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",0.36805460551759,0.438036819242766,0.00056287643877551,4.54135416666667e-05,0.0012150239,0.000767546615384615,1.12391333333333e-05,0.000133774918774967,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.0523846373535377,0.0843143210737893,1.16296792369122e-05,8.39770833333333e-06,0.00025990904,1.83459538461538e-05,2.92222222222222e-07,4.7019121171771e-06,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.0841724299744114,0.128154420411491,3.4080945430346e-05,5.13999375e-05,4.602522e-05,3.09723538461538e-05,3.43911222222222e-05,2.93514074567244e-05,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",2.91105758538591e-13,1.32964522143303e-12,0.00431603363975154,0.00396876389583333,0.00638422874,0.00700846815384616,0.00510165558888889,0.00708863323035952,TRUE
"RSV_genus1309","Fretibacterium","Synergistetes",8.44000685056769e-19,5.486004452869e-18,0.00050782035581189,0.000311073583333333,0.00068126736,0.00111449835384615,0.0007492804,0.00106681645272969,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",0.0006312961493707,0.00144174390869795,1.35906694764863e-05,2.625e-06,8.22418e-06,9.01658461538462e-06,2.57925666666667e-05,2.93743435419441e-05,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",0.00330903289455231,0.00690403159480668,0.000220649907275954,0.000249452166666667,0.00031199316,0.0009189234,0.000134977633333333,0.000520693790945406,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",4.82448580536063e-21,3.39724208794144e-20,0.000673805106477372,0.000493280875,0.00074408944,0.00119785038461538,0.000783694255555556,0.00124425599067909,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.957022749549147,0.957022749549147,8.54239973380657e-06,1.29583333333333e-06,3.44e-07,6.02329846153846e-05,6.27777777777778e-07,3.30920372836218e-06,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.412377923692117,0.474094347646039,0.000167041949866903,8.8854375e-06,2.950138e-05,7.05181538461538e-05,3.11724444444444e-06,0.000251313203728362,FALSE
