"OTU","Genus","Phylum","p_value","p_adj_BH","Married","Divorced","Living.with.Partner","Never.Married","Separated","Widowed","in_top_panel"
"RSV_genus132","Micrococcus","Actinobacteria",0.214576142291634,0.294824130465741,2.83879277198212e-05,6.19112765957447e-06,1.80368993464052e-05,1.70698389154705e-05,6.87524038461539e-06,4.03563963636364e-05,FALSE
"RSV_genus135","Rothia","Actinobacteria",4.0458641436376e-14,2.44196800098127e-13,0.114758722731247,0.129236039282195,0.10608433620915,0.103607202842637,0.113574983266026,0.132590123752727,TRUE
"RSV_genus170","Propionibacterium","Actinobacteria",0.0928879961912163,0.142709739602869,1.04252876304024e-05,8.46557334826428e-06,2.73493620915033e-05,1.43051499202552e-05,6.53314102564103e-06,1.17450690909091e-05,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.0606172166195846,0.0966444302708471,6.57451539990065e-06,4.36838185890258e-06,5.5306091503268e-06,7.01902658160553e-06,3.10136217948718e-06,3.64724727272727e-06,FALSE
"RSV_genus193","Atopobium","Actinobacteria",6.39842099851174e-06,1.61393007275893e-05,0.00605704313189271,0.00666526472116461,0.00749029055163399,0.00692167316267943,0.00683161506730769,0.00739069412363636,TRUE
"RSV_genus196","Cryptobacterium","Actinobacteria",8.0473175317143e-05,0.000186300912720509,9.19658944361651e-05,0.000127658735722284,0.000122161250980392,9.38572328548645e-05,9.52293782051282e-05,0.000182403258181818,FALSE
"RSV_genus201","Olsenella","Actinobacteria",1.68518659894524e-09,6.78086988623202e-09,0.000105008789369101,0.000148688341545353,0.00021002268496732,0.000137141166400851,0.000172950141025641,0.000130040203636364,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.00136501113511308,0.00277936002209771,1.10441008445107e-06,1.01958902575588e-06,1.9972e-06,8.12079213184476e-07,9.25800961538462e-06,3.44e-07,FALSE
"RSV_genus204","Slackia","Actinobacteria",0.00233678104453569,0.00448768177871058,1.28633594138102e-05,1.45361970884658e-05,2.10776928104575e-05,1.09775369484317e-05,1.48511378205128e-05,9.96599272727273e-06,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.402143300602087,0.49972218971877,0.00148281547292598,0.000678846961926092,0.00165131578431372,0.0015186617533227,0.000318531509615385,0.000478344650909091,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",8.27885473604657e-14,4.82457396686852e-13,8.69575986090411e-05,0.000135295286674132,0.000143917443137255,0.000114640135566188,0.000176158458333333,0.000149089374545454,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.0974739629473076,0.145779643699956,7.54525866865374e-05,3.95766707726764e-05,0.000169390760784314,0.000116983633705476,0.000152549862179487,3.26241963636364e-05,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",1.6037767231866e-10,7.16947120506861e-10,2.40549925484352e-05,3.45541164613662e-05,4.13348039215686e-05,2.19969287612972e-05,5.38602019230769e-05,2.69289054545455e-05,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.840486744379629,0.882250060870542,4.67726902632886e-05,1.9733764837626e-05,2.62746562091503e-05,2.89460010632642e-05,6.99355448717949e-06,2.48029454545455e-06,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",5.99212088111217e-08,2.15461367852757e-07,0.0165473723753105,0.015971221,0.0188863538732026,0.0171377571036683,0.0195242940544872,0.0166212442254546,TRUE
"RSV_genus255","Tannerella","Bacteroidetes",5.5182595597903e-08,2.02736057740122e-07,0.00103788444063587,0.0010754907525196,0.00115291444575163,0.00102058059914939,0.00126331031089744,0.00111553809090909,FALSE
