"14-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","genus","cluster","phylum"
-2.33330252794361,-0.659127976928101,0.772489213928196,0.960732816475325,0.888221810590844,0.813088716550396,0.533587969581545,0.0702489115055927,0.0279460000284039,-0.159845124178087,-0.914039809610509,"RSV_genus600","f","Firmicutes"
0.316987588928693,0.641126924516786,2.27009379787001,0.663950228486611,0.305980800743777,-0.314032150633252,-0.522190660792969,-0.803848092153441,-1.0332511658696,-1.28828042014417,-0.236536850952435,"RSV_genus603","d","Firmicutes"
0.0908035029792161,-0.677768418267971,-0.475072954785987,0.0150066248165037,-0.75461350593881,-1.16451566576846,-0.580619606180636,0.039169237848591,0.494889894917278,0.443554263732468,2.56916662664781,"RSV_genus604","i","Firmicutes"
-1.14791233328466,0.312180916045042,0.381828795529412,1.02252149567485,0.0552994734742107,-1.56589167816164,-1.2161356653225,0.128705019014584,1.58627822495509,-0.422025646079972,0.865151398155527,"RSV_genus627","i","Firmicutes"
-1.47412991875154,0.842727764790451,1.88137124515075,0.154606402464549,1.20894438119303,0.199540948945777,-0.447936419307505,-0.359531651678156,-1.10847380339804,-0.235379425930646,-0.661739523478667,"RSV_genus630","d","Firmicutes"
-1.17718690955691,-0.899584209115536,-0.810923168675082,-0.487065701926194,-0.429177965997953,-0.535627941485132,-0.235616334981096,2.04294964413454,0.751052552686096,0.718079977281853,1.06310005763541,"RSV_genus631","h","Firmicutes"
-1.03321415032541,0.678959973104832,0.952385557847748,1.27484124242601,0.789247232748789,1.02869006747767,-0.511816511096607,-0.0789558271836396,-0.519669133260201,-0.848389177226212,-1.73207927451298,"RSV_genus644","d","Firmicutes"
-1.84554653785284,-0.186135469662071,0.684441750267431,0.796007289804535,0.949199098224266,1.30934768061412,0.581436409975848,0.115833610187053,-0.189150104310097,-1.12378524644591,-1.09164848080233,"RSV_genus646","f","Firmicutes"
0.135194433494908,1.52629168786884,1.21203485312359,0.803745537172949,0.413918127994064,0.219617670017682,-0.149202511097656,-0.344876766496593,-0.822386119245509,-1.40493624667624,-1.58940066615603,"RSV_genus649","d","Firmicutes"
-0.535572481887723,0.826725804367089,1.98651216989513,0.642081092458034,0.060003610184507,0.825033702012616,-0.180544595746876,-0.536342955313974,-0.509602043436204,-1.0852456146927,-1.4930486878399,"RSV_genus650","d","Firmicutes"
0.870717916505477,0.0343628083141966,-0.643823913721722,-0.52795844585202,-0.42222178022369,-0.138285358460331,2.7142401098738,-0.57974598021192,-0.578782327946683,-0.211814653557787,-0.516688374719324,"RSV_genus673","b","Firmicutes"
1.15541778128822,-0.354279556096187,-0.405746940441065,0.698247920712608,-0.574777234486695,0.066143904812938,-0.578064309344902,-1.92494332492535,-0.487490967033202,0.765618862003951,1.63987386350969,"RSV_genus683","i","Firmicutes"
1.98467294256319,-0.44671491303516,1.60280215049878,-0.353917212348006,-0.835173273502299,0.341642132251177,-0.882544678367085,0.0532576143884052,-0.84015571871723,0.267230316943885,-0.891099360675662,"RSV_genus685","a","Firmicutes"
-1.36213271416144,0.409210477561066,0.892555507566734,1.28339369424059,1.01933972357807,0.82219254507,0.348401309698147,-0.303578983081894,-0.552751152609838,-1.40296564084845,-1.15366476701297,"RSV_genus698","d","Firmicutes"
-1.4420712894129,0.138194438412902,1.32092569691511,0.628713850439018,1.46825818005625,1.01846159611619,-0.284787496744435,-0.375717632157122,-0.404160261843446,-0.884553480130006,-1.18326360165156,"RSV_genus703","d","Firmicutes"
-0.989290871107615,1.18183979582649,1.63342621768149,0.737817124542288,0.660411152807881,0.429521569736813,0.0494848351618984,-0.462466501652518,-0.910233693342631,-1.04078730032728,-1.28972232932681,"RSV_genus709","d","Firmicutes"
0.585850351532071,1.41406043104767,0.692251739294002,0.35240087174924,-1.33965856912529,-1.51137914647213,-1.25764456806556,-0.0773345871045163,-0.410664299914103,0.692299860161587,0.859817916897001,"RSV_genus716","i","Firmicutes"
-2.69112252574967,0.304269595406437,0.23287443616579,0.687769407743815,0.632128699417101,0.402075220271969,0.165325539572149,0.941687999229559,0.263297948571679,-0.192451948926818,-0.745854371702019,"RSV_genus726","f","Firmicutes"
-1.71555212987041,0.61909930128485,1.60107276286588,0.961007658472898,0.413261621032176,0.637596796434752,0.232810211961145,-0.0986498640995726,-1.01122397003332,-0.520584799583796,-1.11883758846459,"RSV_genus729","d","Firmicutes"
-1.35148658395737,-0.727311843232522,-0.811866452897145,-0.342539296003385,-0.679653396742556,-0.273100504102782,0.00335930695204058,0.292474940241326,0.741950026039231,0.965816115740508,2.18235768796266,"RSV_genus731","h","Firmicutes"
-2.20525839399363,0.0313127871899261,0.314699607919808,0.978748021635046,1.10995260259031,1.21857451820969,-0.0810054804111546,0.428914994369757,-0.444939524769143,-0.849930478605028,-0.501068654135581,"RSV_genus735","f","Firmicutes"
-0.836096777482929,-0.0356002563056877,0.0255649134462026,1.06483994227752,1.08611979952902,1.53667626136215,-1.00958940653396,0.567586423697793,-0.280682860744897,-1.75194207068175,-0.366875968563446,"RSV_genus736","f","Firmicutes"
-1.87433872211827,0.804756755778547,1.05027005476051,0.678856343018072,0.956040404706056,1.09608319095842,-0.00957977070414063,-0.198445605631249,-0.808689951113251,-0.969975298835471,-0.724977400819216,"RSV_genus737","d","Firmicutes"
0.506881326188807,0.23908049606539,-0.638406120840939,-0.401252529613038,-1.30554272532117,-1.53798675973816,-0.8523112421103,0.546454400843031,0.949486287743859,1.32398990276921,1.16960696401334,"RSV_genus740","i","Firmicutes"
-1.19556261326819,0.823699143744396,1.42909846085678,0.634365197270973,0.511663302818754,0.78848511160563,0.324588248430004,-0.0902926701495116,-0.266968220049839,-1.4565985247248,-1.50247743653423,"RSV_genus742","d","Fusobacteria"
-1.01319210387685,-1.14611376800886,-0.761438247721518,-0.0176272555550541,-0.60468565512731,-0.62612656697295,-0.105139456822502,0.0108733261515493,1.47114711777995,1.04389888371209,1.74840372644144,"RSV_genus746","h","Fusobacteria"
1.77250873501058,1.70520215762191,0.851144861669597,-0.152597143778838,-0.0577890590295696,-0.310079745108674,-0.547615473833151,-0.771290161089671,-0.726500486665365,-0.629851240431616,-1.13313244436521,"RSV_genus750","c","Fusobacteria"
2.26491880479599,1.21100100218591,0.506555072226754,-0.271301438501498,0.276272707518398,-0.562136958968896,-0.433380510035369,-0.405958251691928,-0.661069427299285,-0.823100558515156,-1.10180044171492,"RSV_genus993","c","Proteobacteria"
-0.572216371936872,-0.564873776951074,-0.662713512491728,0.22787247760596,2.23864640644847,-0.114845430704672,-0.674350235405406,-0.339513643285452,1.6023118035135,-0.411949107132403,-0.728368609660317,"RSV_genus998","g","Proteobacteria"
1.42167221495444,1.59288021595421,0.1888637753668,0.555706312726287,0.0430034165891775,-0.89198924972019,0.539471880469971,-0.738545418287921,-1.61894526617536,-0.896618372577711,-0.195499509299705,"RSV_genus1007","c","Proteobacteria"
-0.904272132989695,-0.0943891260545409,-0.825533822220452,0.741717514447981,-0.420320269858191,-0.428940164176132,1.21737312430071,0.925069119664498,-0.35751323508793,-1.52420786196534,1.6710168539391,"RSV_genus1017","h","Proteobacteria"
-0.49075843817189,-0.585691010217302,1.00034873259493,1.72263628260198,1.14564051532627,0.430613467335124,-0.146101364983893,-0.0915991617368235,-1.64506950347506,-0.272383769663842,-1.0676357496095,"RSV_genus1054","d","Proteobacteria"
-0.461589362043189,0.2927231248398,-0.989969271301068,2.70127100608608,-0.0111891875869915,-0.404515249497202,-0.0714248990930853,0.413750407469181,-0.0151226282312949,-0.610552022946278,-0.843381917695951,"RSV_genus1060","e","Proteobacteria"
-0.69839528250672,-0.760931519092982,-1.15964360935787,-0.225195792752948,0.305228588721609,2.01537072022851,0.387867913045578,-0.39984473567006,1.5695530148377,-0.324059624316951,-0.709949673135865,"RSV_genus1061","h","Proteobacteria"
0.616285118412137,-0.717958417594309,-0.403972536199635,-0.978565810784766,-1.27618645172675,-0.67626989666799,-0.430952838144872,0.101794992040724,0.716084880313992,1.00591451521737,2.04382644513412,"RSV_genus1063","i","Proteobacteria"
-2.14373106505985,-1.25858484497118,-0.0999929403682905,0.335822041739975,1.05572604075655,1.09495968678464,0.654931331038135,0.751885860907345,0.344908714341795,-0.374670484682573,-0.361254340486557,"RSV_genus1090","f","Proteobacteria"
