"BMXARMC","BMXARML","BMXBMI","BMXHT","BMXLEG","BMXSUB","BMXTRI","BMXWAIST","BMXWT","BPXPLS","DXAFMRD0","DXAFMRK","DXASPND0","DXASPNK","DXXINA","DXXINBMC","DXXINBMD","DXXL1A","DXXL1BMC","DXXL1BMD","DXXL2A","DXXL2BMC","DXXL2BMD","DXXL3A","DXXL3BMC","DXXL4A","DXXL4BMC","DXXL4BMD","DXXNKA","DXXNKBMC","DXXNKBMD","DXXOFA","DXXOFBMC","DXXOFBMD","DXXOSA","DXXOSBMC","DXXOSBMD","DXXTRA","DXXTRBMC","DXXTRBMD","DXXWDA","DXXWDBMC","DXXWDBMD","ENXMEAN","LBDBANO","LBDEONO","LBDFOT","LBDHDD","LBDLDL","LBDLYMNO","LBDMONO","LBDNENO","LBDP3","LBDRFO","LBXAPB","LBXATG","LBXBAPCT","LBXCRP","LBXEOPCT","LBXFER","LBXFOLSI","LBXGH","LBXGLT","LBXGLU","LBXHCT","LBXHGB","LBXIN","LBXLYPCT","LBXMC","LBXMCHSI","LBXMCVSI","LBXMMASI","LBXMOPCT","LBXMPSI","LBXNEPCT","LBXP1","LBXP2","LBXPLTSI","LBXPS4","LBXRBCSI","LBXRBFSI","LBXRDW","LBXSAL","LBXSAPSI","LBXSASSI","LBXSATSI","LBXSBU","LBXSC3SI","LBXSCA","LBXSCH","LBXSCK","LBXSCLSI","LBXSCR","LBXSF1SI","LBXSF2SI","LBXSF3SI","LBXSF4SI","LBXSF5SI","LBXSF6SI","LBXSGB","LBXSGL","LBXSGTSI","LBXSIR","LBXSKSI","LBXSLDSI","LBXSNASI","LBXSOSSI","LBXSPH","LBXSTB","LBXSTP","LBXSTR","LBXSUA","LBXT3F","LBXT4F","LBXTBA","LBXTBM","LBXTC","LBXTFR","LBXTGN","LBXTPO","LBXTR","LBXTSH1","LBXTST","LBXTT3","LBXTT4","LBXWBCSI","MDIASTOLIC","MSYSTOLIC","SPXNFEV1","SPXNFVC","URXUCR","URXUIO","URXUMA","var_name"
0,1.42003991639882e-13,5.14524465545539e-131,0.00982655617890055,0.000153790029020888,1.63620491567724e-40,5.07166283195734e-56,1.1995715378399e-89,6.84409150521832e-112,0.000429811801019882,7.282189697558e-38,0.000513378380601528,3.8308765593682e-22,2.2115646880009e-08,0.5687324961717,0.00858627052484376,1.38045676798141e-06,0.0458629293065324,0.368792395736184,0.000221958162325922,0.598455975416688,0.0221738736906054,0.000966839439942978,0.418186347164473,0.0188945390798118,0.627130311471521,0.0469474370756171,0.00424404942886436,0.0620026364420376,0.00267348522871245,0.00389169984649658,0.343515327571672,0.02604447879096,2.42116113449231e-06,0.882807639914791,0.00362164445011754,0.000113154562351739,9.01969264871032e-06,0.968438169727575,0.000109537543744612,0.980498555584631,0.109916582558481,0.102649365618535,1.17636586887359e-07,6.94003738661323e-07,0.159980687099245,0.275988244570202,5.04445183862524e-07,0.76890365760856,1.11286688019408e-07,0.000665278025449881,3.76045921596012e-05,0.114809012682457,0.0556086996239814,0.770901926845073,0.231726383803812,0.0104829857543677,0.000459750434489013,0.0688204936619436,0.00605403074001699,0.417505077558256,0.0391875117638589,0.000946874429496774,2.25869016384411e-17,0.808952368412745,0.391131084399514,1.45455045510211e-17,0.401301610864172,0.0147583587881808,3.08574128503687e-09,1.51362518605925e-09,0.08060927953004,0.0720962138996947,0.00012113893077053,0.31186431093026,0.461201507464271,0.680998976872127,0.145243274271427,0.341890190282087,1.65331151454918e-07,9.30542913193443e-08,0.00414936482101061,0.00402694394943619,0.0777452366452406,0.533207447805962,8.2520270945363e-09,4.34009912438219e-12,0.0944694794349036,2.04788971145732e-09,0.000702124992428248,0.000214868462862941,1.33032373382355e-06,0.000921451181058258,0.845532086391277,0.000298400046529304,0.0667563894449276,0.695178000018761,0.0764052208081379,0.979399138631818,0.0180559088700396,1.85469375751178e-05,0.287854333660989,0.01346475907985,0.041015811896368,0.112845923153144,0.105024911876169,0.0455366503250633,3.71602064836672e-05,7.85961643344141e-06,0.888453331031413,0.861860057010456,2.39184870790325e-29,0.868989668939356,0.135019481119497,0.769359797112589,0.0354132498308809,0.000426193488283108,0.74973845316469,0.688556768775206,1.73471987625201e-06,0.628929202878312,3.13909286644034e-15,0.00112208334846639,0.00932224029206362,0.534409951586138,4.56530082711267e-06,0.000172532022168614,0.0660785759485959,0.00196112713655542,0.248902973275766,4.29748749010348e-14,0.509934151369734,0.00138207766853698,"BMXARMC"
1.42003991639882e-13,0,2.9481358132919e-11,5.4281202233666e-38,3.94465168784519e-20,9.71228485125198e-06,1.3796316986249e-10,1.62146089736671e-19,1.16202170948155e-22,0.215625600380537,2.72655495234194e-08,0.0438262025186704,2.671262918788e-11,0.0014124213646213,2.78697811925996e-09,3.32377696404106e-10,8.45090001302584e-09,0.00119067383372307,2.49553984701417e-07,6.75962423006296e-09,5.73390804555788e-09,1.18580331804695e-06,0.00144403890556982,1.02801695888188e-07,0.000222021030953574,0.000320784056050451,0.00201364577864251,0.00774893254862506,5.97684696151068e-06,2.95650752761272e-10,1.480152731115e-07,3.15951323579031e-09,3.11279304930457e-10,1.0912461937159e-08,2.20504856501234e-07,8.97581864438585e-06,0.000181322275069129,0.00311273289314886,2.16603475364752e-07,1.13421807793606e-06,0.0429763186526187,0.0466559304341837,0.00372525204963344,0.285820876249952,0.183062774725557,0.584910420189859,0.704041586655741,3.04817983571728e-07,0.00241741954273689,0.839470561390906,0.315284692918013,0.207192204044821,0.00287797468921116,0.00232437437271427,0.314280420139599,0.695310843597545,0.459311731034521,0.0087931898375645,0.00197253109648178,0.523617400490564,0.0434523455432591,0.000122526791237013,0.0920722935876771,6.77131292563369e-05,0.488302786896676,0.762377502330839,1.69486859956084e-06,0.0463998527624095,0.35713733959898,0.975175512544973,0.947032239013018,0.268968930763953,0.310037665692364,0.200632142023418,0.047183667778524,0.413413034577033,0.591509281542419,0.900192561593437,0.479600377637686,0.945944582152135,1.01463202825604e-05,0.0466559304341837,0.00333177401871421,0.478506341748164,0.436821968850201,0.33550642464805,0.156163439296065,0.0533138249423389,2.17797115168711e-08,8.00157187090784e-08,0.0726718505981946,0.673212988159077,0.475507706519395,0.718842518494731,0.26099854676862,0.278105780108231,0.662198051164615,0.46109758760093,0.307922126003976,0.321502047088176,0.00233479069979621,0.228296846055859,0.183062774725557,0.363654400840122,0.0231890986037993,0.224007934682762,0.145348657286815,0.463790512092164,0.843149152962277,0.000227694391732162,0.213155345523426,0.115596172073711,0.0709599714272062,0.814272877426142,0.00476903654821111,0.911901453521902,5.84603751639069e-07,0.0108333381258529,0.0976019519510767,0.846678757819219,0.123259500842767,0.177291535157718,0.126566124923387,0.0220366404011647,0.307475926468417,0.374323138103852,0.176747462598275,0.168360902240794,0.000439711992244933,5.07211041995677e-09,0.13090841264719,0.966841160484779,0.392162429287221,"BMXARML"
5.14524465545539e-131,2.9481358132919e-11,0,0.106206464901825,0.00140297859229259,3.64738726356632e-41,1.20805822349927e-57,9.94863523764379e-109,1.02566014016697e-128,0.0252978481119813,1.69895003843296e-37,0.0279748932253147,1.84222073398987e-24,3.52368139147691e-07,0.791285168776443,0.0415624933498729,3.90832234321322e-05,0.00808299202904811,0.905274019477228,0.0149137745228825,0.940060242038644,0.156811943875886,0.0239403784207539,0.840285961148475,0.183062774725557,0.711297688022448,0.377489552526257,0.0514726304668872,0.276688674052119,0.0347648292458515,0.0254154825773178,0.126432803186476,0.151387484617619,8.28247812971316e-05,0.317128583865159,0.045341834960203,0.00452830136166383,9.39143775406434e-07,0.398711248711119,0.00364341724733953,0.969543822860148,0.315952632354332,0.348008503192931,9.2008287978646e-08,1.6946713598661e-05,0.431412766863808,0.147875030043035,7.604056524217e-09,0.89280290370389,1.05100009167545e-05,0.0127796280009302,0.000966319696947808,0.342392751657006,0.183437338315744,0.895370055435476,0.193862210956559,0.0161508306422699,1.89176554172766e-05,0.130694389235269,0.0105406621744723,0.843167899980877,0.00491839371183126,0.000212823097852072,6.43918885486032e-18,0.682849310829973,0.291050203354099,1.31106297602944e-18,0.843149152962277,0.00624973494480638,5.97752514961159e-10,3.60365623462011e-10,0.0779558900220828,0.109335410811694,0.000154927956321629,0.682143052735779,0.384346747918713,0.898772198570318,0.681115725594718,0.374323138103852,1.53126984123753e-07,3.89463844574659e-06,0.0140372484001657,0.000282264166930437,0.49020566948826,0.569626230395473,8.96854478742185e-09,7.38226473628782e-11,0.0153467144930341,2.64769887658734e-10,0.000242344748782745,0.00154831250910779,1.39639079539608e-05,0.000187104545173795,0.610650107791053,8.59662184882392e-06,0.0602512838994787,0.683192748349386,0.0729018101508624,0.549947682679011,0.000156419201611429,3.31375592996754e-07,0.144600940287771,0.000171961928253131,0.176404524287724,0.0759966663791892,0.0274978324680384,0.147038250025276,3.1643663384795e-05,0.000152586269724626,0.346068788654759,0.724262974645382,4.54033587670635e-33,0.785225534563577,0.345762989985749,0.965134902683859,0.00582771474776301,0.000201309428687511,0.813244686686795,0.672881261121995,2.55390884167884e-06,0.733396910759812,2.46050073835047e-14,0.000143638470830736,0.00232566063158839,0.117977378108919,0.000235910371490851,6.34876161671077e-06,0.13729954276362,0.0423725236339053,0.881408593163499,2.4254430828908e-13,0.59268903568349,6.47361609408013e-05,"BMXBMI"
0.00982655617890055,5.4281202233666e-38,0.106206464901825,0,1.8889119199667e-27,0.434490439942377,0.0283949062421194,0.000468126261745804,1.06028109745622e-07,0.0303648103133837,0.00894960894152919,0.3245862857591,0.00105781993514439,0.336975129794568,7.48451532958186e-10,7.31174887585812e-07,0.00434296459352988,1.4028453220925e-05,5.91305487824982e-06,0.000569668056314871,4.5384704005838e-19,1.85794036845055e-06,0.232345841007536,8.71864822361694e-17,3.09084265258128e-05,4.20684643257825e-10,0.00032164197528213,0.379249786967429,4.54455068734158e-10,0.000103006575292203,0.0771028975230967,6.04322308901793e-10,1.89648528748171e-06,0.00429731634079207,1.67754201676282e-12,5.59722255184848e-05,0.125826607913228,0.00281337253215934,0.000267729215568099,0.0058111826821505,0.004460516607389,0.250074317830297,0.721119863792303,0.0258878015657786,0.0301999438044647,0.846942259736077,0.657229479219474,0.00421993825365728,0.000492310595839,0.772373285663484,0.85292058537959,0.0903798157302725,0.000842556164500142,0.00356137466870723,0.332202225564461,0.843806751040246,0.0342248592099043,0.371320953922584,0.0406996845282123,0.897192549051473,0.000480968052526144,0.0310552628362238,0.00668043114570227,0.00833886877351713,0.00116350730152067,5.08811979717901e-05,0.00491839371183126,0.00215494743394169,0.0127158395522613,0.00231656711152709,0.00735024151217053,0.0242350988579199,0.00288797283286747,0.884061927342082,0.000961887733272794,0.158288096319165,0.29968816845551,0.151731762243969,0.404634457904047,0.435914074819403,7.59001757286456e-10,0.974229588861945,0.304099186318388,0.84657864860199,0.00837942334454319,0.0425301318230082,0.0102624966321196,0.890434375323632,0.000110884998251315,1.20264666318094e-08,0.397442699326444,0.712389886625239,0.465321521522051,0.677350786912813,0.367234789343494,0.0415666944290422,0.945846124613091,0.274909365794782,0.424359358745233,0.0386893446696069,0.0043938308712097,0.275721590788207,0.0756628843341349,0.0208099182539814,0.0242844931781927,0.355095718592273,0.0413139543817838,0.444362807741404,0.0699362730171519,0.00142286448184171,0.167071565682543,0.807465515670882,0.518984469199913,0.477823809133988,0.00976399161182307,0.964723160543604,2.51653578714883e-08,1.47713565407782e-05,0.0011968851621837,0.86756854474548,0.00461489122928724,0.0329454264845103,0.659751303665312,0.0698618288162106,0.293702998413523,0.199478426298961,0.408108092018227,0.884017604705186,1.60490951308695e-11,3.7420739699047e-28,0.035359231548682,0.798654065070555,0.0224910244746285,"BMXHT"
0.000153790029020888,3.94465168784519e-20,0.00140297859229259,1.8889119199667e-27,0,0.433132326808368,0.000352453909751658,1.24933408357098e-06,4.54788145180019e-09,0.000444976869291517,0.0681910044356864,0.488974334352034,0.197002234674954,0.0593405436243148,0.0603790277844024,0.0317483783086235,0.00360617569081311,0.0129540647898676,0.00105781993514439,9.25701962670252e-05,4.17716465218593e-09,0.0480650889512735,0.549799010253048,8.04893475165081e-08,0.0777650840590075,7.21892393033293e-06,0.179880396480364,0.792568802321663,3.12437137433529e-06,0.0020839892371923,0.0818506795676297,0.131216633545283,0.0645037601677872,0.00667896998853203,1.0124352383769e-05,0.0251900515631516,0.225618752248124,0.755305201941896,0.0589738461285352,0.00921162673147072,0.0170548650170817,0.844945768487331,0.3643130083057,0.516900696664069,0.00057605341227737,0.541807349784035,0.878708356489051,0.0260070989895672,0.0172235165231833,0.0679590784395604,0.00736683920051424,0.00186773728156992,0.00922413646828604,0.841907199906583,0.0514534769053087,0.466426087916774,0.0197509232922298,0.553287116728939,0.00435742652944592,0.0600895994030304,0.00982083330843814,0.224527282029034,0.908314849546763,5.97304943987306e-05,0.0897278144784633,0.0509757784133578,0.0805896270733267,0.000197597273682284,0.25965150994171,0.0807488297891591,0.105726529795434,0.0185201261395168,0.0572801272307304,2.76780046806298e-06,0.000323618019381129,0.0112208646466132,0.0342929030562578,0.00295113105286842,0.0293837173388224,0.983068292716244,1.25093956989657e-06,0.126566124923387,0.0438723444574696,0.125783352575438,6.16292986050643e-05,1.75517724305965e-05,0.454050995813714,0.124836640517168,7.73806393847825e-08,1.12831628081774e-07,0.00257960107670341,0.00431733102459897,0.118223186212191,0.973864443268805,0.654818500839519,0.00273882122762071,0.68898031341677,0.3768775431351,0.547242094183434,0.612575728463251,0.19653118883433,0.000467812106295439,0.43465020821963,0.987904958550499,0.836383149270293,0.00332112575011728,0.00219135310625578,0.0161508306422699,0.077598991923108,0.374323138103852,0.832288817481418,0.0036066430173318,0.320045401237554,8.74490766839711e-06,0.377897755443529,0.998682533675628,2.00288016651e-07,2.66355234589935e-05,0.00486935348875573,0.022495606748775,0.63156373859021,0.00064182136199051,0.155871488542977,1.67280263471569e-06,0.234453223592475,0.00677787647160311,0.000291978988534243,0.685361944005138,3.80497142785044e-06,1.0675032685115e-08,2.80164459060121e-07,0.834921308274902,2.21203068700368e-05,"BMXLEG"
1.63620491567724e-40,9.71228485125198e-06,3.64738726356632e-41,0.434490439942377,0.433132326808368,0,4.93209427138713e-54,4.97345088959205e-36,5.32725576158253e-36,0.0479472560808382,3.44518616366845e-38,0.00547329462057944,1.89250941589968e-30,1.58806557339837e-07,0.382685593589257,0.000480968052526144,4.00744352305647e-09,1.6701195158383e-05,0.402158760248289,0.0885104798204067,0.540864256307881,0.0476366786620642,0.000362969295183663,0.449203727795902,0.218280199678758,0.544018300997785,0.00810149096812795,1.79933965341041e-06,0.444157110669226,0.0129787584719297,0.00753588728361532,0.149694435068108,0.0174791581035923,1.33823143465113e-08,0.196052941202367,0.0195531570430163,3.0321395252845e-06,6.33849685485445e-09,0.494389888562486,3.23624335734811e-05,0.485314883891581,0.059912425302521,0.105865245978971,1.43350508859319e-08,0.0940022132415434,0.0739173881355635,0.628929202878312,2.07494336700264e-07,0.645806707289124,2.76062415051831e-05,0.0524878949241321,0.000297231366699093,0.85608157133644,0.104593569167557,0.833955894861067,0.0697515300688626,0.881210875791083,5.27547183177388e-06,0.770850240782456,0.0511004118544393,0.784496002127894,0.0304819264863134,0.000622495429351708,1.88296655623375e-14,0.758787267683596,0.890064160788521,7.49326905219641e-14,0.558403041461615,0.0604880243962766,4.44353146621348e-11,3.60803290504962e-12,0.00496567250774855,0.0356817373241737,0.379882543018342,0.486732441838316,0.676775914662139,0.634889694695863,0.672314701940411,0.605552298440334,5.07278792987315e-11,2.10833109763676e-07,0.0233791153831511,4.8177826684768e-05,0.966099305288492,0.287613982113972,0.00026865909943671,1.74565333839672e-10,0.306626315155656,6.04252007308079e-05,0.058492309866992,0.00182391823414638,0.00104072865251217,0.000782181789377631,0.918674612739978,0.0025871675627346,0.700884534898964,0.864383189762802,0.0941113409244345,0.662198051164615,0.0161268608902833,0.000168079387016465,0.955534809746399,0.000169356387271711,0.154460652528282,0.362078484904552,0.491235136427392,0.016565112252893,0.00839939072586566,7.2110835671418e-05,0.5836454296157,0.743814163160124,1.10968015849523e-18,0.900847793356294,0.736103780713973,0.421699357058893,0.0402984617099916,0.0365737134913493,0.57708937286098,0.278810253762962,1.49092263834203e-05,0.710391858038149,5.7575439750678e-09,0.00603427786887813,0.207145157812699,0.190252474335737,0.000108797117485212,0.00356137466870723,0.0451078095478156,0.0415618711713711,0.795428919189025,1.86986710784334e-10,0.662229959639179,0.00154402130985687,"BMXSUB"
5.07166283195734e-56,1.3796316986249e-10,1.20805822349927e-57,0.0283949062421194,0.000352453909751658,4.93209427138713e-54,0,3.45309701462055e-44,4.11685435929544e-52,0.00513644605186335,5.97109673318738e-32,0.000167193530950544,3.52723789783191e-20,1.24771591861655e-08,0.0437035527740676,0.000329805788078325,1.76179527710307e-05,0.0521333584266971,0.63221147366656,0.00496029628342541,0.429294691947705,0.00699209255329742,0.000365482429036808,0.467846126270713,0.0159251843526936,0.62098839813357,0.00390725962526624,3.64309055224668e-05,0.0215544012717426,0.00836127592466627,0.0186472815302971,0.890064160788521,0.00461489122928724,1.26247734662259e-05,0.998815757240009,0.00208214492483975,1.08671668769821e-05,0.000168481786534706,0.908377415325341,0.000730598860779293,0.546020440619934,0.5718900085709,0.507449309934073,9.69475884856334e-11,0.000367370067395252,0.151632585817411,0.862440255966011,5.39063613038408e-06,0.870547882358224,4.29452934680216e-06,0.000918277169388488,1.21097722241584e-05,0.183379517601107,0.00632869629656009,0.237321755094793,0.573652574019439,0.131115346884849,0.000221986138148201,0.168772213913865,0.998693416181392,0.307625760813138,0.082386829457985,0.0207753364486011,6.91880965387837e-12,0.562281252823439,0.288809906447652,2.33087111549486e-11,0.168360902240794,0.0449700724367296,1.21546317252672e-11,2.28181547349961e-13,0.081869113459739,0.132262482196135,0.0647334817744884,0.10010946205536,0.503486467104874,0.637144155547248,0.139887716327722,0.485631759302623,7.73806393847825e-08,3.14602650218747e-10,0.00655533290702387,0.000353789612491922,0.521371972803982,0.243040796027962,0.000442754613411638,1.1482030675849e-12,0.138774448425125,4.19032653629206e-07,0.00370742243233353,0.000192990749834152,8.85116738090075e-05,0.00744225047058849,0.346634676306842,0.000568631547052701,0.317496316233352,0.845532086391277,0.20473264923843,0.948605397714506,0.0927402584864621,0.000409523108737701,0.546877552796594,6.4847369247824e-05,0.0670845656238345,0.00151808539479914,0.763070017772621,0.0023555367924733,0.00264915149081835,0.000295466082882439,0.379460610192939,0.359929715919714,9.90552733272881e-19,0.735394977256144,0.316707906464379,0.533797966886254,0.0143769095124503,0.00116152846139774,0.509203999643406,0.592305046211541,2.18588701830279e-05,0.0572161655779066,3.76403979058449e-07,3.13520099132464e-05,0.23713597830475,0.235526089788112,2.29402698128026e-06,0.00562935881176693,0.000555758187877344,0.00755061248238256,0.890434375323632,2.1050339989435e-10,0.170236537447665,0.0348590192488665,"BMXTRI"
1.1995715378399e-89,1.62146089736671e-19,9.94863523764379e-109,0.000468126261745804,1.24933408357098e-06,4.97345088959205e-36,3.45309701462055e-44,0,1.30685054938971e-110,0.477882728806822,5.93259043495017e-28,0.411828394535185,1.88439115581192e-29,1.17267762134121e-08,0.345762989985749,0.0461184444157805,0.00214998792429839,0.114915947786209,0.36416563682543,0.00106839677875129,0.849061895867704,0.218474310670258,0.0668263341573487,0.784973781264608,0.286618084053476,0.3948554242723,0.670860646985624,0.110650531035966,0.163014050805595,0.168514316759113,0.186438151891931,0.777637669328685,0.204133103908885,0.00887397855596896,0.581380480219398,0.116611964447028,0.00583866096825818,0.0077105997912326,0.378639869786726,0.185968073374743,0.789287159272805,0.974061407403486,0.964964244332337,0.0137747019982779,0.0243312174588331,0.413611525809296,0.00487856132002188,5.54766964824547e-18,0.792492618879497,0.110071112937646,0.638401358529579,0.652136494187783,0.485890045701079,0.369388518603756,0.389725367578798,0.240586449088995,0.0396797950749039,2.21068405393265e-10,0.188812252137745,0.00876072184693983,0.325832257404783,4.82870582931572e-05,0.00200399500060071,1.74310417113985e-19,0.674271756029907,0.94627208760141,2.04409028714899e-22,0.2218695870746,0.164695555314395,0.00264599709990095,0.00209989192537886,0.0448698537959219,0.768379720368338,2.17135412652463e-06,0.30403771286831,0.483271464809559,0.351108292492012,0.531576371001345,0.700365433946898,0.0015219284181382,0.000178507708733473,0.297419792859608,3.81944552720432e-07,0.890434375323632,0.984371135392025,4.66030867837752e-07,0.000201170486523084,1.60322881543061e-06,5.28103014498284e-15,0.000185101096810571,0.035359231548682,0.000640642420402645,0.0166751427609442,0.0629030460106746,1.96161951625563e-05,0.0285060205555783,0.551409145442726,0.139593544255149,0.3522990567614,3.71961162187701e-06,8.48588882850453e-09,0.0343846623930123,0.00017614254084348,0.559963612594594,0.429890978346042,1.71215306225996e-05,0.294825617941232,2.07439229624966e-05,0.314483013098824,0.510710247911988,0.0909728965887046,3.49316524512394e-29,0.871512910956429,0.0623053102344958,0.886088436270556,0.00307996884142947,0.000404334030279328,0.149952216811917,0.953404050383797,1.05763544665204e-05,0.0629901598311152,2.17341654243821e-07,9.49194322349914e-05,8.00553129035053e-05,0.0104440055529337,0.473616391856552,3.0756782979894e-06,0.885961051128804,0.261430244691854,0.415012391608335,2.64631100631235e-14,0.971178921759856,0.000112247369461462,"BMXWAIST"
6.84409150521832e-112,1.16202170948155e-22,1.02566014016697e-128,1.06028109745622e-07,4.54788145180019e-09,5.32725576158253e-36,4.11685435929544e-52,1.30685054938971e-110,0,0.00329294561508537,1.18984490586547e-37,0.0215421084879012,2.32802920745525e-27,5.7555104103344e-08,0.0880538574706148,0.000597921491656608,1.42123973151269e-06,0.112407216587241,0.315985294400954,0.000641195422891408,0.114685705785827,0.00774637211611575,0.00432679469830045,0.0829392162062704,0.0240940858964841,0.581916069648705,0.0638054005677345,0.0159770687452927,0.0292294806937041,0.0056753740716561,0.0148867910152745,0.922381393050326,0.00882036748791932,7.27570690612504e-06,0.469014519293122,0.00356569704588428,0.000462604634176914,0.000252770505199814,0.881177078954757,0.00131987824525934,0.264960477180459,0.774572542216118,0.589016249131498,3.06358136995918e-05,3.61616636774268e-05,0.633988994804436,0.125675517791232,1.02841341544713e-11,0.640131929731988,0.000466471909055038,0.0594896543757264,0.00219349182629752,0.0822391862672236,0.0706095929824092,0.742857287314383,0.182729414838843,0.00818509487956299,3.14496543820324e-06,0.0864729265511364,0.013681182871682,0.389777594574501,0.00143819653899052,0.0060883549664378,1.20363627870038e-18,0.529037316116921,0.875641847481287,1.3364446763928e-16,0.47671320506476,0.0960187827778526,6.59573546836878e-06,4.7042941299342e-06,0.019382505777788,0.0804286360507969,0.000449991312920716,0.256028991478514,0.329610069805387,0.662083123010545,0.499825519794554,0.499825519794554,5.14664278701555e-07,3.67810863861125e-09,0.0197527516528665,8.65595329315818e-05,0.532914836302263,0.946249814042261,3.08422080338564e-08,2.53744743256853e-07,0.00497864924547015,2.0256775619885e-13,1.25093956989657e-06,0.0015602702351674,0.000102243112105783,0.000476560244384162,0.734435073540984,7.09039843823755e-07,0.0621425873700414,0.671424710427862,0.17550021908931,0.931276816899445,0.00145218407880601,7.35280384944299e-08,0.252180545241188,0.00197962706280035,0.11438186170978,0.0743833660067964,0.0104930138234577,0.719534246939565,7.17284352114169e-05,0.000200535672266631,0.87890416947344,0.552154678828415,1.65979693497451e-28,0.884013028091686,0.44998324658061,0.785875407855182,0.00267348522871245,1.33360044577181e-06,0.0100335773856157,0.924236936106299,4.7045791513948e-06,0.790496294135193,1.70933720338792e-09,0.000833453150445928,0.00149888404324696,0.0874554017611432,0.00125692219217578,1.35060201899601e-06,0.273008102495689,0.000468126261745804,0.0216445110998775,6.51560898665114e-15,0.507744574080359,5.97424126270437e-06,"BMXWT"
0.000429811801019882,0.215625600380537,0.0252978481119813,0.0303648103133837,0.000444976869291517,0.0479472560808382,0.00513644605186335,0.477882728806822,0.00329294561508537,0,5.87545957053173e-05,0.00836610894606597,0.742857287314383,0.945293375134122,0.0270706803973834,9.14522929499206e-05,8.51713431119212e-06,0.805801729110376,0.43096972590733,0.0470920163362453,0.00159739933007796,4.1038062217461e-05,9.00988160711471e-06,9.75553134127896e-06,3.81397140861828e-05,4.53716271334087e-07,1.5590748100201e-06,0.00124433081755719,0.00103948776793837,9.08112987387862e-05,0.00175180911691278,0.3699705863973,0.000105126309266256,4.23479119733918e-07,0.000438871745626582,0.000291978988534243,0.000442908582632067,0.0707335378379045,0.00141556008695702,3.4164178221387e-09,0.412259800608699,0.0277851123883178,0.010891198389849,2.80764600872218e-05,1.68070619669732e-09,7.43353995619528e-06,0.0128989126239164,6.31312817724414e-05,0.0488792548395231,1.59705398503957e-13,3.98560265692194e-15,1.95002556094753e-18,0.00058446854826118,0.0732271717528145,1.46543652120684e-05,0.583067899383909,0.293957548741325,4.51504828305072e-05,0.195121389104009,0.397798698876531,0.0029301569677615,7.0414757572721e-06,0.492284728106463,0.735394977256144,0.868989668939356,0.623441165348041,0.0664372932849073,5.82846687056411e-08,0.351149985141231,3.14922801360613e-05,1.32074502179359e-05,0.0619354339510184,0.00144449150199747,0.117750446400652,1.49326886319727e-08,0.316423651477219,0.0155217348497918,3.67860690247868e-09,0.101364697226136,9.70323778762133e-06,1.46853282838772e-05,3.3546970758204e-06,3.71543961963844e-07,4.27554245517898e-10,0.0836592073574191,0.710880427830263,2.66897128915119e-11,0.0137164956733554,0.150947089060627,0.0124211540266201,0.0141697042724243,0.00446183246592305,0.0650733494819268,0.000280008220701221,0.180067173607108,0.589638896750237,0.0288983350437934,0.0303613809733625,0.00122453950847314,1.42471054543718e-06,0.00108978960040077,0.0849652671269432,0.0228124324066304,0.000257398627200192,0.231810391864661,0.181922134184043,0.0122663162615389,0.180067173607108,2.69246831456938e-18,0.446158287227039,2.75638652761086e-08,0.0440133686532127,0.49072759444789,0.975438396635879,0.929466862235703,0.197137573173381,0.00264915149081835,0.314192303267415,0.648446106609169,0.692094748405988,0.00185729046733646,0.000152947345873189,0.00149883979918389,0.337128886787752,2.14595675101411e-05,1.24522923504769e-18,0.713872474835358,2.17135412652463e-06,1.61599737984072e-12,0.000295426971672877,0.11865472994687,0.688406019426623,0.90930665206723,"BPXPLS"
